Arabizi,Arabic
abed,عبد
3abdeltif,عبدالطيف
abdelfatteh,عبدالفتح
abdellatif,عبداللطيف
abdennour,عبدالنور
3ebdouk,عبدوك
3ibar,عبر
3ibra,عبرة
3ebriya,عبرية
3abous,عبوس
3abir,عبير
3atrouss,عتروس
3ta,عتق
3ejeb,عجب
3jeb,عجب
3ejbetekchi,عجبتكشي
3ejbetni,عجبتني
3ejbettou,عجبته
3ejbethoom,عجبتهم
3jbkom,عجبكم
3jebni,عجبني
3ejbou,عجبوا
3ejbouna,عجبونا
3jeli,عجل
3ajmi,عجمي
3jina,عجينة
3jintik,عجينتك
ad,عد
3adra,عدرة
3dnan,عدنان
3adew,عدو
3adwa,عدوة
3adda,عدى
addi,عدي
3adit,عديت
3addina,عدينا
3adina,عدينا
3dhabek,عذابك
3dheb,عذب
3adhabni,عذبني
3dbou,عذبه
3odhr,عذر
3arra,عر
3ara9il,عراقيل
3rab,عرب
3arbi,عربي
3arabiya,عربية
3ers,عرس
3areset,عرست
3arrasset,عرست
3arrasst,عرست
3arsso,عرسوا
3arch,عرش
3orsa,عرصة
3ardh,عرض
3radh,عرض
3rodhna,عرضنا
araft,عرفت
aaraftou,عرفته
3raftou,عرفتوا
3rafna,عرفنا
arafna,عرفنا
3rafnehom,عرفناهم
3rafni,عرفني
3arfou,عرفوا
3ar,عرق
3ere,عرق
3ro,عرق
3ro9i,عرقي
3ara9iya,عرقية
aroubi,عروبي
arous,عروس
3ro,عروق
3ro9i,عروقي
3eryen,عريان
3ridh,عريض
3errif,عريف
3zeha,عزاها
azza,عزة
3ezzek,عزك
3zek,عزك
3azzlebiya,عزلابية
3zha,عزها
3zouz,عزوز
azzouza,عزوزة
azyen,عزيان
3zizi,عزيز
3zizti,عزيزتي
3azima,عزيمة
3sal,عسل
3ouche,عش
3chek,عشاك
3ashba,عشبع
3echt,عشت
3echtha,عشتها
3echtou,عشتوا
3ash9ou,عشقوا
3shiya,عشية
a3chiri,عشيري
3ssa,عصا
3assbe,عصباح
3asba,عصبة
3asr,عصر
3asra,عصرة
3asrou,عصره
3osi,عصي
3asir,عصير
3adhma,عضمة
3tathouli,عطاتهلي
3tak,عطاك
3tah,عطاه
3ateha,عطاها
atahom,عطاهم
3ataweh,عطاوه
3aterchiya,عطرشية
3tasharat,عطشرات
3atla,عطلة
3touha,عطوها
3twhom,عطوهم
3ta,عطى
3tit,عطيت
3titik,عطيتك
tik,عطيك
adham,عظم
3adhmet,عظمات
3adhamet,عظمة
adhma,عظمة
3adhima,عظيمة
3afata,عفاطة
afef,عفاف
3iffa,عفة
3eftha,عفتها
3afes,عفس
3afsou,عفسوا
3afsus,عفسوس
3efcha,عفشة
3afwou,عفو
3gab,عقاب
3i9ab,عقاب
3a99ar,عقار
okba,عقبة
39od,عقد
3o9da,عقد
39al,عقل
39lh,عقله
3a9liya,عقلية
3a9liyyit,عقلية
3aks,عكس
3aksetni,عكستني
3k3k,عكعك
3ala,علاء
alaedine,علاءالدين
3alleb,علاب
3lech,علاش
3alla,علاق
3alla9al,علاقل
3lell,علال
3leh,علاه
3ellissa,علسية
3alem,علم
3elm,علم
3ilm,علم
3lem,علم
3oleme,علماء
3almouna,علمونا
allouch,علوش
3la,على
3li,علي
3ali,عليا
3lik,عليك
3lik,عليكك
alikom,عليكم
alilou,عليلو
3lina,علينا
3lih,عليه
3liha,عليها
3lihom,عليهم
3liya,علييا
3mad,عماد
imed,عماد
3ammar,عمار
amar,عمار
ammar,عمار
3ammet,عمة
3amti,عمتي
3omda,عمدة
3mor,عمر
3omor,عمر
3omra,عمرة
omra,عمرة‎
3omrek,عمرك
3omrou,عمره
3morha,عمرها
3morhom,عمرهم
a3marhem,عمرهم
amrou,عمرو
3omri,عمري
3amk,عمك
3mal,عمل
3amla,عملة
3malt,عملت
amaltelha,عملتلها
3mltha,عملتها
3maltou,عملتوا
3amlek,عملك
a3mlk,عمللك
3malo,عملله
3mali,عمللي
3malli,عمللي
3meli,عمللي
3malna,عملنا
3malneha,عملناها
3emlha,عملها
amelha,عملها
3mal8enna,عملهالنا
amlhenna,عملهالنا
3amlou,عملوا
3amloulkom,عملوالكم
3amaliyat,عمليات
3amaleya,عملية
amaleya,عملية
3amlilou,عمليله
3amha,عمها
3ami,عمي
3amiya,عمية
3amya,عمية
3ami,عميق
3an,عن
3and,عند
3andek,عندك
3andkom,عندكم
3andna,عندنا
3andou,عنده
3andha,عندها
3endhach,عندهاش
3andoush,عندهش
3endochi,عندهشي
3andhom,عندهم
3andi,عندي
3ansamtha,عنسمتها
3an9ou,عنقوا
3ankouch,عنكوش
3ankouche,عنكوش
3ana,عننا
3anna,عننا
3nna,عننا
3anech,عنناش
3enwouen,عنوان
3inin,عنين
3ahd,عهد
3ahed,عهد
3wej,عواج
a3yed,عياد
ayedi,عيادي
3ib,عيب
3id,عيد
3idek,عيدك
3idkom,عيدكم
3ich,عيش
3icha,عيشة
3ichet,عيشت
3icht,عيشت
3echtha,عيشتها
3aichik,عيشك
3aychik,عيشك
aychek,عيشك
3aychouk,عيشوك
3yit,عيط
3ila,عيلة
3in,عين
3ina,عينا
3ayna,عينة
3inek,عينك
3inik,عينك
3inina,عيننا
3inou,عينه
3ineha,عينها
e3inhom,عينهم
y3inhom,عينهم
3ini,عيني
3inik,عينيك
3inikom,عينيكم
3inin,عينين
3inina,عينينا
3inih,عينيه
3youb,عيوب
g,غ
ghab,غاب
ghadarat,غادرت
ghadi,غادي
ghadika,غاديكا
ghadika,غاديكة
ghadhetni,غاذتني
8aydhik,غاذك
ghara,غارة
ghare,غارق
8ar9afi,غارقةفي
garya,غارية
gaz,غاز
ghadhetni,غاضتني
ghadhtni,غاضتني
ghatsin,غاطسين
ghaleb,غالب
ghalebha,غالبها
ghalet,غالط
ghalta,غالطة
4alltouni,غالطوني
8altin,غالطين
ghali,غالي
ghalia,غالية
ralya,غالية
gamdaaa,غامدة
ghana,غانا
ghayeb,غايب
ghaytna,غايتنا
ghaded,غداد
ghder,غدار
ghodwa,غدوة
ghdika,غديكة
ghrab,غراب
g,غرام
ghorb,غرب
ghrab,غرب
ghorba,غربة
gharbi,غربي
ghrest,غرست
8ar9a,غرقة
gharib,غريب
ghriba,غريبة
girimeti,غريماتي
ghzel,غزال
ghazala,غزالة
ghazaa,غزة
ghzarli,غزرلي
ghzarna,غزرنا
ghazrounna,غزرونا
ghazawetou,غزواته
ghaseln,غسلن
ghoch,غش
ghasban,غصبا
ghasra,غصرة
ghadh,غض
ghatssa,غطسة
ghtost,غطست
ghofra,غفرة
ghalba,غلبة
gholdh,غلض
ghlot,غلط
8oltit,غلطت
ghaltou,غلطته
gham,غم
ghomma,غمة
ghamza,غمزة
ghne,غنا
ghne,غناء
ghnayet,غناية
ghneya,غناية
ghneytin,غنايتين
ghanouchi,غنوشي
ghanilhom,غنيلهم
ghora,غورة
ghosn,غوسن
ghoufa,غوفة
gool,غول
ghoula,غولة
gui,غوي
gi,غي
gaith,غيث
ghaith,غيث
ghir,غير
ghira,غيرة
4irik,غيرك
ghirou,غيره
ghirha,غيرها
ghidhi,غيضي
f,ف
fa,فا
fat,فات
fet,فات
fetetni,فاتتني
fet7in,فاتحين
faten,فاتن
fatheaa,فاتها
fethom,فاتهم
fakher,فاخر
far,فار
versouet,فارسوات
feragh,فارغ
feregh,فارغ
fergha,فارغة
farina,فارينة
fazet,فازات
fazetha,فازاتها
faza,فازة
fasekh,فاسخ
fased,فاسد
fase,فاسق
fasi,فاسي
fesi,فاسي
fech,فاش
fechla,فاشلة
fatma,فاطمة
fe3el,فاعل
fe3il,فاعل
fa,فاق
fe9et,فاقت
fel,فال
fettartib,فالترتيب
fala,فالح
fele,فالح
felih,فالح
fal7in,فالحين
fiddar,فالدار
fildouche,فالدوش
fizzatla,فالزطلة
fissa7el,فالساحل
fessif,فالصيف
fissif,فالصيف
fil3icha,فالعيشة
fil9alba,فالقلبة
falek,فالك
filclinique,فالكلينيك
fellawn,فاللون
felli,فاللي
felil,فالليل
fillil,فالليل
flmawthou,فالموضوع
finnes,فالناس
finnife,فالنفاق
familtak,فاميلتك
fan,فان
fani,فاني
fahma,فاهمة
fhemch,فاهمش
fhamnich,فاهمنيش
fehmin,فاهمين
feytin,فايتين
feytinna,فايتيننا
facebook,فايسبوك
feye,فايق
fb,فب
fbid,فبيد
fetta,فتة
foutou7at,فتحات
foutou7atou,فتحاته
fathi,فتحي
efti5ar,فتخر
fetfet,فتفت
fatla,فتلة
fetna,فتنة
fattoun,فتون
faj,فج
fajr,فجر
vja3touni,فجعتوني
f7ajmi,فحجمي
f3am,فحم
f7oujdi,فحوجدي
fa5our,فخور
fedd,فد
fadda,فدة
fedit,فديت
faditech,فديتش
feddine,فدينا
ferr,فر
fourat,فرات
fraj,فراج
fourar,فرار
firass,فراس
frasse,فراس
fyras,فراس
fregkom,فراقكم
fre9hom,فراقهم
fara2idh,فراييض
frabi,فربي
ferjou,فرجوع
farhat,فرحات
far7an,فرحان
far7anin,فرحانين
far7a,فرحة
far7ou,فرحوا
fard,فرد
fardan,فردا
farch,فرش
forsa,فرصة
forstek,فرصتك
farth,فرض
far3awn,فرعون
fer3oun,فرعون
far,فرق
fer9a,فرقة
fre9hom,فرقهم
fransa,فرنسا
frou,فروخ
frou5na,فروخنا
fourouth,فروض
ferid,فريد
frizou,فريزو
freequancet,فريقوانسات
fazze3a,فزاعة
fesed,فساد
fessed,فساد
fsed,فساد
fselmou,فسالمه
fosten,فستان
fassa,فسخ
fassa5t,فسخت
fasrenna,فسرلنا
fasernelou,فسرناله
feshlou,فشلوا
fsayel,فصايل
fdhaya,فضايح
fadhel,فضل
fadhha,فضها
fdhil,فضيل
fatra,فطرة
ftarna,فطرنا
ftour,فطور
ftourkom,فطوركم
ftourou,فطوره
ftayer,فطير
fdhahri,فظهري
fi3l,فعل
fe3li,فعلي
ff,فف
foktech,فقتش
f9edt,فقدت
f9adri,فقدري
fa9r,فقر
fa9at,فقط
fqt,فقط
fe9feya,فقفاية
fa9ih,فقه
fa9ir,فقير
faqir,فقير
fekitouha,فكتوها
fekir,فكر
fekra,فكرة
fakkartouni,فكرتوني
fakrk,فكرك
fekouna,فكونا
fakit,فكيت
fol,فل
fela7a,فلاحة
fle7a,فلاحة
flen,فلان
fleyek,فلايك
fallet,فلت
falastine,فلسطين
filastini,فلسطيني
fle3bet,فلعبة
flo3bet,فلعبة
filfil,فلفل
falem,فلم
flous,فلوس
flouss'ha,فلوسها
floshom,فلوسهم
flousi,فلوسي
floussik,فلوسيك
flouka,فلوكة
flifla,فليفلة
flili,فليلي
fom,فم
famech,فماش
fammech,فماش
femmech,فماش
fama,فمة
fmoukhtabar,فمختبر
fomek,فمك
fommou,فمه
fommi,فمي
fen,فن
finjen,فنجان
fhal,فهال
fahm,فهم
fhem,فهم
fhimt,فهمت
fhemtech,فهمتش
fhemtek,فهمتك
fahmitni,فهمتني
fhemtha,فهمتها
fhemtouch,فهمتوش
fhemneha,فهمناها
fehmou,فهموا
fahmi,فهمي
vhhhhh,فهههه
faw,فو
fawet,فوت
foot,فوت
fot,فوت
for,فور
foura,فورة
farum,فوروم
faouzi,فوزي
fwest,فوسط
fawdha,فوضى
fou,فوق
fou9'ha,فوقها
fou9hom,فوقهم
fouhhhhhhhhhhh,فوه
fiha,فىها
fi,في
fiel,فيال
fibelek,فيبالك
fibalkom,فيبالكم
fibelkom,فيبالكم
fibelou,فيباله
fibelhom,فيبالهم
fibeli,فيبالي
fibit,فيبيت
vitamine,فيتامين
f7it,فيحيط
video,فيدو
fidi,فيدي
video,فيديو
fir,فير
ferasi,فيراسي
virsouetek,فيرسواتك
firwahkom,فيرواحكم
ferreondpoint,فيروندبوان
visek,فيزك
vista,فيستة
fissa,فيسع
fichta,فيشتا
faisal,فيصل
fidh,فيض
fi3oudh,فيعوض
fi,فيق
fik,فيك
fkelma,فيكلمة
fikom,فيكم
fayla,فيلق
film,فيلم
fin,فين
fina,فينا
fin'hom,فينهم
fingha,فينڨة
fih,فيه
fiha,فيها
fihassujet,فيهاسوجا
fihech,فيهاش
fihom,فيهم
fiya,فييا
gabes,قابس
9eblitni,قابلتني
9atel,قاتل
9a7la,قاحلة
9ader,قادر
9ares,قارص
9arsa,قارصة
karinlou,قارنله
9aria,قارية
9assi,قاصي
9a,قاع
9a3ed,قاعد
9a3da,قاعدة
9a3din,قاعدين
9afezz,قافز
9afzin,قافزين
9al,قال
9alt,قالت
gatlik,قالتلك
katlik,قالتلك
9aletenna,قالتلنا
9atlou,قالتله
9atlouch,قالتلهش
9atli,قالتلي
9ale,قالق
gelgin,قالقين
9allek,قاللك
9alenna,قاللنا
9allou,قالله
kallemhom,قاللهم
9alli,قاللي
9alhach,قالهاش
9alou,قالوا
9aloulek,قالوالك
9aloulna,قالوالنا
9alounna,قالوالنا
kalouna,قالوالنا
kallou,قالواله
9alouli,قالوالي
9alouna,قالونا
9alouha,قالوها
9am,قام
9maous,قاموس
9anoun,قانون
gawriya,قاورية
9awe,قاوق
9ayla,قايلة
9ayem,قايم
9ayma,قايمة
9bar,قبار
9badha,قباضة
9bar,قبر
gabrou,قبره
9abdh,قبض
9bal,قبل
9ablou,قبله
qabloucha,قبلوشة
gbelli,قبلي
9boura,قبورة
9boul,قبول
9bi,قبيح
9otbi,قتبي
9atel,قتل
9atl,قتل
9atla,قتلة
qetletni,قتلتني
9taltou,قتلتوا
qteltou,قتلتوا
9otlna,قتلنا
9atlo,قتله
gatilhom,قتلهم
9ajri,قجري
97ab,قحاب
9a7ba,قحبة
9o7bek,قحبك
97abkom,قحبكم
9ou7bou,قحبوا
9a5a,قخة
9ad,قد
gda,قدا
9adech,قداش
gaddekich,قداكش
9oddem,قدام
9oddemik,قدامك
9oddemi,قدامي
9adeh,قداه
9ader,قدر
9dar,قدر
9odret,قدرة
9adk,قدك
9adem,قدم
kdom,قدم
gedma,قدمة
kdmto,قدمته
gdemtha,قدمتها
9doooom,قدوم
9addi,قدي
9addiii,قدي
9adi,قدي
9dim,قديم
kdima,قديمة
9adhara,قذارة
9adhifa,قذيفة
9ouraa,قراء
9arar,قرار
9ararat,قرارات
9rayathom,قراياتهم
9raya,قراية
9rob,قرب
guerden,قردان
9irch,قرش
9rasni,قرصني
9ortass,قرطاس
9erfa,قرفة
kerkennah,قرقنة
kerkennah,قرقنة‎
9ar9ni,قرقني
kerkneyya,قرقنية‎
garn,قرن
krouda,قرودة
9rib,قريب
9rit,قريت
9ritkom,قريتكم
9ritou,قريته
9oraych,قريش
9ouza,قزح
gasket,قسكت
9semtha,قسمتها
9asmi,قسمي
gachara,قشارة
9acher,قشر
9echra,قشرة
9ach3er,قشعر
9chour,قشور
9esset,قصات
9assass,قصاص
9asba,قصبة
kasba,قصبة
9assa,قصة
9essa,قصة
9esstha,قصتها
9asdek,قصدك
9sadha,قصدها
ksar,قصر
9saret,قصرت
9asreya,قصرية
9oushom,قصهم
9assouli,قصوالي
9sour,قصور
gsour,قصور
ksour,قصور
9sourat,قصورات
gassit,قصيت
9assida,قصيدة
9sir,قصير
9adhawou,قضاوا
i9dhaw,قضاوا
9athaya,قضايا
9dhaya,قضايا
9athyet,قضيات
9a8yaa,قضية
9adhiya,قضية
9adhiye,قضية
9adhya,قضية
9athya,قضية
9dhaya,قضية
katheya,قضية
kayhiya,قضية
9adhyethom,قضيتهم
9tatess,قطاطس
9etta,قطة
9atar,قطر
9atratt,قطرات
9atra,قطرة
9otna,قطنة
9atous,قطوس
9attouss,قطوس
9attoussi,قطوسي
93ad,قعد
9a3det,قعداة
k3adt,قعدت
9a3detna,قعدتنا
g3dlkoum,قعدلكم
93adna,قعدنا
9a3dou,قعدوا
9ifaaaar,قفار
9ifar,قفار
9afefa,قفافة
9offa,قفة
9afzin,قفزين
gafsek,قفصك
9oul,قل
9leb,قلب
qalb,قلب
9alba,قلبة
9lebt,قلبت
9libet,قلبت
9albek,قلبك
9albik,قلبك
9albou,قلبه
9loubhom,قلبهم
9albi,قلبي
9ola,قلة
9olet,قلة
gilat,قلة
9olet,قلت
9olt,قلت
9otlek,قلتلك
9oltelkom,قلتلكم
9otlou,قلتله
9oltelha,قلتلها
9oltelhom,قلتلهم
9otli,قلتلي
9oltouh,قلته
9olthom,قلتهم
9oltou,قلتوا
9otlou,قلتوا
9alidtou,قلدتوا
9aldou,قلدوا
9la,قلق
9al9al,قلقال
kolou,قلله
9oulelhom,قللهم
goulilhom,قللهم
9olli,قللي
9lam,قلم
qalmek,قلمك
9olna,قلنا
9loub,قلوب
9loubkom,قلوبكم
9loubna,قلوبنا
9alyen,قليان
kelibia,قليبية
klibia,قليبية
kalibia,قليبية‎
9lil,قليل
9alibhom,قليهم
9.,قم
9omt,قمت
gam,قمح
gam7i,قمحي
9marek,قمرك
9mari,قمري
9am9oum,قمقوم
9amiss,قميص
9anat,قناة
9anet,قناة
9annet,قناة
qanassa,قناصة
9ana3atek,قناعاتك
9ane3a,قناعة
9onbla,قنبلة
9antra,قنطرة
9ine,قنع
9an3ek,قنعك
9anoujiya,قنوجية
9haoui,قهاوي
9ahr,قهر
9ahwa,قهوة
9hawina,قهوينا
9owa,قوة
9owet,قوة
9owwa,قوة
qowat,قوة
gout,قوت
9aws,قوس
9wa3ed,قوعد
9wa3dek,قوعدك
9oul,قول
gouul,قول
9awoulek,قولك
goulou,قولوا
9oulouli,قولوالي
9oum,قوم
9awman,قوما
9ouma,قومة
9wi,قوي
9wiyaaa,قوية
9wiyaaaa,قوية
9wiyya,قوية
9wiwin,قويين
goyyed,قياد
9yessk,قياسك
9iyassiya,قياسية
9iyam,قيام
9ayed,قيد
goyedd,قيد
9imet,قيمات
9ima,قيمة
k,ك
ke,كا
kateb,كاتب
keteb,كاتب
kethe,كاذا
kedhb,كاذب
car,كار
keri,كاري
kerin,كارين
kas,كاس
kesbinhom,كاسبينهم
kasa,كاسح
kef,كاف
keka,كاكا
kil,كال
kisardina,كالسردينة
kl3ada,كالعادة
kili,كاللي
kemil,كامل
kamla,كاملة
kemla,كاملة
kamy,كامي
kamira,كاميرا
ken,كان
kanet,كانة
kenet,كانت
canich,كانش
kenek,كانك
kenchouf,كاننشوف
kennou,كانوا
kenou,كانوا
kahaw,كاهاو
ka2inek,كاينك
kayyenni,كاينني
ka2ino,كاينه
ka2inha,كاينها
kayebkom,كاينهم
kbar,كبار
kebdi,كبدي
kbour,كبر
kober,كبر
kberet,كبرت
kebrit,كبرت
kabachtou,كبشتوا
kobi,كبي
kbir,كبير
kbira,كبيرة
ktebt,كتبت
katablou,كتبله
ktebha,كتبها
ketfi,كتفي
katfiya,كتفية
kother,كثر
kathrat,كثرة
kathart,كثرت
kothret,كثرت
ka7la,كحلة
kahloucha,كحلوشة
kods,كدس
kedb,كذاب
ketheb,كذاب
katheba,كذابة
kedheb,كذب
kdhebt,كذبت
kthebtou,كذبتوا
kethbek,كذبك
crab,كراب
kresi,كراسي
karamti,كرامتي
kiran,كران
kraheb,كراهب
koraa,كرة
korsi,كرسي
kerchek,كرشك
karcho,كرشه
kerchou,كرشه
kershou,كرشه
kerchi,كرشي
karta,كرطة
karti,كرطتي
karrik,كرك
korkom,كركم
karhba,كرهبة
karhabtou,كرهبته
kraht,كرهت
kra8et8a,كرهتها
karahtouna,كرهتونا
korhon,كرهن
krahni,كرهني
karhouk,كرهوك
karhouni,كرهوني
kroumti,كرومتي
kridi,كريدي
karim,كريم
kasseba,كسابة
kasseba,كسب
kassrouh,كسروه
coscsi,كسكسي
cosksi,كسكسي
kchekech,كشكش
ka3bet,كعبات
ka3bel,كعبال
ka3ba,كعبة
ka3bourat,كعبورات
kaak,كعك
ka3wr,كعور
k3ibet,كعيبات
k3ibetik,كعيباتك
k3ibrat,كعيبرات
kg,كغ
koffar,كفار
kafra,كفارة
kafteji,كفتاجي
kfan,كفن
kfouuff,كفوف
kol,كل
kleb,كلاب
klach,كلاش
klelek,كلالك
klem,كلام
klemek,كلامك
klamo,كلامه
klemou,كلامه
klamhom,كلامهم
klami,كلامي
klaw,كلاوا
kalb,كلب
kalba,كلبة
kelba,كلبة
kalthoum,كلثوم
keltoum,كلثوم
kolchay,كلشي
kol3am,كلعام
kalefha,كلفها
kolek,كلك
kollkom,كلكم
kelmet,كلمات
kelma,كلمة
kalmet,كلمت
kelmet,كلمت
khlemta,كلمت
kalemtin,كلمتين
kelemtine,كلمتين
klamna,كلمنا
kallmo,كلمه
kolna,كلنا
kolo,كله
kolha,كلها
kolhom,كلهم
clubiste,كلوبيست
klit,كليت
kellit7argou,كليتحارقه
kalimet,كليمات
klina,كلينا
km,كم
kama,كما
kamel,كمال
kmeli,كمالي
kamsha,كمشة
kamel,كمل
kamil,كمل
kammel,كمل
kammalna,كملنا
kammelneha,كملناها
kamlou,كملوا
kmit,كميت
camiouna,كميونة
konna,كنا
kont,كنت
kenza,كنزة
knayez,كنيز
kh,كه
kahaw,كهاو
ka7f,كهف
kwaqeflek,كواقفلك
kewelis,كواليس
kotti,كوتي
kaouther,كوثر
kwer,كور
koura,كورة
koursi,كورسي
comar,كومار
koun,كون
counji,كونجي
ki,كي
kayes,كياس
kil,كيال
kilmatra,كيالمطر
keyen,كيان
kibiya,كيبيا
kida,كيدا
keratin,كيراتين
kisen,كيسان
kif,كيف
kife,كيفا
kifech,كيفاش
kifeh,كيفاه
kif7al,كيفحال
kifek,كيفك
kifkom,كيفكم
kifma,كيفما
kifna,كيفنا
kifennhom,كيفنهم
kifou,كيفه
kifha,كيفها
kifhom,كيفهم
kifi,كيفي
kayklouk,كيكلوك
kayil,كيل
keyil,كيل
kilet,كيلات
kila,كيلة
kila3bed,كيلعباد
kilometres,كيلوميتر
kima,كيما
kimo,كيمو
kinkolek,كينقللك
keyenna,كيننا
l,ل
la,لا
labes,لاباس
lebsa,لابسة
lebsou,لابسه
lebssin,لابسين
late7rem,لاتحرم
litsad9h,لاتصدقه
lata9t3inna,لاتقطعلنا
lajit,لاجيت
leda,لادة
largui,لارڨي
lazem,لازم
lezem,لازم
lezmek,لازمك
lezmik,لازمك
lezemkom,لازمكم
lazemna,لازمنا
lezemni,لازمني
lezemha,لازمها
lazemhech,لازمهاش
lazmo,لازموا
lase,لاصق
la9adar,لاقدر
lakadar,لاقدر
lel,لال
lella,لالا
lilpanier,لالبانيي
lel7ouma,لالحومة
lidar,لالدار
lerrajel,لالراجل
lizawej,لالزواج
lessme,لالسما
letbib,لالطبيب
lel3asma,لالعاصمة
ll39ul,لالعقول
lelfour,لالفور
lelkol,لالكل
lekkoujina,لالكوجينة
lelleh,لالله
lely,لاللي
lenas,لالناس
ellah,لاله
lommou,لامه
lamin,لامين
lamina,لامينة
lan7etref,لانحترف
lancha77ikom,لانشهيكم
lani9ach,لانقاش
lani,لاني
lehi,لاهي
lawel,لاول
leyaklou,لاياكلوا
layfa,لايفة
lay9adar,لايقدر
lay9ader,لايقدر
loub,لب
lbess,لباس
lbessek,لباسك
louben,لبان
laba,لبة
labsset,لبسات
lbesthom,لبستهم
lbesthomech,لبستهمش
labastou,لبستوا
labsouk,لبسوك
lib3adhhom,لبعضهم
lib3id,لبعيد
libled,لبلاد
lbessa,لبلاصة
leblasa,لبلاصة
leblassa,لبلاصة
labni,لبني
labweb,لبواب
lteli,لتالي
letafkik,لتفكيك
ltaw,لتو
ltawa,لتوا
ltwesi,لتواسي
lettoilette,لتواليت
lijen,لجان
laj3eb,لجعب
ljandouba,لجندوبة
la7asss,لحاس
l7ata,لحتى
l7ad,لحد
lhad,لحد
la7dha,لحظة
le7e,لحق
l7am,لحم
la7em,لحم
l7amha,لحمها
la7en,لحن
le7ya,لحية
le7ytou,لحيته
leddar,لدار
ldarjet,لدرجة
ladam3ti,لدمعتي
lrabi,لربي
lrouhy,لروحي
lzaz,لزاز
lzebi,لزبي
lzeby,لزبي
lzuzu,لزوزو
lzoukou,لزوكه
lezina,لزينة
lsenek,لسانك
elsanou,لسانه
lesbitar,لسبيطار
lista,لستة
lassaad,لسعد
lsenek,لسنك
lchkoun,لشكون
lsa7bek,لصاحبك
lissa,لصة
latkha,لطخة
lotf,لطف
lotfi,لطفي
latif,لطيف
la3eb,لعب
le3bet,لعبات
lou3bet,لعبات
le3be,لعبة
la3bouuuu,لعبه
la3na,لعنا
la3nat,لعنات
la3nato,لعناته
la3waj,لعوج
lou8et,لغات
l'ghadika,لغاديكا
lou4et,لغة
lou8a,لغة
lou8at,لغة
loughet,لغة
laffa,لفة
laff,لفق
il9tlik,لقاتلك
l9adesh,لقداش
l9raya,لقراية
l9anna,لقىلنا
lkit,لقيت
lgitech,لقيتش
l9itek,لقيتك
l9itha,لقيتها
l9ithesh,لقيتهاش
lkina,لقينا
lik,لك
lekbabel,لكبابل
lkol,لكل
lkolhom,لكلهم
likom,لكم
lil,لل
lella,للا
littefkir,للتفكير
lel7ouma,للحومة
lela5ra,للخرى
lem,لم
lamet,لمات
lambeyb,لمبايب
lama,لمة
lamta3od,لمتعد
lemmethom,لمتهم
lamna,لمنا
loumou,لموا
lamit,لميت
lammina,لمينا
lina,لن
lina,لنا
inamous,لناموس
leniheya,لنهاية
lih,له
lilha,لها
laheb,لهب
lahfa,لهفة
lahom,لهم
lihom,لهم
lahna,لهنا
lehne,لهنا
lahoua,لهوة
lahwa,لهوة
law,لو
louage,لواج
louaget,لواجات
lwa7ed,لواحد
loubiatsl,لوبية
lawej,لوج
lawa,لوح
lou,لوح
law7et,لوحات
lawa7ni,لوحني
louhi,لوحي
loud,لود
louz,لوز
louzaty,لوزتي
louzty,لوزتي
louzir,لوزير
lousi,لوسي
loush,لوش
louta,لوطة
louken,لوكان
louleda,لولادة
lwedldha,لولادها
lwed,لولد
loun,لون
lounha,لونها
liya,ليا
lyeli,ليالي
libi,ليبي
libia,ليبيا
libya,ليبيا
lidha,ليدها
lidi,ليدي
laysa,ليس
leil,ليل
lil,ليل
liletkom,ليلاتكم
lila,ليلة
liltek,ليلتك
liletha,ليلتها
lili,ليلي
lim,ليم
lin,لين
m,م
ma,ما
me2ouliye,ماءولي
ma7lek,مااحلاك
ma7leni,مااحلاني
mahleh,مااحلاه
ma7leha,مااحلاها
ma7le8om,مااحلاهم
ma7la,مااحلى
mabkit,مابكيت
mabbin,مابنه
mabayetesh,مابيتش
mabin,مابين
mat,مات
matreni,ماتارني
metekel,ماتاكل
matbe3lou,ماتباعلوا
matob5elch,ماتبخلش
matbatalich,ماتبطليش
mataba3nich,ماتبعنيش
matetkhabesh,ماتتخباش
matjibha,ماتجيبها
matjiich,ماتجيش
matjikomchi,ماتجيكمشي
mat7ebesh,ماتحبش
mat7ebnech,ماتحبناش
mt7ebnich,ماتحبنيش
mat7ebohmoch,ماتحبوهمش
mat7ess,ماتحس
mete7ssebhech,ماتحسبهاش
mat7chmouch,ماتحشموش
mat7ot,ماتحط
mathotnish,ماتحطنيش
mata7kilich,ماتحكيليش
matakhletsh,ماتخلطش
madakhalnich,ماتدخلنيش
matdhawych,ماتدوش
matrak,ماتراك
matrani,ماتراني
matrabeosh,ماتربوش
matarmish,ماترميش
matrini,ماتريني
matzidou,ماتزيده
matsa3dek,ماتساعدك
mates2louch,ماتسالوش
matsb3etsh,ماتسبعتش
matasma,ماتسمع
matsam3etsh,ماتسمعتش
matasma3sh,ماتسمعش
mataswou,ماتسوا
matshednish,ماتشدنيش
matchoukou,ماتشكوا
matchof,ماتشوف
matchofoch,ماتشوفش
matshoufnish,ماتشوفنيش
matsadefni,ماتصادفني
matsf3etsh,ماتصفعتش
matsanefni,ماتصنفي
matsirlekch,ماتصيرلكش
matdha7kch,ماتضحكش
matayabha,ماتطيبها
matay,ماتطيح
mat3ebtesh,ماتعبتش
mate3jebsh,ماتعجبش
mete3jebnich,ماتعجبنيش
mata3dalch,ماتعدلش
