Arabizi,Arabic
tanthim,التنظيم
3adid,ذات
etadhaherat,العالي
erriyadiya,ذات
erriyadiya,وانا
tanqlo,تنقلوه
yaa,يا
hlalif,حلاليف
dzivooooo,الزيڨووووو
kabranat,كابرانات
boudouro,بودورو
jam3athom,جامعتهم
fasida,فاسدة
fqarno,فقارنوا
mla3bhom,ملاعبهم
mnshathom,منشاتهم
lriyadiya,الرياضية
tchakir,تشاكير
asserf,الصرف
asse7i,الصحي
m7abouch,محبوش
erjal,ارجال
erjal,الرجال
l3onwan,العنوان
9olo,قولو
9olo,قلو
enfa3,انفع
nafsak,نفسك
rj3na,رجعنا
nsta3ino,نستعينو
bkafer,بكافر
yhdrna,يهدرنا
lmslm,المسلم
wnsd2o,ونصدقو
kafer,كافر
wslna,وصلنا
ll9a3,للقاع
kfar,كفار
qraysh,قريش
wmakanchou,ومكانوش
r5as,رخاس
lhadhi,لهذه
marouk,والله
maye7eblikom,اجماعة
ejma3a,الله
emraz,امراض
belfesad,بالفساد
elkoll,الكل
majabsh,ماجابش
wchkoun,وشكون
lma3loumat,المعلومات
lhadha,لهذا
ssa7afi,الصحفي
tsd2on,تصدقون
shafi,صحفي
n7n,نحن
nsd2,نصدق
lrais,الرئيس
3ndma,عندما
2al,قال
jza2r,جزائر
2bl,قبل
lst3mar,الاستعمار
ahki,احكي
lmarrok,المروك
lkayan,الكيان
lsohyouni,الصهيوني
mrdnakom,مرضناكم
siyasiyan,سياسيا
nta9ltou,انتاقلتو
3arbya,والتاني
twjd,توجد
eldolarat,الدولارات
etmle9,التملق
elfrancia,الفرنسية
3andma,عندما
tsa3ed,تساعد
elzetchi,الزطشي
lsra3at,الصراعات
litihadia,فالاتحادية
machfetouhash,ماشفتوهاش
sdqtom,صدقتم
wkdbtom,وكدبتم
sulta,سلطة
lkom,لكم
mwjouda,موجودة
tabi3i,طبيعي
ymadah,يمدح
lfamilia,لفاميليا
nta3ou,نتاعه
yench,ينش
3dyanhoum,عديانهم
wantoum,وانتم
elhaw,الهاو
antoum,انتم
elkerh,الكره
welmouchakil,والمشاكل
echou3oub,الشعوب
hasbna,حسبنا
ysb7oun,يسبحون
rotar,روطار
nzi7,نزيه
cheb3ekom,شبعكم
rkhess,رخس
yas7afa,ياصحافة
l3ar,العار
nesta3ref,نستعرف
wezir,وزير
ljame3a,الجامعة
l2anha,لأنها
estata3at,استطاعت
takwin,تكوين
madrbin,مدربين
w2incha2,وإنشاء
lkora,لكرة
lkora,بيننا
lsalat,الصالات
lmontakhabat,المنتخبات
l3alamiya,العالمية
akhrajat,أخرجت
akhraj,اخرج
rawrawa,راوراوة
l3qda,العقدة
l2bdya,الأبدية
7lqoum,حلقوم
lnizam,النظام
lnizam,لنظام
l3askari,العسكري
ljbana,الجبان
el mar2a,المرأة
ez zoga,الزوجة
es sa7ba,الصاحبة
nsa2i7,نصائح
bousba3,بوصبع
lezreg,لزرگ
dawem,داوم
youmiya,يوميا
noum,نوم
ba3dou,بعده
terdid,ترديد
maroki,المروكي
rez9k,رزقك
ysra7a,يصراحة
shahedt,شاهدت
qala,قالة
shobir,شوبير
ad3o,ادعوا
yshahed,يشاهد
qalh,قاله
athna,أثنى
wa2t,وقت
hadir,حاضر
maychaa,مايشاء
essiyasa,السياسة
etfar9a,التفرقة
yajeb,يجب
etahwil,التهويل
riti,ريتي
me7ebb,محب
jeddan,جدا
qiada,قيادة
mo7taram,محترم
mchekour,مشكور
t7eyati,تحياتي
llcha3b,للشعب
lmaghreb,المغرب
t9areb,تقرب
tfare9,تفرق
ldalil,الدليل
7obna,حبنا
lsha2i2,الشقيق
7inma,حينما
byl3bou,بيلعبوا
nchaj3hom,نشجعهم
a5i,اخي
krim,كريم
3alamy,اعلامي
na7na,نحن
nkoun,نكن
ta9dir,التقدير
mostadira,مستديرة
shoubir,شوبير
lawael,الاوائل
harabou,حاربوا
hadthet,حادثة
yqll,يقلل
qiyma,قيمة
shan,شأن
tahlilou,تحليله
lmantiqi,المنطقي
moudhi3,مذيع
mohtaram,محترم
geddan,جدا
dhawq,ذوق
metwade3,متواضع
3ashan,عشان
moura3eb,مرعب
haliyan,حاليا
rabena,ربنا
yektar,يكتر
amthalak,امثالك
yslm,يسلم
lsankm,لسانكم
ashqaa2,أشقاء
ashqaa2,ونتمنا
wlkm,ولكم
ala7tiram,الاحترام
waltqdir,والتقدير
aljza2er,الجزاير
maghroor,مغرور
hasoud,حسود
yahdih,يهديه
makmch,ماكمش
9altin,قالطين
9or3a,قرعة
m7ayertni,محيرتني
tera,تيرة
khelihom,خليهم
yhadro,يهدروا
ajdr,عدم
3dm,عدم
rd,تصريحاتهم
rd,رد
tsr7athom,اعتبارها
3tbarha,حدث
7dth,الحساسيات
ltjnb,و
7sasiyat,و
3dhr,عذر
2asbah,أصبح
msadr,مصدر
llmouchakil,للمشاكل
9asd,قصد
falmontakhab,فالمنتخب
3arabi,عربي
wntmi,ونتمي
moqabiltoh,مقابلته
wnkon,ونكون
swiya,سويا
fil,في
enama,إنما
mou2minoun,المؤمنون
mou2minoun,مؤمنون
qawi,قوي
qawi,التقدير
ihtiram,احترام
cha9i9,شقيق
akhoh,أخوه
n7nou,نحنو
lfitan,الفتن
n5al,نخال
llas7abha,اللاصحابها
5alouhom,خلوهم
7a9kom,حقكم
barkouna,بركونا
malfetna,مالفتنة
yed3em,يدعم
manajmounach,مانجمناش
nreb7ou,نربحوا
el7a9,الحق
qoulo,قولو
barnamj,برنامج
tta2hel,التأهل
lekass,لكأس
bekol,بكل
felqura3a,فالقرعة
ll2manah,للأمانة
taba3t,تابعت
lkini,لكني
estanqas,استنقص
eljeza2iri,الجزائري
bel7arf,بالحرف
elmontakhabat,المنتخبات
eljeza2ir,الجزائر
ye3tabar,يعتبر
lehatha,لهذا
da3i,داعي
mahadhih,ماهذه
altfahah,التفاهة
jaleb,جلب
netmanna,نتمنى
ashbaha,أشباه
ech3ebin,الشعبين
miy9adrosh,ميقدروش
miy7abosh,ميحبوش
faw9ahom,فوقهم
lema,لماذا
tha,تحبون
t7boun,تحبون
assefr,الصفر
az,الزيقو
zaygo,الزيقو
9al,قال
nzido,نزيدو
ltin,الطين
lsayed,السيد
mra3ba,مرعبة
b2emkan,بامكان
tfouz,تفوز
wjhet,وجهة
nathreh,نظره
tfarja,تفرجة
brkak,من
7sebhom,تحسبهم
gera3,قرع
plastic,بلاستيك
sa7afiyin,صحفيين
entoum,دعاة
da3at,الفتنه
da3at,مصر
ta3ssob,وجيشا
fariqa,لاتخشى
jaysha,و
cha3ba,شعبا
latekhsha,لاتخشى
tr7ib,ترحيب
naytak,نيتك
2alhom,قالهم
nro7,نروح
l3youn,العيون
lsm3,السمع
wl3youn,والعيون
w3a9l,وعقل
s7i7,صحيح
ettedir,التقدير
adar,الله
ntihou,الفراعنة
qor3a,الله
qor3a,قرعة
ntahal,نسمع
ntahal,نتاهل
idhn,عند
wjeh,مصر
wjeh,رياضياََ
aghlqo,أغلقوا
famkom,فامكم
trdouch,تردوش
shubir,شوبير
yqul,يقل
takadt,تاكدت
i3lamiyina,إعلاميينا
2ama,قمة
ttfahha,التفاهة
ha9ou,حقه
tta3li9,التعليق
mqarntou,مقارنته
oumma,وألمغرب
oumma,امة
teta2ahal,تتأهل
kabon,كابون
mali,مالي
nigeria,نيجيريا
tesqa6,تسقط
dowal,دول
dowal,الجارة
fehom,فيهم
wlina,ولينا
nafkh,نفخ
n3tikom,نعطيكم
mathal,مثال
y7dth,يحدث
ma7dath,ماحدث
lelmasriyyin,للمصريين
aydha,ايضا
kaffa,كفة
etahiya,التحية
etqdir,التقدير
lecha3b,لشعب
elkora,الكورة
tez3alna,تزعلنا
tahiyati,تحياتي
l2mana,الأمانة
elwahed,الواحد
9awi,قوي
wmen,ومن
kbarr,كبار
el9arra,القارة
elafriqiya,الأفريقية
elfetna,الفتنة
bditouna,بديتونا
hawhawhaw,هاوهاوهاو
bisat,بيساط
akhdar,الأخضر
akhdar,اخضر
akhdar,أخضر
bdiitoo,بديتوو
tskhnoo,تسخنو
falfarfarat,فاللفرفرات
ellkher,اللخر
mbkra,مبكرة
wnkhsrooha,ونخسروها
hdi,هدي
manaah,مناه
sa7i,صحي
entaqad,انتقد
echrekka,الشركة
9amet,قامت
bsiyana,بصيانة
wra7too,ورحتو
thaslo,تح
wr9,ورق
9adrin,قادرين
nharna,نهارنا
nkhsrou,نخسرو
lml7a9,الملحق
dafa3,ضافة
3oulama2,علماء
elliyin,الذين
n7ebhom,نحبهم
nejlahom,نجلهم
yekfihom,يكفيهم
3andahom,عندهم
azhar,أزهر
sharif,شريف
fiyh,فيه
menba3,منبع
9obba,قبة
choubair,شوبير
shay2an,شيئا
sayi2an,سيئا
nadhar,نظر
dhahr,ظهر
nkhaf,نخاف
awa9a3atna,أوقعتنا
ma3ahom,معهم
fa7thozna,فحظوظنا
l2swd,الأسود
t9arn,تقارن
lbshr,البشر
e7na,احنا
3rb,عرب
ynbghi,ينبغي
mthl,مثل
alt9ri7at,التصريحات
a7eb,احب
a9oul,اقول
shoubeir,شوبير
ehd2,اهداء
htklm,هتكلم
7aga,حاجه
thijj,تهيج
dunya,دنيا
ekhwat,اخوات
watmanna,واتمنا
sou3oud,صعود
kmsryyn,كمصريين
bn7b,بنحب
el7lwa,الحلوة
btl3bha,بتلعبها
eljza2er,الجزائر
elro7,الروح
elmmozja,الممزوجة
belada2,بالاداء
eljmyl,الجميل
sr,سر
llkora,للكورة
mwgod,موجود
elajyal,الاجيال
el2dyma,القديمة
elmnt5b,المنتخب
braghm,برغم
7obi,حبي
lmoshahada,لمشاهدة
lknah,لكنه
lay2sd,لايقصد
tqoloh,تقولوه
2sdah,قصده
eljaza2er,الجزائر
yte3adel,يتعادل
wmomken,وممكن
ykhsr,يخسر
bma3na,بمعنى
ad2,ادق
3lashan,علشان
elnas,الناس
mtakdah,متاكده
montakhabko,منتخبكو
wiza,واذا
khasna,خصنا
netlbo,نطلبو
metla9awsh,متلقاوش
tekoun,تكون
machrektna,مشركتنا
nefkro,نفكرو
menbe9awsh,منبقوش
7dine,حضين
ba3diyatna,بعضياتنا
esswab,الصواب
7santoum,احسنتم
welken,ولكن
ye9sed,يقصد
weselkom,وصلكم
hadithou,حديثه
tehde2et,تهدئة
gomhour,جمهور
khofouh,خوفه
mela2a,ملاقاة
7aliya,حاليه
3ashra,عشرة
hdhoz,حضوظ
fareq,فارق
wad3iya,وضعية
la3ibih,لاعبيه
l3ba,لعبة
wznha,وزنها
wqymtha,وقيمتها
asb7,اصبح
aktr,اكتر
aktr,اكثر
hb,هب
wdb,ودب
ytklm,يتكلم
lmsiba,المصيبة
fr9t,فرقت
wshtat,وشتت
wlsmasra,والسماسرة
tqwt,تقوت
wlb3d,والبعض
jnnt,جننت
wlm7llywn,والمحلليون
lnhaya,النهاية
ryada,رياضه
ashka2,اشقاء
mntkhabatna,منتخباتنا
msr,مصر
wljza2r,والجزائر
wtns,وتونس
wlmghrb,والمغرب
wls3wdya,والسعوديه
qtr,قطر
2022,٢٠٢٢
wlathtmo,ولاتهتموا
3lami,اعلامي
mntf3,منتفع
fklana,فكلنا
msry,مصري
mghrbi,مغربي
s3wdi,سعودي
ychaa,يشاء
chadkhlk,شادخلك
at7iya,التحية
sawt,صوت
el3aql,العقل
elmahabba,المحبة
elakhwa,الأخوة
te9dro,تقدرو
masreyeen,مصريين
by7eboukom,بيحبوكم
ezay,ازاي
este2balo,استقبلوكم
baladhom,بلادهم
ezi,ازي
sheg3oukom,شجعوكم
te7eboun,تحبون
ged,بجد
mesh,مش
ba7ebbak,بحبك
gedaaaaan,جداااااا
ba7eb,بحب
a3sha2,اعشق
ta7eyati,تحياتى
a7sant,احسنت
ka,ك
na7taram,نحترم
na9der,نقدر
tawfeeq,توفيق
zi,زي
b3dhou,بعضو
fshkhnak,فشخناك
s3oud,صعود
ttkabar,تتكبار
bsra7a,بصراحة
mouadab,مؤدب
elashka2,الأشقاء
tehdi2,تهدئة
elajwa2,الأجواء
7ebu,تحبو
emdar,إمضار
dsehboooooon,دسهبووووون
gyeedh,گييض
ezal,ازال
5wtna,اخواتنا
shrka2,شركاء
ldm,الدم
bghidh,بغيض
latjrkm,لاتجركم
ftn,فتن
atfhm,اتفهم
yrid,يريد
yrid,منهم
mntkhbh,منتخبه
kbrtou,كبرتوا
awwi,ياجماعة
mo,فتنة
mstahla,ما
bshi,شوبير
kabtan,حكي
haki,نظره
nathra,وخلاص
ryadiyan,مع
ihtiramna,الجزائري
tqdirna,الجزائري
awj,أوج
itqo,اتقوا
fri2na,فريقنا
ekhwf,إخوف
lfr2,الفرق
lfri2,الفريق
afri2i,افريقي
likhwa,الاشقاء
likhwa,الإخوة
7adrtk,حضرتك
ltawfiq,الجزائر
ltawfiq,شاء
yestahiq,والتوفيق
ltqdir,للافضل
llafdal,الله
ts7i7,تصحيح
lla3lam,للاعلام
aljza2ri,الجزائري
alldhi,الذي
2n,ان
2n,أن
aqwi,اقوي
3alt,غالط
rb7o,ربحو
al2oula,الاولى
7awloha,حولوها
thwra,ثورة
sib,صيب
alla3ibin,اللاعبين
aljza2riyin,الجزائريين
l9ado,لقادو
alfrq,الفرق
al3rbya,العربية
almondyal,المونديال
ala2l,الأقل
alwahed,الواحد
aldwal,الدول
alsdara,الصدارة
ltmathil,لتمثيل
al3rb,العرب
almslmin,المسلمين
lalftna,لاللفتنة
tmnwa,تمنوا
alkhir,الخير
lghyrkm,لغيركم
tjdwh,تجدوه
tehrij,تهريج
3ilami,اعلامي
ta2ila,طائلة
elmaghreb,المغرب
tatahlo,تتاهلوا
sket,اسكت
tslm,تسلم
asloubk,اسلوبك
raqi,راقي
nhno,نحنو
akhwat,اخوات
9bl,قبل
ntmna,نتمنا
ntmna,نتمنى
lkm,لكم
akhwatna,اخواتنا
jazairin,الجزايرين
jmi3a,جميعا
bseraha,بصراحة
bjd,بجد
7rooofkom,حرووفكم
asloobkom,اسلوبكم
wasf,وصف
i3lamna,إعلامنا
may3erfo,مايعرفو
yetklemo,يتكلمو
tabi3,طب
ma3ndhash,حتي
ta3lem,ينبحو
ynbho,طول
ynbho,ديما
brazile,كأس
matle9homsh,ينبحو
ta3k,تاعك
m3ne,معنى
bhdha,بهذا
alsdam,الصدام
al3lami,الإعلامي
almarydh,المريض
ystty3,يستطيع
ikhfa2,إخفاء
hqdah,حقده
llmaghrib,للمغرب
haykharreb,هيخرب
eddounya,الدنيا
eli3lam,الاعلام
yel3an,يلعن
elkoura,الكوره
hatkhalli,هتخلى
eddawel,الدول
tez3al,تزعل
batlo,بطلو
takhallof,تخلف
ba2a,بقى
ettaqo,اتقو
elfetn,الفتن
kharab,خراب
rjaa,رجاء
layjb,لايجب
etharh,اثاره
alsho3ob,الشعوب
bsbb,بسبب
krh,كره
alkdm,القدم
7aslt,حصلت
wjat,وجات
mwajhah,مواجهه
mbaratyn,مبارتين
nqol,نقول
llfa2z,للفائز
wllmhzom,وللمهزوم
fryq,فريق
mo7tram,محترم
wkber,وكبير
tl3oulhom,طلعولهم
9imtohom,قيمتهم
hadhom,هاذم
m7ibin,محبين
anf,انف
tfr2na,تفرقنا
lkrah,الكره
lmuslimin,المسلمين
lekhwatna,لاخواتنا
bn7eb,بنحب
dol,دول
tslmo,تسلموا
betmanna,بتمنى
nla3eb,نلاعب
tjm3na,تجمعنا
llugha,اللغة
ddin,الدين
klo,كلو
ghira,غيرة
yzidhom,يزيدهم
nasr,نصر
y7fadhhom,يحفظهم
y3tihom,يعطيهم
se7a,الصحة
3afia,العافية
y9awihom,يقويهم
el3rab,العرب
ajma3in,أجمعين
wajma3na,واجمعنا
nasrha,نصره
filistin,فلسطين
elmoudhiaa,المذيعة
ba2at,بقيت
mashdouha,مشدوهة
lefasa7a,لفصاحة
lissan,لسان
biyoumi,بيومي
istirsaluh,استرساله
elkalam,الكلام
7kmi,احكمي
kouzintek,كوزينتك
dhikrayat,ذكريات
nerba7ouhom,نربحوهم
thiqa,ثيقة
mantla9ouch,مانتلاقوش
lanna,لاننا
fiten,فتن
fiten,فيتن
etmenna,اتمنى
tetaahel,تتاهل
nqablo,نقابلو
akoun,اكون
hazz,حظ
wnta2hlo,ونتأهلو
wydha,وايضا
tta2hal,تتأهل
nwajeh,نواجه
manoujhouhch,مانوجهوش
echeki,جميع
teta7a9ol,العربية
shekh,شيخ
mikrofon,ميكرفون
musalin,مصلين
yeghadro,يغادرو
entezro,انتظرو
tesma3o,تسمعو
9issa,قصة
ekhona,اخونا
9addour,قدور
yesra9,يسرق
yeshrab,يشرب
iqsa2,اقصاء
mntxib,منتخب
lmnatxibat,المنتخبات
larba3,الاربع
alta2hl,التاهل
bidhn,باذن
aktbou,اكتبوا
atmenna,اتمنى
ywajeh,يواجه
fa3la,فعلا
ytlaklouch,يتلاقلوش
kounou,كونو
rakya,راقية
yehdikom,يهديكم
almundial,المونديال
bljami3,بلجميع
laه,لاه
misr,مصر
ekhawatna,اخواتنا
thum,ثم
mounazama,منظمة
lel3arab,للعرب
3add,عدد
foroq,فرق
mota2ahila,المتأهلة
3ours,عرس
kroui,كروي
letha,لذا
natmanna,نتمنى
eqsaa,اقصاء
amnyetna,أمنيتنا
walmaghrib,والمغرب
wyedrawa,ويدروا
machrafa,مشرفة
t2ahl,تأهل
almontakhab,المنتخب
waljazair,والجزائر
i3ti2a,اعطاء
hdhodh,حضوض
akthar,اكثر
lis3ud,لصعود
syzoroon,سيزورون
alqra3a,القرعة
ltaqa3,لتقع
wnhna,ونحن
jzairiyin,جزائريين
ntamnna,نتمني
rfqa,رفقة
lfrq,الفرق
akhawiya,اخوية
nsha2allah,نشاءلله
testahl,تستاهل
tem,تم
hdari,حداري
eyqadha,ايقضها
jazairy,جزائري
mwajht,مواجهة
alshqyqa,الشقيقة
ashbah,اشباه
albshr,البشر
aldoulatyn,الدولتين
yfsdwn,يفسدون
al3laqa,العلاقة
ntmnao,نتمناو
akl,اكل
khelina,خلينا
wje3,وجع
mwajhet,مواجهة
ntqabl,نتقابل
mshan,مشان
lthnin,لثنين
yaaaaarb,ياااااارب
nt2ahl,نتأهل
byoumi,بيومي
jazeera,الرياضية
ashatroh,التمني
mwajha,مواجهة
nta2hal,نتأهل
sa3oudia,السعودية
tahdar,تحضر
l3ors,العرس
mntlakawsh,منتلاقوش
wasoul,وصول
jawab,جواب
lrjal,الرجال
lghndwr,الغندور
shwbyr,شوبير
stdh,استاذ
bywmy,بيومي
thlyl,تحليل
lmbryat,المباريات
insha2allah,إن شاء الله
nqabl,نقابل
lfaraq,الفرق
l3rbiya,العربية
tta2ahl,تتأهل
moundyal,مونديال
khmsa,خمسة
frk,فرق
stwajh,ستواجه
jana,جانا
mar7ba,مرحبا
montakhebat,منتخبات
teta2ahhel,تتأهل
na2a2is,نقائص
bnfes,بنفس
lmo7ima,المهمة
stkoon,ستكون
kfakom,كفاكم
lachqaa,الأشقاء
tbakhel,تبخل
i3jai,إعجاي
yeslak,يصلك
3alamia,عالمية
jahzwn,جاهزون
lkl,لكل
5alina,خلينا
3yannin,عيانين
elmasri,المصري
lisababayn,لسببين
awalhom,اولهم
hazzouz,حظوظ
el3arab,العرب
elmocharka,المشاركة
el3arabi,العربي
eltamani,التمني
beta2hel,بتاهل
elferaq,الفرق
elarba3a,الأربعة
nwajh,نواجه
snra2,سنرى
alqur3a,القرعة
stda3na,ستضعنا
khyar,خيار
khaled,خالد
bioumi,بيومي
t7alil,تحليل
lelkora,للكرة
elifriqiya,الإفريقية
chara2,شراء
7okm,حكم
she7ata,شحاتة
yfahem,يفهم
rkzt,ركزت
lmwjh,الموجهة
fkt,فقط
trkz,تركز
lmo7ll,المحلل
tklem,تكلم
l9ara2,القارة
lifri9iya,الإفريقية
n9l,نقل
khati,خاطي
inna,اننا
ykhafoun,يخافون
sntahel,سنتاهل
yamra3buhum,يامرعبهم
echira,الشيرة
frahana,فرحانة
yhfzk,يحفظك
wydom,ويدوم
fr7tk,فرحتك
enma,انما
fazz,فاز
majal,مجال
bennfa3,بالنفع
ftra,فطرة
anfous,انفس
bashar,بشر
tanafass,تنافس
hdhor,حضور
llmntakhabat,للمنتخبات
shrf,شرف
ntaej,نتائج
qra3a,قرعة
netla9a,نتلقا
nesanedo,نسانده
wnetab3o,ونتابعه
stwajih,ستواجيه
ghna,غنا
stenhzem,اممها
ra2yi,رأيي
l9or3a,القرعة
l2ati,الآتي
ntmni,نتمني
yt2ahl,يتأهل
3rab,عرب
twns,تونس
2anawat,قنوات
esserf,الصرف
batlto,بطلتوا
awafe9o,أوافقه
lmsry,المصري
7tma,حتما
syla9i,سيلاقي
e7da,إحدى
chaynin,شينين
samtin,سامطين
yserfehom,يصرفهم
nhakmoukom,نحكموكم
n3tiwkom,نعطيوكم
triha,طريحة
mklaha,مكلاه
t7achilna,تحشيلنا
yqarrar,يقرر
rasmian,رسميا
lmbarrat,المبارات
listimta3,الاستمتاع
mraouegat,مراوغات
lmt3a,المتعة
jmaher,جماهير
lgharb,الغرب
akmlh,أكمله
mrbou7a,مربوحة
b7amdo,بحمده
nel3ab,نلعب
le3abna,لعبنا
hanchof,حنشوف
l2a7san,الأحسن
lmufid,المفيد
lk2s,لكأس
m3ndna,معندنا
mwalfeq,موالفق
doul,دول
almoqef,الموقف
telteqi,تلتقي
nihaii,نهائي
kaas,كأس
yerbah,يربح
maty9ouch,ماتيقوش
ntmnaw,نتمنا
mntla9ouch,منتلاقوش
tcharek,تشراك
fmkom,فمكم
3ytouni,عيتوني
kuntmanna,كنتمنا
moujahat,موجهة
netjenbo,نتجنبو
beyoumi,بيومي
muhalleen,محللين
masriyeen,مصريين
neqabel,نقابل
tfesed,تفسد
ekhwetna,اخوتنا
ekhwanena,اخواننا
beseb,بسبب
fatanin,فتانين
nehaya,نهاية
tedkhelna,تدخلنا
ntfekro,نتفكرو
nbahdlohom,نبهدلوهم
l3b,لعب
ndif,نضيف
mstwi,مستوي
n9dro,نقدرو
ndiro,نديرو
lqmma,القمة
lltarafayn,للطرفين
1 nata9i,نتقي
2 cherakoum,شركم
3 bes,بس
tekniko,تكنيكو
takteek,تاكتيك
desevan,ديسيفان
aljerya,الجيريا
sho,شو
vraiment,فريمون
dhrrrr,ذرررر
ahchmou,احشمو
jyah,جياح
atamana,أتمنى
arabe,عرب
ikalifou,يكلفوا
maahome,معهم
zmlk,زملك
l2hly,الأهلي
mqbrt,مقبرت
l3byt,لعبيت
akhwk,اخوك
ljz2er,الجزائر
l9owa,القوة
ssef,الصف
cameron,كاميرون
tghyr,تغيير
mqr,مقر
al2t7ad,الاتحاد
alafr2ky,الافريقي
bld,بلد
a5r,اخر
1 tooooozzzzz,تووووزززز
9 lalgerie,الجزائر
10 tjs,دائما
11 haut,عالي
13 belmadi,بلماضي
14 et,و
15 fin,نهاية
3amil,عميل
mdabina,مدابينا
nwajhoukom,نواجهوكم
nestrj3o,نسترجعو
etraf,أطراف
tedkhol,تدخل
tahrid,تحريض
nentazer,ننتظر
menhoma,منهما
mawa3ed,المواعيد
kbera,كبيرة
kademة,قادمة
7a2i2atan,حقيقةً
ell3ibayn,اللاعبَين
roubama,ربما
zaida,زائدة
tadahor,تدهور
tarag3,تراجع
9ad,قد
dhi7ya,ضحية
wajad,وجد
tnam,تنام
3shrat,عشرات
ld3awat,الدعوات
trf3,تُرفع
fqir,فقير
a3nth,أعنته
hungry,أطعمته
a3mth,أطعمته
hzin,حزين
as3dth,أسعدته
mkrob,مكروب
nfst,نفست
fla,فلا
tsthn,تستهن
bfl,بفعل
ysal7o,يصلحو
llfari9,للفريق
nnker,ننكر
fadhlhom,فظلهم
sa3yhom,سعيهم
wara2,وراء
is3ad,اسعاد
edzayeri,الجزائري
ennihaya,النهاية
wad7a,واضحة
est7ala,استحالة
yethasno,يتحسنو
douriyat,دوريات
nmlk,الأسود
nmlk,منهم
aswad,بعض
aswad,اسود
reit,واحد
tkhallas,و
ataytou,القلب
ykraha,يقرأها
mtba3a,متابعة
fdla,فضلا
ljz2ryyn,الجزائريين
y3jbna,يعجبنا
l3jb,العجب
t3tzeran,تعتذران
fahadhi,فاهذه
laykun,لايكون
youmoh,يومه
t3awnou,تعاونوا
b9loubkom,بقلوبكم
jahdine,جاحدين
nifa9,النفاق
m9boula,مقبولة
bnajah,بنجاح
jnanno,جنانو
mkaneh,مكانه
l9esm,القسم
ljhwi,الجهوي
l3atefa,العاطفة
sy3wdoun,سيعودون
a2wa,أقوى
manenkrouch,ماننكروش
kheirhom,خيرهم
lkheir,لخير
ll9odam,للقدام
btlan,بطلان
kbiran,كبيران
w3tdhrhma,واعتذارهما
ydl,يدل
sh3wrhma,شعورهما
blnkhwa,بالنخوة
lwtnya,الوطنية
stbqa,ستبقى
ellizhin,اللذين
sna3o,صنعو
afra7,افراح
emdhi,إمضي
fima,فيما
teltfet,تلتفت
warak,وراءك
lanah,لانه
t3nt,طعنت
khlef,خلف
a3ref,اعرف
a3ref,أعرف
enak,انك
moqdima,المقدمة
shkra,شكرا
lhm,لهم
welta2em,والطاقم
elfani,الفنى
afr7etmonna,افرحتموننا
mazalna,مازلنا
n7ebkom,نحبكم
l2ed,لقد
a3dtom,اعدتم
majdha,مجدها
asba7et,اصبحت
el2afriqiya,الأفريقية
tkhsha,تخشى
mla2atha,ملاقاتها
fr2,فرق
orobiya,اروبية
tadhun,تظن
alquran,القرآن
darwa,داروا
mat7atsh,متحطش
josephine,جوزفين
hbalatou,هبلاته
bsehrat,بسهرات
tajib,تجيب
hbabha,حبابها
lkhasm,الخصم
7amla,حملة
icha3at,اشاعات
khelwi,خلوي
lkhta2,الخطأ
chrkhouma,أشركهما
y7afdhom,يحفظهم
yensarhom,ينصرهم
ywafeq,يوفق
nadhn,نظن
ysalh,يصلح
btata,بتاتا
ystafo,يستفو
blayshom,بلايصهم
ystahel,يستاهل
i3tizar,اعتذار
blon,بلون
mtl3bsh,متلعبش
khr,خر
mhiysh,مهيش
romansya,رومنسية
karthya,كارثية
ldghot,الضغط
lashay,لاشيء
yd3o,يدعو
ll3thdar,للإعتذار
nnkr,ننكر
fr7tona,فرحتونا
rb3,الربع
lnhayi,النهائي
sabi9,سابق
lmdrbin,المدربين
5dmou,اخدم
t3tdro,تعتدرو
fqad,فقد
adkhaltou,أدخلتو
farha,فرحة
fadlkum,فضلكم
l3tithar,الاعتذار
n3tithr,نعتذر
btsrftna,بتصرفاتنا
lsbayania,الصبيانية
tb9o,تبقو
fimadha,فيماذا
l3tthar,الاعتذار
l2i9sa2,الاقصاء
lestom,لستم
majboureen,مجبرين
l3itdhar,الاعتذار
ma3soumeen,معصومين
y3teber,يعتبر
menkom,منكم
mkankom,مكانكم
na3lam,نعلم
lfasl,الفصل
dghot,الضغط
nafsi,النفسي
shey,شي
matkhybounach,متخيبوناش
nkaryn,نكارين
myghltch,ميغلطش
wntom,ونتوم
7yatkoum,حياتكم
aghalat,اغلاط
tbali,تبالي
khet,خط
eddifa,الدفاع
tbdo,عليه
isti3dad,اللاعبين
mayhadrush,مايهدروش
shikorhom,شيكورهم
yekhser,يخسر
ghaltet,غلطت
elmodarreb,المدرب
eljehaweya,الجهوية
wefeqkom,وفقكم
ynoudh,ينوض
l9abr,لقبر
mirdawech,ميرضاوش
yidkhul,يذخل
mustatil,مستطيل
fahowa,فهو
mohtarif,محترف
odam,قدام
kabwa,كبوة
t3awdo,تعوضوا
tfar7ouna,تفرحونا
ta7alil,التاهل
all3ibin,اللعبين
madirch,مديرش
wai,واي
bfitrat,بفطرت
siyouf,سيوف
tnehhalou,تنهالو
ykhalina,الجوارا
jwarra,ال
qadamtmooh,قدمتموه
3awdouna,عودهنا
lafinel,لافينال
lli3tidhar,للاعتذار
tseb,تصيب
tkheb,تخيب
y3tder,يعتذر
