Arabizi,Arabic
surtou,سيرتو
afriquant,افريكان
nakssou,نقصو
alabalhoum,علابالهم
lybya,ليبيا
lazmetni,لازمتني
secretaire,سكريتار
detournement,ديتورنيمو
alikom,عليكم
locaux,لوكو
maranich,مارانيش
local,لوكال
hontte,هونت
ajrakoum,اجركم
raji3ine,راجعين
desole,ديزولي
desole,دزولي
3aifaoui,العيفاوي
habou,حبو
ytelfouli,يتلفولي
rai,راي
yeguelbouni,يڨلبوني
racaille,راكاي
racaille,ركاي
transfert,طرونسفير
direct,ديراكت
compte,كومت
to,تو
rayan,ريان
isabrek,اصبرك
thabtek,ثبتك
achahada,الشهادة
likoli,لكل
ajalin,اجل
kitab,كتاب
nafsin,نفس
daikato,ذائقة
almawt,الموت
ala3maro,العمر
beyadi,بيد
latansa,لا تنسى
achafi,الشافي
almo3afi,المعافي
nad3ou,ندعو
laka,لك
bechifaa,بالشفاء
tansa,تنسى
ziyarat,زيارة
bayti,بيت
lilhadj,للحج
3omrah,عمرة
nitrates,نيترات
amonium,امونيوم
3rosatna,عروستنا
ehhhhhhhhh,اههههه
mat3arfou,ماتعرفو
boukoul,بكل
tebka,تبقا
tkhaf,تخاف
tjrs,توجور
tjrs,تجر
zawalii,زاوالي
tnavigi,تنافيڨي
chuia,شويا
mouvement,موفما
ak,اك
toufraj,تفرج
yfarajhaaaaaaa,يفرجها
3lihoumm,عليهم
ma3ak,معاك
okhera,اخرى
3endha,عندها
psychologique,بسيكولوجيك
rebtoha,ربطوها
7abel,حبل
zado,زادو
darboha,دربوها
rajlin,رجلين
hhhhh,ههههه
hhhhh,هههه
kolkom,كلكم
akhtaa,اخطاء
narii,ناري
fdii7a,فضيحة
n9riwkom,نقريوكم
kan3rf,كنعرف
onta,انثى
maymknch,مايمكنش
mosaba,مصابة
lmarad,لمرد
katkon,كتكون
7mila,حاملة
maydirou,مايديرو
ya3tiwhou,يعطيوهو
guarama,غرامة
maliya,مالية
foute,فوت
elhih,لهيه
daratha,دارتها
edjazayare,الجزاير
masriyin,مصريين
kassamane,قسما
guir,غير
yaharmouhom,يحرموهم
kasse,كأس
yzidou,يزيدو
yzidou,ازيدو
gade,قد
edounia,الدنيا
masriyine,مصريين
matfouthomche,متفوتهمش
haddi,هادي
3lla,على
ta3til,تعطيل
bayane,باين
rusulta,ريزولطا
katar,قطر
khserna,خسرنا
belhadje,بلحاج
kho,خو
m3andiche,ماعنديش
confiance,كونفيانس
confiance,كونفيونس
zamamouche,زاماموش
mowafaka,موفقة
champions,شامبيون
meuilleurs,مييور
lentante,لانتانت
y3aggueb,يعڨب
ayyemet,ايامات
ramdan,رمضان
bourek,بوراك
chorba,شوربا
ya3jbou,يعجبو
preuve,بروف
mo3awkin,معوقين
jsmb,شبيبة بجاية
mazalat,مازالت
alwizara,الوزارة
toakid,تأكد
anaha,انها
ghabiya,غبية
tatasif,تتصف
ayi,اي
darat,ذرة
darat,دارت
dakaaha,ذكاها
nakol,نقول
laha,لها
anti,انتي
fachila,فاشلة
walkarar,والقرار
dalil,دليل
kati3,قاطع
dalik,دالك
dalik,ذالك
hamdoulah,حمدوالله
encore,انكور
machayekh,مشايخ
alahouma,اللهم
wafik,وافق
alif,الف
kouloub,قلوب
ikhwanina,يخواننا
bani,بني
mezab,مزاب
benryane,بنريان
senegal,سينيغال
liberia,ليبيريا
px,بو
resultat,ريزولتا
avance,افانس
adore,ادور
tte,توت
tte,تت
gagnera,ڨاڨنورا
almasri,المصري
3amil,عامل
israel,اسرائيل
hasni,حسني
daha,داها
3achoura,عاشورا
ta3na,تعنا
ta3na,تاعنا
nt,نوت
care,كار
khellou,خلو
yekhdem,يخدم
zeyaya,زياية
i3ayatlou,اعيطلو
testehalou,تستهلو
maketare,مكتار
yesahel,يسهل
hakeda,هاكدا
wayyyyyyyyyyy,واي
lyhoud,ليهود
3ambali,عمبالي
iban,ابان
jami3a,جمعية
jami3a,جميع
jami3a,جامعة
malakiya,ملكية
maghribia,مغربية
korate,كرة
9adam,قدم
malakya,ملكية
khawf,خوف
3likm,عليكم
bkito,بقيتو
bnin,بنين
koubieens,كوبيين
tel3a,طلعة
tel3a,تطلع
alilou,عليلو
matkhafouche,ماتخافوش
sara,صارة
yakhalik,يخليك
waldik,والديك
yehfdek,يحفدك
mosta3ane,مستعان
chefet,شفت
sseila,اسئلة
yekamel,يكمل
gaouaoui,قواوي
yestahel,يستاهل
grands,ڨران
yel3bo,يلعبو
ligue,ليڨ
ziaya,زياية
normalment,نورمالمو
taw9afe,توقف
quelques,كيلكو
grammes,غرام
labo,لابو
cadeau,كادو
nhoutou,نحطو
paquet,باكي
y2ast,يأست
t3ast,تعست
7best,حبست
3ayn,عين
lazmetlek,لازمتلك
complices,كومبليس
banque,بانك
choque,شوكي
yosstar,يستر
alirhab,الارهاب
achi3a,الشيعة
ketro,كثرو
mocha3widin,مشعودين
ze3ma,زعما
yediro,يديرو
9iyas,قياس
char3iya,شرعية
khasriiiiiiiiiiinnnnnnnnnnnnnnn,خاسرين
dimaaaaaaaaaa,ديما
bordj,برج
sakk,صك
kr3ine,كرعين
lam3az,لمعيز
ysedkou,يسدقو
nimport,نيمبورت
book,بوك
cheftou,شفتو
khlah,خلاه
kalbi,قلبي
martahlouche,مرتحتلوش
enternet,انترنت
dkhalet,دخلت
lesq,لي
sites,سيت
hara,حارة
ansar,انصار
chnaoua,شناوة
arabho,اربحو
wajh,وجه
isam,عصام
an9olak,نقلك
aysamouha,يسموها
9asmouha,قسموها
binathom,بيناتهم
choufe,شوف
chab3a,شبعة
bante,بنت
anchore,انشور
choro9e,شروق
qbel,قبل
maydour,مايدور
tweli,تولي
archi,ارشي
milliardaire,ميلياردار
comence,كومونس
yaj3al,يجعل
5hir,خير
galbouni,ڨلبوني
champalan,شمبلان
naktal,نقتل
bihom,بيهم
flestin,فلسطين
madlum,مضلوم
mabra,مابغا
y3awnah,يعاونه
ydjib,يجيب
dirigeant,ديريجان
khodra,خضرة
t3am,طعام
yjiblak,يجيبلك
chfa,الشفاء
chfa,شفا
chaouichi,شاوشي
wnta,ونتا
dayma,دايما
tog3ad,تڨعد
bazaffffffffffffffffffffffffffffffffffff,بزاف
bravo,برافو
3alaik,عليك
soraya,صرية
haddad,حداد
wayyyyyy,واي
rabhat,ربحت
tahat,طاحت
kontou,كنتو
lli,لي
fat,فات
awline,لولين
awline,اولين
thawssou,تحوسو
tkounou,تكونو
nsagel,نسجل
deplome,ديبلوم
sante,سانتي
ta3li9,تعليق
mbolhi,مبولحي
ytardag,اطرطق
tfarhon,تفرحو
maricane,ماريكان
nerbhou,نربحو
kache,كاش
hapta,حبطة
likoum,ليكم
7awzoni,حاوزوني
3awadt,عاودت
lannee,لاني
ama3ak,معاك
ay3achk,اعيشك
anchlah,نشالله
butaflika,بوتفليقة
matlomohch,ماتلوموهش
option,اوبسيو
elhaj,الحاج
nahtarmo,نحترمو
inteligence,انتليجانس
yhafadna,يحفضنا
chefti,شفتي
tokhroj,تخرج
mossiba,مصيبت
insor,انصر
falastin,فلسطين
i5wanina,اخواننا
ya5aliwni,اخليوني
mana83od,مانقعد
algirie,الجيري
saber,صابر
roba3i,رباعي
fanan,فنان
mo7taram,محترم
i7na,احنا
laisse,ليس
caravane,كارفان
chiens,شيا
aboient,ابوا
miux,ميو
lamoucheya,لموشيا
waldah,ولده
halet,حالة
harag,حراق
maskine,مسكين
bladhom,بلادهم
matarhamhomche,ماترحمهمش
3awne,عون
ybakini,ابكيني
nghati,نغطي
nabnilhoum,نبنيلهم
charikate,شاريكات
nemsahoum,نمسحهم
kih,كي
hiroushima,هيروشيما
nakasaki,ناقازاكي
amala,امالا
makache,ماكاش
facilite,فاسيليتي
3adyene,عديان
irhamhou,ارحمه
rham,ارحم
omatik,امتك
ahyae,احياء
amwat,اموات
elbariha,البارحة
dhabtou,ذهبت
elmakan,المكان
ladi,الذي
fihi,فيه
fariqe,فريق
kanete,كانت
tadhar,تظهر
woudjouhihim,وجوههم
el3azima,العزيمة
irada,ارادة
anahoum,انهم
walahi,والله
osoude,اسود
tarabosihim,تربصهم
djanoub,جنوب
firaneca,فرنسا
wakane,وكان
3awail,عوامل
tchadji3,تشجيع
farik,فريق
hadakel,هاداك
tarabous,التربص
dalika,ذالك
barde,برد
elqarise,القاسح
lame,لم
yametani3ou,يتمكنو
3en,عن
elhodour,الحضور
tachedji3e,تشجيع
khoder,خضر
kanou,كانو
fighaet,فغايت
liyaqa,لياقة
iseti3edad,استعداد
bonde,باند
vouyoux,فوايو
derije,ديريج
saoudien,ساؤديان
traitre,تراتر
yastawardo,يستوردو
jardinies,جردينيي
hchich,حشيش
yathanaw,يتهناو
hokan,حكان
sa3youd,سعيود
sa3youde,سعيود
3aouadj,عواج
side,سيد
chrife,شريف
djabou,جابو
yeddabzou,يدابزو
koursi,كرسي
yakhtiwli,يخطيولي
rassi,راسي
nimporte,نمبورت
nimporte,نامبورت
yastrek,يسترك
aucun,اوكان
yasthal,يستهل
yal3abe,يلعب
lequipe,ليكيب
njibo,نجيبو
meftah,مفتاح
ronaldinho,رونالدينو
hajd,حاج
babak,باباك
bougharra,بوقرة
yastahlo,يستهلو
yala3bo,يلعبو
belhadj,بلحاج
djebbour,جبور
ect,اتس
wali,ولي
l3aklek,لعقلك
hbalte,هبلت
jete,جيتي
ramene,رامان
prof,بروف
lfahem,لفاهم
yafham,يفهم
nzid,نزيد
n3awedha,نعاودها
ngolha,نقولها
ntebtha,نثبتها
tektabha,تكتبها
galbek,قلبك
tro7,تروح
ta7fedha,تحفضها
yostar,يستر
khasara,خسارة
lafric,لافريك
afric,افريك
yraj3,يرجع
moustawa,مستوى
matloub,مطلوب
9al,قال
mkan,مكان
tafaw9,تفوق
pq,بك
doublan,دوبلون
7abit,حبيت
ns9si,نسقسي
droi,دروا
changment,شانجمو
filiere,فيليار
m3aak,معاك
quelque,كلك
hand,هاند
hamed,حمد
lahhe,الله
3ayenne,عين
bina,بينا
tife,طيف
hafide,حفيظ
sha,شا
9aulo,قولو
globna,قلوبنا
tabet,طابت
chai,شيء
hatan,حتان
manalgaw,مانلقاو
sagmou,سقمو
rawahkom,رواحكم
khalona,خلونا
nado,ندو
elfirak,الفرق
elmahliya,المحلية
akal,الاقل
mayfaysouch,مايفيسوش
ma3andhach,ماعندهاش
stades,ستاد
ecorouk,اشروق
el3abd,العبد
dja3,جاع
ewaly,اولي
yasrak,يسرق
chba3,شبع
iwaly,اولي
yafsak,يفسق
afham,افهم
lfaham,لفاهم
ybi3a,ابيع
maykhafch,مايخافش
zefafa,زفافا
3ani,عاني
said,سعيد
baytari,بيطاري
repsonsables,ريسبونسابل
consacrer,كونساكغي
larget,لارجو
construire,كونستغويغ
construire,كوندوير
economies,اكونومي
fortes,فورة
creer,كرييي
emplois,امبلوا
remenent,رامان
yen3alkoum,ينعلكم
mesouline,مسؤولين
eddine,الدين
khuoya,خويا
sanataghalab,سنتغلب
maghribe,مغرب
manach,ماناش
mehtajine,محتاجين
ibrahimi,ابراهيمي
zima,زيما
3anedna,عندنا
la3ibine,لاعبين
forts,فور
mziyet,مزية
faranca,فرنسا
kifech,كيفاش
ygul,اقول
perdu,باردو
main,مان
enti,انت
tgouli,تقولي
3ajbek,عجبك
ihtifal,احتفال
ydalou,ادلو
madoulhom,مدولهم
basah,بصح
yla3bou,يلعبو
almouhim,المهم
masrkoulnache,ماسرقولناش
sina3at,صناعة
l3abirat,عبيرات
lkarrat,لكارط
akmar,اقمار
sina3iya,صناعية
kamabil,قنابل
douriyya,ذرية
l3adala,العدالة
lhouriyya,الحرية
demokratiya,ديمقراطية
fan,فن
taghiyir,تغيير
doustour,دستور
mazl,مازال
habt,حبيت
na3ref,نعرف
cocat,افوكا
dafe3,دفع
wjeh,وجه
golhom,قوللهم
wayn,وين
boumedien,بومدين
lou,لو
b3athhoum,بعثهم
saida,سعيدة
ynehiw,ينحيو
lhalfa,لحلفا
sahara,صحرا
ychoufou,اشوفو
ychoufou,يشوفو
responsabble,ريسبونسابل
messaoulia,مسؤولية
lakane,لاكان
3ajbetek,عجباتك
serqa,سرقة
crique,كريك
manloumekch,منلومكش
3aqlietek,عقليتك
houdoud,حدود
qartik,كارطيك
brahim,براهيم
koum,كون
tchouf,تشوف
ouache,واش
yesstena,يستنا
mkhabilek,مخبيلك
rabou,رب
chikhe,شيخ
jehenema,جهنم
khla3tini,خلعتيني
ktabti,كتبتي
katalou,قتلو
hssabt,حسبت
ktila,قتيلة
gouli,قولي
khadi3a,خديعة
makida,مكيدة
jami3an,جميعا
anchri,انشري
rjal,رجال
lazme,لازم
tirou,ديرو
moustahil,مستحيل
thalou,تحلو
chacha,شاشة
satelite,ساتليت
chouroukkkkkkkkkkkkkkkkk,شروق
3ayechekom,عيشكم
ssentiel,اسونسيال
madirouch,مانديروش
tbehedlou,تبهدلو
accord,داكور
accord,اكور
nadir,ندير
bahdlatna,بهدلتنا
a3rab,عرب
33adna,عدنا
akheriin,اخرين
cite,سيتي
larticle,لارتيكل
nont,نون
niveaux,نيفي
mondiale,مونديال
journaux,جورنو
darlhom,دارلهم
3ima,قيمة
malaga,مالاقا
mesbah,مصباح
napoli,نابولي
arsenal,ارسنال
boudebouz,بودبوز
marseille,مارساي
taliatha,ثالثة
chfou,شوفو
breve,براف
journauxi,جورنو
daroulhom,دارولهم
mayasma3,مايسمع
tkoul,تقول
chabah,شبح
machabah,ماشبح
mat3tarafch,ماتعترفش
3ahdou,عندو
rijlih,رجليه
ganger,قاقني
raciste,راسيست
ahchem,احشم
ya3akbek,يهديك
nifak,نفاق
ta33ek,تاعك
commentair,كومنتار
moutamaniyatona,متمنيتنا
lakom,لكم
fawaz,فوز
incha,انشاء
marocains,مروكان
da3awatohom,دعوتهم
ma3akom,معكم
ma3akom,معاكم
ramadan,رمضان
togo,توقو
chances,شانس
qualifier,كاليفيي
minimes,مينيم
contents,كونتو
algeria,الجيريا
nember,نيمبر
ya3teekom,يعطيكم
ma3andy,ماعندي
manzeed,مانزيد
ingoul,انقول
zianni,زياني
3awadna,عاودنا
controle,كونترول
3argadou,ارقدو
tatahraj,تحتاج
efikou,افيقو
dokan,دوكا
laisa,ليس
mamnou3an,ممنوعا
3ard,ارض
dowala,دول
3arabiya,عربية
sahih,صحيح
daja,ضجت
manou3,ممنوع
ydiro,اديرو
galb,قلب
tji,تجي
marikane,ماريكان
tchoufouch,تشوفوش
3aynik,عينيك
tessouha,تحس
haq,حق
mharaq,محرق
galbi,قلبي
mwassekh,موسخ
imigre,اميقري
rkhass,رخاس
terab7houm,تربحكم
ma3andehoumch,ماعندهمش
ennif,انيف
yahdihoum,يهديهم
yahdihoum,يهديكم
kheir,خير
eqoune,اكون
nensa,ننسا
problemes,بروبلام
kemia,كمية
imoutou,اموتو
albouldan,البلدان
3arabia,عربية
hebabna,حبابنا
haslou,حصلو
sewaka,سواقة
ykhaltou,اخلطو
na3arfou,نعرفو
diplome,ديبلوم
informatique,انفورماتيك
vouller,فولي
savoir,سافوار
raison,ريزو
kilo,كيلو
zlabiya,زلابية
la3wachir,لعواشير
habbit,جبيت
belli,بلي
der,دار
insene,انسان
yhib,احب
la3lam,لعلام
3awnou,عونو
lenttend,لانتا
plusieur,بلوزيور
medecins,ميدسان
disent,ديز
mourir,موغيغ
certaine,سيرتان
date,دات
sebhanou,صبحانو
guerrir,قيرير
reprond,روبرو
rebbi,ربي
l3alamine,لعالمين
yaghfarlak,يغفرلك
donoubak,ذنوبك
y3awadhalak,يعاودهالك
hassanat,حسنات
mizanek,ميزانك
3alaika,عليك
biassabr,بالصبر
kowat,قوت
alimane,الايمان
jit,جيت
w3ad,وعاد
gajit,قاجيت
sil,سيل
plais,بلي
tzidouch,تزيدوش
tenchrounna,تشرولنا
ta3ali9,تعاليق
mrarka,مراركة
mcharkin,مشاركين
occupez,اوكوبي
fesses,فاس
rohou,روحو
ta3bdou,تعبدو
malik,ملك
mouhamuadine,محمد
sadisse,سادس
ra3ahou,رعاه
llahou,الله
7afidahou,حفضه
adkhalahou,ادخله
fas7a,فاسح
jinani,جنان
etc,اتس
ta3kom,تاعكم
intello,انتلو
menhoum,منهم
brosse,بروس
rej3at,رجعت
tconvoca,تكونفوكا
tjib,تجيب
avocat,افوكا
e3am,عام
contera,كونترا
3ela,علا
fawz,فوز
alge,الجيري
tahyati,تحياتي
mgharbba,مغاربة
aha,اها
waldi,ولدي
golna,قولنا
gotlak,قلتلك
yaghlat,يغلط
dmagh,بدماغ
tfahmna,تفاهمنا
tkhalasa,تخلصها
matkhafch,ماتخافش
pole,بوا
nord,نور
jayine,جايين
azdem,ازدم
marche,مارش
mharssa,مهرسة
jspr,جيسبير
maydirahche,مايديرهاش
lemouchya,لموشية
makalah,ماكلاه
tkoulou,تقولو
asbab,اسباب
3ailia,عائلية
lihab,لحب
ykiti,اكيتي
prcq,بسك
mahouche,ماهوش
phisiquement,فيزيكمو
matensawche,ماتنساوش
jaw,جاو
menou,منو
aamelna,عملنا
stiklal,استقلال
nida3a,نداء
raisse,رئيس
tarrire,تحرير
3afsa,عفسة
tjik,تجيك
formule,فورمول
magique,ماجيك
nchaa,نشاء
hemri,حمري
hard,هارد
alahly,اهلي
amr,عمر
zaki,زاكي
premiere,بروميار
league,ليق
rej3ouh,رجعوه
za3ema,زعما
rahoume,راهم
khere,خير
besahe,بصح
me3ana,معانا
yahebsou,يحبسو
nedouheme,ندوهم
yekhabrok,يخبروك
pompiers,بونبيي
gedah,قداه
lgaweh,لقاوه
makheno9,مخنوق
chaquun,شاكان
ma3ajbouche,ماعجبوش
yak3od,يقعد
daro,دارو
matbahdolanache,ماتبهدلوناش
o3fou,اعفو
3ana,عنا
arhamena,ارحمنا
rahmatik,رحمتك
to3adibna,تعذبنا
arhamen,ارحم
ahfadna,احفظنا
hwa,هوا
hake,حق
titulaaire,تيتولاغ
mobarat,مبارات
ikhwaniya,اخوانية
riyadiya,رياضية
3alya,عالية
sna,سنا
hyati,حياتي
3adaw,عادو
noires,نوار
milwoun,مليون
suisse,سويس
raih,رايح
hdj,حج
3agllait,عقلية
mesoull,مسؤول
blladie,بلادي
jami3en,جميعا
yanssor,ينصر
oullama,علماء
dou3ates,دعاة
mokhlissines,مخلصين
wa3lah,وعلاش
argerien,الجيريان
mazabile,مزابيل
elzair,الجزائر
mailleur,مييوغ
aidkom,عيدكم
nshalah,نشالله
regler,ريقلي
attaque,اتاك
daroulna,دارولنا
grigri,قريقري
3ammi,عمي
3aleykoum,عليكم
nmout,نموت
nedi,ندي
akhra,اخرة
mouchkila,مشكل
vois,فوا
majorite,مجريتي
musulmans,مزولمو
musulmans,موزولمان
sens,سانس
wellina,ولينا
nedawssou,نداوسو
apparences,ابارونس
madhahir,مظاهر
descendu,ديسوندو
hijab,حجاب
chwin,شوين
gum,قوم
barbes,بارب
siwak,سيواك
3oud,عود
arak,عرق
ecarte,اكارتي
avons,افو
logique,لوجيك
cerveaux,سيرفو
obscurantistes,اوبسكرنتيست
tels,تال
karadawi,قرضاوي
talibans,طاليبان
remplace,رومبلاسي
mal,مال
ghorba,غربة
inessere,انصر
ahelana,اهلنا
palestine,فلسطين
ade3afe,اضعف
ale,عل
imane,ايمان
jazayare,جزائر
balade,بلاد
chouhadae,شهداء
alaherare,الاحرار
nanetadire,ننتضر
cha3ebiha,شعبها
aketare,اكثر
hadakoulena,هادا كلنا
habiba,حبيبة
risque,ريسك
yestour,يصطر
petrole,بترول
rayeh,رايح
ykhlasse,يخلاص
sena,سنة
ollai,والله
khawanna,خونة
mounafikine,منافقين
youfakiroune,يفكرون
ba3te,بعث
djoundi,جندي
sudan,سودان
adjle,اجل
moubarate,مباراة
kourate,كرة
kadame,قدم
yahoude,يهود
yadbahouna,يذبحون
ikhwanahoume,اخوانهم
falastiniyine,فلسطينيين
hatta,حتا
i3anatihime,عنايتهم
khoubze,خبز
bale,بل
youhasirounahoume,يحاصرونهم
djidare,جدار
fouladdi,بلحديد
wakile,وكيل
3alihoume,عليهم
ata3ahoume,اطاعهم
ismi,اسم
rahmane,رحمان
rahime,رحيم
inna,ان
inna,انا
fir3awna,فرعون
istakhafa,استخاف
kawmahou,قومهم
ata3ouhe,اطاعوه
ha9,حق
khalaka,خلق
daa,داء
ma3ahou,معه
dawaa,دواء
payent,باي
impots,امبو
autres,اوتر
kayenne,كاين
m3arifa,معريفة
valeur,فالوغ
made,ماد
3andena,عندنا
examens,اكزمبل
janvier,جانفي
cours,كور
dorman,درمان
kona,كونا
3arfin,عارفين
nrbho,نربحو
shaha,شحاطة
tatata2aba,تتايب
commance,كومانس
tata2ob,تتايب
chaytan,شيطان
golo,قولو
kaskita,كسكيطة
dzl,دزل
etudient,اتوديو
ache,اش
seraha,صراحة
matferahch,ماتفراش
sob7an,سبحان
rabet,رابت
familles,فامي
divorce,ديفورس
saibi,سايبي
yansor,يستر
hag,حق
saf3a,صفعة
mna,منا
dakhira,ذخيرة
fam,فام
minon,ميقنو
diro,ديرو
fetna,فتنة
ydrha,اديرها
yahrgo,يحرقو
matidihach,ماتديهاش
3a9liya,عقلية
adi,هادي
diwana,ديوانة
illizi,اليزي
nbet,نبت
rmel,رمل
kdar,قدر
imitina,امتينا
ja,جا
bouderbala,بودربالة
galna,قالنا
achhor,اشهور
enmitikom,انميتيكم
y’,ي
peut,بو
winraho,وين راهو
film,فيلم
sifara,سفارة
fil3imara,فالعمارة
tenhal,تنهال
khadmou,خدمو
lihoud,ليهود
kal,قال
hmas,حماس
dalima,ضالمة
charoun,شارون
bagar,باقار
rejlih,رجليه
bared,بارد
malgri,مالقري
melih,مليح
controli,كونترولي
mayadich,مايديش
carton,كرطون
7ena,حنا
tawat,طاوة
berriane,بريان
ya7efdak,يحفظك
3awenak,يعاونك
feli,فلي
maye7abenach,مايحبناش
guerise,قيريس
soubhanahoo,صبحانو
allahooma,اللهم
echfika,يشفيك
wechfi,ويشفي
mardha,مرضى
moosslimine,مسلمين
ab3id,ابعد
alama,الم
assakama,اسقام
inaka,انك
bilijabati,بلاجابت
jadir,جدير
chers,شار
lecteurs,لكتور
dou3aa,دعاء
musilmans,مزولمو
ostad,استاذ
lasa,ليس
3ado,عدو
likin,لاكن
oh,هو
ab,الاب
tilmid,تلميذ
estaghfire,استغفر
l3anabi,لعنابي
blastah,بلاصته
madrasa,مدرسة
tanawiya,ثانوية
yegoul,اقول
harse,حرس
bari,باغي
sebor,صبر
nebranche,نبرانشي
lazmetli,لازملي
ndifa,نظيفة
khfifa,خفيفة
3andah,عنده
fakou,فاقو
yjubou,اجيبو
yekhdmouhom,يخدموهم
shabhoum,صحابهم
yfasslou,افصلو
yelbssou,يلبسو
madam,مادام
rayane,ريان
yachfik,اشافيك
chada,شدة
sabr,صبر
saydna,سيدنا
ayoub,ايوب
bachfa,بشفا
nkhafou,نخافو
operation,اوبراسيو
blaaad,بلاد
eyrbahhom,يرربحهم
yrohoch,يروحوش
eyjahdo,اجاهدو
wla,ولا
jihad,جهاد
khwthom,خاوتهم
khwarj,خوارج
eysfihom,اصفيهم
mateqderch,ماتقدرش
mokhek,مخك
guedhoum,قدهم
nhij,نهيج
nhez,نهز
3adhama,عظم
al3ayadi,العيادي
chakilatihi,شكيلته
mourdjifounes,مرجفون
tadjidouhoum,تجدهم
koulli,كل
zamane,زمان
balek,بالاك
meghaltinek,مغلطينك
jaloul,جلول
anachid,اناشيد
helal,حلال
kifkif,كيفكيف
ahssenelek,احسنلك
ba3d,بعد
general,جينيرال
toob,توب
nassoha,نصوحة
essah,الصح
essah,اصح
foad,فؤاد
canstantine,كونستانتين
chiwya,شوية
may9rache,مايقراش
yawe,ياو
daze,دز
me3ahome,معاهم
3akdine,عاقدين
3likome,عليكم
habasse,حبس
championnat,شامبيونا
mathabache,ماتحبش
tehabe,تحب
fayda,فايدة
nechab3oukoume,نشبعوكم
foule,فول
lilahi,لله
radji3oune,راجعون
billah,بالله
innahom,انهم
dou3at,دعات
aboibe,ابواب
djahanem,جهنم
yah,ياه
l3abd,لعبد
adak,هاداك
yastahelche,يستاهلش
rj3che,رجعش
testahelche,تصلحش
kifooo,كيفو
politique,بوليتيك
membre,مامبر
organisme,اورقانيزم
represantant,روبريزونتا
echchourouk,الشروق
prouve,بروف
decideurs,ديسيدور
vieux,فيو
pied,بيا
tombe,تومب
asteghfir,استغفر
tiennes,تيان
moute,موت
kayna,كاينة
etape,ايتاب
ecole,ايكول
fondamentale,فوندامونتال
narabho,نربجو
rwanda,رواندا
nrouho,نروحو
masser,مصر
firga,فرقة
kollohom,كلهم
wahida,واحدة
yagoloun,يقولون
illah,الاه
mohammed,محمد
yossaloun,يصلون
khod,خذ
hidrak,حذرك
ilzam,الزم
ahl,اهل
sunna,سنة
jama3a,جماعة
salaf,سلف
respecte,ريسباكت
nhabouk,نحبوك
ouallah,والله
juin,جوان
rohek,روحك
ista9il,استقل
yrehem,يرحم
karehtena,كرهتنا
9raia,قراية
khatrach,خاطرش
wladek,ولادك
khalso,خلصو
9raitehom,قرايتهم
bdit,بديت
tekhalet,تخلط
syaset,سياسة
nom,كوبيي
coller,كولي
khalilozitch,حليلوزيج
agerie,الجيري
lazm,لازم
gazzel,غزال
mostakbel,مستقبل
jazeer,جزائر
raht,راحت
3assad,عساد
majer,ماجر
beloumi,بلومي
intervention,انترفونسيو
resume,ربزوم
algeres,الجيري
zkarra,زكارة
3retf,عرفت
festi,فستي
rabrabi,ربي
houmet,هم
fransa,فرنسا
jiha,جيها
sahla,ساهلة
madarouhache,ماداروهاش
core,كوري
lalmmagne,لالمان
malgrie,مالقري
t3arfou,تعرفو
gir,غير
tahadrou,تهدرو
lyoum,ليوم
7kayat,حكايات
setra,سترة
bebes,بيبي
legawhom,لقاوهم
taychin,طايشين
zebla,زبلة
chaa,شاء
billeh,بالله
vremnt,فريمو
honore,هونوري
leetranger,ليترانجي
souhouhaite,سوهات
1e,ل
pleine,بلان
succe,سكسي
fierte,فيارتي
ould,ولد
bledi,بلادي
limada,لماذا
taghlik,تغلق
famaka,فمك
kadalik,كذالك
ouedrhiou,واد ريو
yla,الا
da3wa,دعوة
raber,ربي
yakhasro,يخسرو
3amide,عميد
frik,فريق
3acima,عاصمة
nestanao,نستناو
yechfihom,يشفيهم
elkhadra,الخضرة
maskina,مسكينة
ykoin,اكون
jach,جاش
yadrabha,يضربها
mathawalche,ماتحاولش
takatlo,تقتلو
gagner,قاقني
gagner,ڨاڨني
presentons,بريزونتي
matadarbouche,ماتدربوش
minha,منحة
fete,فات
nchikh,نشيخ
n3ich,نعيش
farhane,فرحان
hasebouna,حسبنا
naima,نعم
touakhidna,تاخذنا
bima,بما
fa3ala,فعل
esoufahaou,السفهاء
chabiba,شبيبة
za3fanine,زعفانين
3ammou,عمو
rabeh,رابح
soufiya,صوفية
mad3ouma,مدعومة
amrika,امريكا
wazir,وزير
choun,شؤون
dinaya,دينية
hadafohom,حفظهم
tadlil,تظليل
moslimin,مسلمين
dinihim,دينهم
nachr,نشر
khorafat,خرفات
bida3,بدع
binaa,بناء
madina,مدينة
zawya,زاوية
darih,دريح
ktiroun,كثيرون
gharb,غرب
ljazayar,لجزائر
kanat,كانت
lahom,لهم
mostaghanem,مستغانم
hadari,حذاري
ikhwan,اخوان
achado,اشد
khataran,خطرا
sohyoun,صهيون
ncahalah,نشالله
farah,فرح
madine,مادين
nchofoha,نشوفوها
ngolo,نقولو
cho,شو
khamja,خامجة
maghrabi,مغاربي
miziriya,ميزيرية
walla,ولا
yan3al,ينعل
diyalna,ديالنا
klanaw,كلانا
tahiya,تحيا
polizariyo,بوليزاريو
3aam,عام
eltal3a,الطلعة
nachri,نشري
tayarate,طيارات
banques,بانك
mol,مول
mdrrrrrr,مدر
ffac,ف فاك
chofttt,شفت
