Arabizi,Arabic
hhhh,هههه
3lach,علاش
yghirou,يغيرو
malger,مالغري
tout,تو
bladi,بلادي
nebrik,نبغيك
chno,شنو
3andkom,عندكم
ba3da,باعدا
yhasdokoum,يحسدوكم
dahaktini,دحكتيني
usoaamizour,الاتحاد الرياضي لوادي أميزور
inter,انتار
rigion,ريجيو
yahdikoom,يهديكم
nelgua,نلقا
yharguni,يحرڨوني
nahrag,نحرڨ
nkoon,نكون
bali,بالي
nmoot,نموت
hedik,هاديك
lila,ليلة
mohim,مهم
manbkache,مانبقاش
surtout,سورتو
na7ki,نحكي
3li,على
3li,علي
maison,ميزون
rendezvous,رانديفو
y3wnek,يعاونك
koya,خويا
gendarme,جندارم
tehkam,تحكم
ratiha,راطيها
d3a,دعا
3liha,عليها
met,مات
khatik,خاطيك
y3ayik,يعاييك
lire,لير
3akidet,عقيدة
noussayriya,نصيرية
avant,افان
dire,دير
betises,بيتيز
enfin,انفين
dok,دوك
yadoh,يدوه
lahwayech,لهوايش
yakhdem,يخدم
yakhdem,يحكم
mazalet,مازالت
3andi,عندي
hayja,هيجة
hajouj,هاجوج
majouj,ماجوج
3alamna,علمنا
wa7y,وحي
bili,بلي
houa,هو
houa,هوا
ya7di,يهدي
crb,شباب بلوزداد
championa,شامبيونا
championa,شمبيونا
ouled,ولاد
cherchell,شرشال
mdjibounach,ماجيبوناش
jeur,جوار
nathanaw,نتهناو
3amros,عمروس
jibana,جيبلنا
daham,دهم
mrsi,ميرسي
ghna,غنا
maghadich,ماغاديش
yanf3ek,ينفعك
yaw,ياو
salatek,صلاتك
zakatek,زكاتك
hia,هي
tanf3ak,تنفعك
inshallah,نشالله
tatla3,تطلع
la7kaya,لحكاية
s7i7a,صحيحة
khatr,خاطر
ykolo,يقولو
hka,هكا
yadhhar,يضهر
3aks,عكس
dns,دان
tt,تو
bouteflika,بوتفليقة
marto,مرتو
youm,يوم
yebahdel,يبهدل
yjeb,يجيب
i,اي
tayecheha,طيشها
dar,دار
weldaha,والديها
yestahl,يستهل
yat3ab,يتعب
yanal,ينال
hamra,حمرة
zahina,زهينا
yahefdek,يحفدك
3atman,عثمان
twahechnak,توحشتك
tahia,تحيا
mekhlouf,مخلوف
boumbardi,بومباردي
nadkhoulha,ندخلها
dakhlate,دخلات
njib,نجيب
intikhabate,انتخابات
3ayeniya,عينيا
alg,الجيري
alg,ألجيريان
meilleur,ميور
meilleur,مييور
entraineur,اونطرينور
3arfettou,عرفاتو
nationale,ناسيونال
saadane,سعدان
lahi,الله
lahi,له
yachafik,يشافيك
bouaza,بوعزة
kane,كان
darha,دارها
ma3ayatlakche,ماعيطلكش
yesthal,يستهل
moudarab,مدرب
hanouna,حنونة
ness,ناس
tadya3e,تضياع
wakte,الوقت
coper,كوبير
nhar,نهار
wahd,واحد
okher,اخر
ywili,يولي
oui,وي
jil,جيل
maniere,مانيار
achil,اشيل
marchi,مارشي
nouir,نوار
kont,كنت
nkhdem,نخدم
alger,الجي
felmarchi,فالمارشي
eyzido,يزيدو
eynahiw,يناحيو
esizi,اسيزي
ezawali,الزوالي
ey3awen,يعاون
roho,روحو
chwiya,شويا
galeb,غالب
makach,ماكاش
charikat,شركات
khlo,خلو
azwali,الزوالي
yakol,ياكل
elkobz,الخبز
ftorkom,فطوركم
cherif,شريف
elouazani,الوزاني
tergod,ترقد
trabhek,تربحك
abou,ابو
machakil,مشاكل
tayeht ,طيحت
elhaouaria ,الهوارية
dert,درت
tebehdila,تبهديلا
chlef,شلف
sidek,سيدك
captene,كابتين
samir,سمير
zaoui,زاوي
mazel,مازال
tahder,تهدر
entraine,اونطريني
mecheria,مشرية
place,بلاص
toi,توا
kafi ,كافي
yeff,ي
3alou,فعل
djahilou,جاهل
naffssihi,نفسه
yef,ي
3adouwou,عدو
3adouwihi,عدوه
but,بوت
amin,امين
3alamin,عالمين
one,وان
two,تو
tree,ثري
ndiro,نديرو
mouto,موتو
egyptiens,اجيبسيان
wladna,ولادنا
erajala,الرجالا
algeriens,الجيريان
telephone,تيليفون
sonne,سوني
presidana,بريسيدانا
demetionne,ديميسيوني
khawana,خونة
ya3arfouni,يعرفوني
rayen,ريان
tes,تي
qqn,كيلكان
macha,ماشاء
toutes,توت
ta,تا
famille,فامي
ton,تون
frere,فرار
jai,جي
connu,كوني
connu,كونو
ete,ايتي
moi,موا
dans,دان
classe,كلاس
natleb,نطلب
ychafik,يشافيك
widadi,وداد
l3ame,العام
nahi,نحي
alf,الف
franc,فرانك
paie,باي
etes,ايت
3aso,عسو
roihkom,رحكم
3asou,عسو
eleves,اليف
yester,يستر
ongola,انغولا
vrai,فري
wa3er,واعر
nhato,نحطو
redjlina,رجلينا
ka3a,قاعة
attaquans,اطاكو
ikoun,يكون
ikoun,اكون
alache,علاش
andou,عندو
tzidilou,تزيديلو
galil,ڨليل
yachka,يشقا
khawti,خاوتي
makhdou3a,مخدوعة
apes,ابري
mabghanech,مابغاش
3ino,عينو
haka,هاكا
camicaz,كاميكاز
ytirou,يتيرو
mem,مام
m,م
kader,قادر
chkah,شقاه
tir,تير
zid,زيد
ziyani,زياني
yasterna,يسترنا
sont,سون
devenus,ديفينو
malades,مالاد
yahdehoum,يهديهم
yba3adhoum,يبعدهم
mchi,ماشي
rojala,رجال
rebeh,الربح
rebeh,رابح
khsara,خسارة
3ar,عار
khain,خاين
lekber,لكبير
ta3hom,تعهم
fokna,فقنا
fog,فوق
ye7kem,يحكم
fougna,فوقنا
rabbi,ربي
y3awnak,يعاونك
khouya,خويا
jamel,جمال
bienvenue,بيانفينو
pays,بايي
l ,ل
ljazayer,الجزاير
ftourkoum,فطوركم
shourkoum,سحوركم
wled,ولاد
gloub,ڨلوب
joueurs,جووار
d3awi,دعاوي
ljazairi,الجزايري
dakhel,داخل
kharej,خارج
luna,لينا
erbha,الربحة
jose,جوسي
jose,خوسي
mourinio,مورينيو
kayan,كاين
l3attttttttttt,لعط
plz,بليز
khalouna,خلونا
bricolage,بريكولاج
nhawso,نحوسو
ndo,ندو
world,وورلد
hodod,حدود
maghlo9a,مغلوقة
aghal9oha,اغلقوها
tunis,تونس
rtaho,رتاحو
tasbah,تصبح
aljazair,الجزائر
aljazair,الجزاير
ghay,غايا
a3la,اعلا
3a9li,عقلية
yazza,يازح
probleme,بروبلام
probleme,بوربلام
se,سو
pose,بوز
yen3al,ينعل
bouha,بوها
hekouma,حكومة
yawwwwwwwww,ياو
rouhe,روح
tal3abe,تلعب
rasek,راصك
hta,حتى
hta,حتا
mine,من
tafrat,تفرت
icipe,اكيب
okhti,اختي
ibtilaa,ابتلاء
mina,من
isbiri,اصبري
sawfa,سوف
tanalina,تنالينا
idhni,ادن
mazelt,مازلت
wagaf,واقف
makra,مكرة
kamora,كامورا
lotfi,لطفي
rap,راب
rap,راپ
hakiki,حقيقي
3ajbatni,عجبتني
koulach,كلش
donc,دونك
chra,شرا
hana,حنا
algerienes,الجيريان
nt3almo,نتعلمو
lghaltat,غلطات
madi,ماضي
erreur,ايرور
guennie,ڨيني
normelment,نورمالمو
afrique,افريك
jab,جاب
leurgway,لوروڨواي
lla,الى
zombie,زومبي
argentin,ارجينتين
lal,لال
stylo,ستيلو
tgoul,تقول
teroriste,تيروريست
m3amar,معمر
mesk,مسك
tefal,طفل
waldih,والديه
weklo,وكلو
lo,لو
rahej,رهج
firan,فيران
da,دا
3aiza,عايزة
kalem,كلام
qualifiee,كاليفي
rahma,رحمة
chafaka,شفقة
a3toni,اعطوني
klache,كلاش
wainkem,وينكم
hokam,حكام
3rab,عرب
ragdine,راقدين
nsakem,نساكم
wo,و
khawtkem,خاوتكم
ymoto,يموتو
akber,اكبر
beynulhum,بينولهم
beli,بلي
keyen,كاين
balo,بالو
3adna,عندنا
mousta3ane,مستعان
hasbouna,حسبنا
mafroude,مفروض
yatoube,يتوب
zina,زنا
ghuinaa,غناء
lakne,لاكن
yatamada,يتمدى
ma3ssia,معصية
nassihati,نصيحتي
lahou,الله
eltawba,التوبة
istighfar,استغفار
t,ت
aime,ام
mssawra,مصاروا
jusqu,جيسك
t3ayi,تعيي
hya,هيا
supporteurs,سيبورتار
dyawelhaou,دياولهم
tela3bo,تلعبو
kli3a,قليعة
djay,جاي
ngoul,نقول
yaklou,ياكلو
klabe,كلاب
gatouta,ڨطوطا
hachakom,حاشاكم
mabkat,مابقات
ma3icha,معيشة
m3ahoum,معاهم
rahom,راهم
tawlo,طولو
inchaalah,نشالله
mois,موا
ramadhan,رمضان
mobarak,مبارك
yadkhol,يدخل
moslimouns,مسلمون
ajr,اجر
rabe,رب
ntkalifaw,نتكاليفياو
aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaamiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiin,امين
nefker,نفكر
khrouf,خروف
meskine,مسكين
marionette,ماريونات
ghadafi,القذافي
jordan,جرذان
nato,ناتو
rayhin,رايحين
ykono,يكونو
amam,امام
l’,ل
affaire,افير
relation,رولاسيو
dmna,دمنا
yafar7ouna,يفرحونا
khoutna,ختنا
khoutna,خوتنا
natmna,نتمنا
ta3adoul,التعادل
bayne,بين
farikayne,الفريقين
battre,باتر
saison,سيسون
omr,أولمبي العناصر
chritou,شريتو
pauvre,بوفر
annees,اني
wra,ورا
barkanani,باركاني
3ayane,عيان
charfouna,شرفونا
3ada,عادة
khaliw,خليو
fer3awn,فرعون
yahbal,يهبل
ibarek,ابارك
ay3awankoum,يعاونكم
hamdoulllah,حمدلله
sui,سوي
harrag,حراڨ
barsa,بارسا
harga,حرڨة
orope,اوروب
t3alamte,تعلمت
takra,تقرا
grand,ڨران
grand,قران
grand,قرا
mot,مو
grande,ڨراند
nation,ناسيو
seul,سال
seul,سول
coeur,كور
victoire,فيكتوار
jour,جور
ramdhan,رمضان
khadhra,خضرة
dziare,دزاير
echiekh,الشيخ
courage,كوراج
kite,كي
koune,كون
hdar,هدر
asahra,الصحراء
se3iba,صعيبة
maranache,ماراناش
nakhalso,نخلصو
yakatero,يكترو
3azaya,عزايا
tanesake,تنساك
ilah,الاه
illa,الا
as,ال
as,ا
a3inna,اعنا
thikrika,ذكرك
oua,و
choukrika,شكرك
housni,حسن
3ibadatika,عبادتك
ostar,استر
3alama,علامة
3alamat,علامات
sa3a,ساعة
ghachi,غاشي
jame3,جامع
raqed,راقد
j,ج
fou,فو
dis,دي
ddar,الدار
vectoir,فيكتوار
cul,كول
3atayinnnnnnnnnnnnnnnnnnnn,عطايين
dit,دي
arabe,اراب
3ade,عاد
khouh,خوه
paraille,باراي
sarko,ساركو
alllah,الله
yasatar,يستر
nachallah,نشالله
khaddamin,خدامين
police,بوليس
mo3alimin,معلمين
jss,شبيبة الساورة
nkahrou,نكرهو 
pfffffffffffffffffffffffffffffffff,بفففففففف
3ataba,عتبة
3ataba,عتب
doross,الدروس
makanach,ماكانش
tollll,طول
monumental,مونيمنطال
darou,دارو
fawda,فوضة
mentale,مونطال
hadoo,هادو
talaba,طلبة
hayawanett,حياوانات
chare3,شارع
chare3,الشارع
ma3andhoomch,ماعندهمش
assl,اصل
ghayr,غير
char3iyine,شرعيين
mayehchmooch,مايحشموش
yhawssoo,يحوسو
dyerhoom,ديارهم
thani,ثاني
hechma,حشما
waloo,والو
thine,ديوثين
kimha,كيما
wela,ولا
batel,بطل
batel,باطل
ntta,نتا
inssan,انسان
fachel,فاشل
madabik,مادابيك
testakil,تستقل
baki,باقي
mahali,محلي
yek,ياك
koulna,كلنا
nkamlou,نكملو
mahaliyine,محليينن
bkit,بكيت
tahiati,تحياتي
messaoudi,مسعودي
benaissa,بن عيسى
continuation,كونتينواسيو
chfaya,شفايا
3adyane,عديان
ygoul,يقول
rhir,غير
normal,نورمال
chie,شيء
maoujoud,موجود
bekri,بكري
ziada,زيادا
diouana,ديوانا
3ati,عاطي
lhoum,لهم
drahem,دراهم
bark,برك
ouech,واش
habit,حبيت
hhhhhhhhhhhhhh,هههه
messi,ميسي
yal3ablkou,يلعبلكم
juillet,جويليي
mrad,مراد
yewwwwwwwwwwwwwww,ياو
makash,ماكاش
manha,منها
argentinew,ارجنتين
yal3abou,يلعبو
dzair,دزاير
hhhhhhhhhhhhhhh,هههه
ahalmou,احلمو
ahalmouu,احلمو
three,ثري
ghodwa,غدوا
ykhalilna,يخاليلنا
love,لوف
you,يو
you,يفكرون
chawiya,الشاوية
tachalghicham,تاشلغيشم
mala,مالا
ne7bas,نحبس
hena,هنا
tegoul,تقول
hadaya,هادايا
compare,كومباري
europeens,اوروبيان
voir,فوار
9a,ڨع
prochainments,بروشانمو
lorsque,لورسكو
voyez,فوايي
vos,فو
argent,ارجو
eux,او
lan,لن
yardha,يرضى
3anka,عنك
yahouda,يهود
nassara,نصارى
tatabi3a,تتبع
milatahoum,ملتهم
boutaflika,بوتفليقة
lokane,لوكان
jawe,جاو
wakefine,واقفين
rejale,رجال
m3ahe,معاه
dezayere,دزاير
3endeha,عندها
cheda,شدة
3alame,عالم
ma3adnach,ماعندناش
stade,صطاد
prkoi,بوركوا
guere,ڨار
caire,كار
caire,كاغ
ya3ni,يعني
rabhinkoum,رابحينكم
rbahtou,ربحتو
hahaha,هاهاها
hadehe,هاده
tiflla,طفلة
mallamih,ملامح
3arbiya,عربية
berbeh,بربح
3alik,عليك
belfawdha,بالفوضة
mental,مونطال
gosto,ڨوسطو
jeunesse,جوناس
malade,مالاد
savent,ساف
3amal,عمل
3ibada,عبادة
3ouhda,عهدة
errabi3a,الرابعة
nimro,نيمرو
ahana,احنا
jazyriyn,جزايريين
kadafiy,القذافي
tratr,تراتر
oki,اوكي
i goul,يڨول
babaha,باباها
khelina,خلينا
3efrite,عفريت
yakheraj,يخرج
yasken,يسكن
matdirou,ماتديرو
tdjibouha,تجيبوها
t3aourouha,تعوروها
yak,ياك
dinya,دنيا
klk,كالكو
jours,جوغ
3lash,علاش
rakoum,راكم
tkalkou,تقلقو
rwahkoum,رواحكم
yji,يجي
ma3andoush,ماعندوش
ywali,يولي
ywali,اولي
deniya,دنيا
douwara,دوارا
3talou,عطالو
mayestahelsh,مايستاهلش
diresh,ديرش
niya,نية
youmhil,يمهل
youhmil,يهمل
wahad,واحد
yahmed,يحمد
yesbar,يصبر
galou,ڨالو
dak,داك
sure,سور
entente,انتانت
zekara,زكارا
zekara,زكارة
3adiane,عديان
champion,شامبيون
mebrouk,مبروك
chaque,شاك
braya,برية
maktouba,مكتوبة
fouguha,فوڨها
lirouhou,لروحو
soud,سود
ndirouhala,نديرو حالا
maradi,ماغادي
ydirou,يديرو
mahad,ماحاد
matmou,متمور
gawawi,قواوي
ghazal,غزال
agents,اجو
yakhadmou,يخدمو
fac,فاك
yakhalsou,يخلصو
3adala,عدالة
makhasnache,ماخصناش
m3awnin,معاونين
yahod,ياهود
3ayartona,عايرتونا
darwak,دروك
chaj3ona,شجعونا
rir,غير
gazze,غزة
mkhassnache,ماخصناش
kamlou,كملو
machrou3,مشروع
chkoun,شكون
yadkhoulhoum,يدخولهم
familiya,فاميليا
flan,فلان
club,كلوب
pin,بين
dawha,داوها
mayadkhoulhach,ميدخلوهاش
mouwatin,مواطن
3adi,عادي
ybarek,يبارك
3ilmih,علمه
nafa3a,نفع
bihi,به
bihi,بيه
omma,امة
3ibad,عباد
mrahba,مرحبا
3annaba,عنابة
fel,فل
jazair,جزائر
jazair,جزاير
ta3lik,تعليق
mouloudiaaaa,مولودية
ychfihom,يشفيه
wykoun,ويكون
waldihom,والديهم
hassbouh,حسبوه
mazalou,مازالو
shabah,صحابه
houkouma,حكومة
3ndna,عندنا
nkouno,نكونو
matfakarnich,ماتفكرنيش
bel,بال
bel,بل
snine,سنين
domaine,دومان
chikha,شيخة
m3aque,معاك
quille,كيل
goura,بورا
lents,لان
b3ad,بعاد
niveau,نيفو
dutout,ديتو
fa3ala3o,فعله
3askare,عسكر
ma3ana,معانا
asanawate,السنوات
akhira,اخيرة
kana,كان
sagira,سغيرة
lida,لذا
yajibe,يجيب
nofakira,نفكر
machakilina,مشاكلنا
malana,مالنا
magreb,مغرب
salem,سلام
3alykoum,عليكم
rahmate,رحمة
elle,ال
baraktouh,بركاته
jam3a,جماعة
libya,ليبيا
libya,لييبيا
thouar,ثوار
nerbah,نربح
me3a,مع
maser,ماصر
maser,مصر
khabith,خبيث
ytairoulou,يطيرولو
rassou,راسو
hokm,حكم
3adil,عادل
dhad,ضد
dhad,هاد
roj3,رجع
lamouchaia,لموشية
y3atik,يعطيك
konti,كنتي
sedka,صادقة
3ir,غير
maytal3och,مايطلعوش
ljai,لجاي
habto,حبطو
milaha,ملاحة
usmh,اسمه
jaych,جيش
3alikom,عليكم
bladna,بلادنا
hamdoulilah,حمدلله
makanech,ماكانش
anfelouanza,إنفلونزا
khanazir,خنازير
hahahahahahaha,هاهاها
khass,خلاص
khass,خص
3amya,عامية
ri,غير
kholle,كحل
puisque,بويسك
usmannaba,اتحاد عنابة
3idkom,عيدكم
hem,هم
feregna,فرغنا
fa9r,فقر
felegna,فلڨنا
dika,ديكا
nahder,نهدر
bah,باه
nfeya9,نفيق
beghal,بغل
n,ن
v,فو
tal3ab,تلعب
masri,مصري
qader,قادر
yasrali,يسرالي
3amro,عمرو
khaled,خالد
3alem,عالم
juste,جوست
da3iya,داعية
goure,ڨور
connaitre,كوناتر
histoire,هيستوار
histoire,هيستواغ
mofti,مفتي
excellent,اكسيلان
yadikom,يديكم
adorateurs,ادوراتور
belhaj,بلحاج
mechni,مشني
sauvage,سوفاج
3alaikoum,عليكم
rahmatoulah,رحمة الله
bravooooo,برافو
vert,فار
sahate,صحت
ikipe,ايكيب
nasyunal,ناسيونال
yahefadeheme,يحفدهم
3ayene,عين
tbahdila,تبهديلة
wlid,وليد
ami,عمي
ediro,اديرو
haya,هيى
alhadra,الهدرة
rajala,رجالة
ta7ya,تحيا
alkhadra,الخضرة
ceux,سو
ont,اون
profite,بروفيتي
khalifa,خليفة
parmi,بارمي
pouvoir,بوفوار
hekmet,حكمت
3alihoum,عليهم
mahkama,محكمة
demande,دوماند
chadli,شادلي
l3amri,عمري
corps,كور
yetpoura,يتبورا
enta,نتا
mazalek,مازالك
3aych,عايش
nkounou,نكونو
rabhin,رابحين
khasrin,خاسرين
galo,ڨالو
lik,ليك
hadro,هدرو
bli,بلي
klemi,كلامي
3eyab,عيب
califier,كاليفي
lmondail,لمونديال
chikh,شيخ
slt,سلت
championnait,شامبيوني
the,ذ
the,ذي
big,بيڨ
kerbedj,كرباج
alli,الي
yrouh,يروح
yrhamhom,يرحمهم
wyj3alhom,ويجعلهم
jennatihi,جنته
aamin,امين
yarabi,ياربي
nulle,نيل
slovenie,سلوفيني
te9ra,تقرا
journal,جورنال
7ewayej,حوايج
aflam,افلام
mustapha,مصطفى
paris,باريس
sans,سان
lje,جو
pence,بانس
connais,كوني
echahada,الشهادة
yahchrak,يحشرك
kofar,كفار
hchouma,حشومة
3likoum,عليكم
t3awdoulna,تعاودولنا
articles,ارتيكل
hier,هيار
alarabiya,العربية
syndicat,سينديكا
paramedicaux,باراميديكو
hakna,حقنا
krahna,كرهنا
wo3oud,وعود
aimez,ايمي
kount,كنت
sinon,سينو
nfeleg,نفلڨ
poumons,بومو
galek,قالك
dimache,ديمانش
vex,فو
roh,روح
3rafna,عرفنا
ta3ak,تاعك
bas,با
ma3adnache,ماعندناش
bazaf,بزاف
tpahdayel,تبهدايل
yastar,يستر
y3awnkom,يعاونكم
y3awnkom,اعاونكم
pourriture,بوريتور
plaissre,بليزير
3andha,عندها
jouers,جوار
khaliwna,خليونا
n3aichou,نعيشو
ma3andekch,ماعندكش
demkoum,دمكم
rachoua,رشوة
ss,سس
temoignent,تيموان
sait,سي
koi,كوا
penser,بانسي
soutenirun,سوتيان
tue,تو
scupule,سكروبول
revolutionnaires,ريفوليسيونار
travaillent,طرافاي
pr,بور
ansor,انصر
atna,انت
kadir,قدير
rakom,راكم
tahkiw,تحكيو
andha,عندها
ans,ان
meli,ملي
walat,ولات
milyar,مليار
mil,ميل
journaliste,جورناليست
m3ake,معاك
koudame,قدام
onsor,انصر
gaza,غزة
a3da2,اعداء
din,الدين
bye,باي
nwakal,نوكل
hleft,حلفت
mameditech,مامديتش
azayed,الزايد
medit,مديت
moins,موان
khatrakech,خاطركش
mechhah,مشحاح
mechhah,ماشالله
serrar,سرار
essentiel,إسنسيال
essentiel,اسونسيال
essentiel,اسنسيال
esper,إسبير
esper,ايسبير
esper,اسبير
qu,ك
apporter,ابورتي
qq,كلكان
laisser,ليسي
ye3alam,يعلم
islame,اسلام
wech,واش
hamiz,حميز
habat,حبت
twali,تولي
ingliz,إنجليز
3aychine,عايشين
miliardaire,ميلياردار
miliardaire,ملياردار
ji3anine,جيعانين
feres,فرير
changera,شنجورا
espoir,إسبوار
espoir,اسبوار
espoir,اسبواغ
reviendra,روفيندرا
prosperite,بروسبيريتي
reignera,غينيوغا
m3aiza,معيزة
tazha,تزها
annaba,عنابة
besbes,بسباس
waach,واش
nkheyyer,نخير
qalbi,قلبي
taab,طاب
nchouf,نشوف
nqoul,نقول
chbab,شباب
anaya,انايا
ghleqt,غلقت
baab,باب
oule,فولي
ous,فو
bem,بيام
chuii,شوي
nee,ني
depuii,دوبوي
jaite,جيتي
1er,بروميي
1er,بروميار
primaire,بريمار
tata,طاطا
3amou,عمو
rakouum,راكم
tzidou,تزيدو
bzzf,بزاف
dorka,دوركا
m3icha,معيشة
ghalya,غالية
techri,تشري
bihem,بيهم
always,الوايز
madame,مادام
elkhala,الخالة
yfarahkom,يفرحكم
farahto,فرحتو
eldjazayer,الجزاير
hlil,حليل
cituation,سيتواسيو
m3ahem,معاهم
nchlh,نشالله
tatsagam,تتسڨم
eyam,ايام
1erement,بروميارمو
kifach,كيفاش
tafla,طفلة
terkeb,تركب
nesse,ناس
mate3rafhemh,ماتعرفهمش
kifahe,كيفاش
gadra,قادرا
affiche,افيشي
fotos,فوطو
taw3ha,تاوعها
journeaux,جورنو
y3aouankom,يعاونكم
ver,فار
chanse,شانس
team,تيم
fort,فور
mob,مولودية بجاية
regional,ريجيونال
la3m,لعام
ljay,لجاي
colombie,كولومبي
n3oud,نعود
nbi3,نبيع
telomni,تلومني
yana,يانا
lom,لوم
lom,لاوم
t3ayef,تعيف
djifa,جيفة
nsit,نسيت
tabi,ربي
ikon,إكون
ikon,اكون
am3ahom,معاهم
kollona,كلنا
nataalamo,نتعلم
adjlihim,اجلهم
3ad,عاد
derniers,ديرنيي
pffff,بفففف
svive,فيف
anchallah,انشالله
anchallah,نشالله
trbah,تربح
elborj,البرج
bba,ببيا
stayfya,سطايفيا
nfarho,نفرحو
eleulma,العلمة
soyez,سوايى
vie,في
commune,كومين
etrangers,اترانجي
al3ab,ألعب
al3ab,العب
la3bak,لعبك
mr,ميسيو
bikom,بكم
natmana,نتمنا
natal3o,نطلعو
bjouj,بزوج
waman,ومن
katala,قتل
mouminan,مؤمنا
mota3amidan,متعمدا
hadiba,هدب
ellaho,الله
la3anaho,لعنه
a3ada,اعاد
laho,له
3adaban,عذابا
3adima,عديما
mziya,مزيا
kayane,كاين
ihassabe,احاسب
terroriste,تيروريست
daradji,دراجي
rajal,راجل
waf,و
ok,اوكي
madirch,ماديرش
hadra,هدرة
fargha,فارغة
3awadha,عاودها
awadha,عاودها
al3alem,العالم
goutelkom,قتلهم
espoire,اسبوار
engola,انغولا
farhona,فرحونا
djma3a,جماعة
3djebni,عجبني
comment,كومو
salame,سلام
mondes,موند
tanzel,تنزل
a3lina,علينا
lilat,ليلة
kadre,قدر
nartal3ou,نطلعو
skara,زكارة
narbit,نربط
hadata,حدث
lelmountakhab,للمنتخب
elwatani,الوطني
endana,عندنا
3alaqat,علاقات
jidou,جد
matina,متينة
egypsien,اجيبسيان
surtous,سورتو
elahly,الاهلي 
and,اند
alisma3ili,الاسماعيلي
tizi,تيزي
ouzouet,وزو
joue,جو
juil,جويلي
cheikh,شيخ
ghleb,اغلب
zambia,زامبيا
rowanda,رواندا
por,بور
ma3alem,معلم
fis,فيس
la3natou,لعنة
ouyahia,اويحي
publiez,بوبليي
svp,سيلفوبلي
dik,ديك
wa7di,وحدي
d3if,دعيف
sa7ti,صحتي
siniour,سينيور
lahcen,لحسن
natmanna,نتمنا
bladk,بلادك
tahtajk,تحتاجك
air,اير
tkhadam,تخدم
m3arafha,معارفها
daz,دز
rih,ريح
rih,الريح
ssrir,واسرير
y3ayi,يعيي
ibtalayta,ابتليت
ba3dha,بعض
ibadek,عبادك
jama3at,جماعات
masounia,ماصونية
zidolhoum,زيدولهم
chi3a,شيعة
foug,فوق
trabah,تربح
houm,هم
cope,كوب
kadera,الخضرة
diri,ديري
mell3be,ملعب
chahide,شهيد
hamlawi,حملاوي
wellahi,والله
ardiyate,ارضية
meydane,ميدان
touhfa,تحفة
hegarine,حڨارين
3assima,عاصمة
setade,صطاد
te3e,تع
sabele,سبيل
jihhhhhhhhhhhhhhhhhhhhhawiya,جهوية
parant,بارون
yfiko,يفيقو
chwia,شويا
ghalb,غالب
ken,كان
y3ani,يعاني
houkmou,حكمو
narb7o,نربحو
angola,انغولا
angola,أنغولا
yachafawach,يستشفاوش
3adien,عديان
mco,مولودية وهران
m3awline,معولين
baisserai,بيزري
juskau,جوسكا
s,س
vou,فو
nou,نو
heda,هدة
heda,هادا
nweliw,نوليو
kamikaz,كاميكاز
adia,هاديا
mechou,ماشو
mechou,مشهو
7ram,حرام
wa7ed,واحد
chab,شاب
fl,فل
yesma3komes,يسمعكم
tahedro,تهدرو
tgole,تقول
tahbes,تحبس
bokel,بوقل
rabiw,ربيو
surtot,سورتو
bnatkom,بناتكم
mba3ed,مبعد
riklamio,ريكلاميو
chorta,الشرطة
habin,حابين
nadokhlo,ندخلو
madabikoum,مادابيكم
t3awnouna,تعاونونا
madjer,ماجر
el3ab,ألعب
likedek,لي قدك
raouraoua,روراوة
mafiaaaaaaaaaa,مافيا
may7et,مايحط
misere,ميزار
menha,منها
kharja,خارجة
kharja,خرجة
3agoune,عڨون
yachfiha,يشافيها
goulou,قولو
goulou,ڨولو
m3aya,معايا
ghazw,غزو
thakafifa,ثقافية
hel,هل
jazayer,جزاير
mo3amela,معاملة
mithl,مثل
ad,ال
dowal,دول
okhra,اخرى
tehia,تحيا
tellement,تالمو
3aich,عايش
ei,ال
katalonia,كتالونيا
katalan,كتالان
akbar,اكبر
3onsoria,عنصرية
europa,اوروبا
quero,كيرو
ganar,ڨنار
partido,بارتيدو
seguro,سيڨورو
moc,المولودية الأولمبي لقسنطينة
tamchi,تمشي
reglou,ريڨلو
csc,صسص
baia3ine,بياعين
dhouroume,ديورهم
asalamo,السلام
3alaicom,عليكم
allaho,الله
fika,فيك
fika,فيكا
zadaka,زادك
3ilma,علم
tanfa3a,تنفع
mouslimina,مسلمين
natlobou,نطلب
solotati,سلطات
toud3imouhou,تدعمه
mitla,مثل
tou,ت
tou,تو
da3imou,دعمو
ghinaa,غيناء
ghinaa,غناء
arakssa,الرقص
3afan,عفن
alfan,الفن
alaicom,عليكم
ktebna,كتبنا
klam,كلام
cherette,الشريط
sais,سي
la3ab,لعب
erracham,الرشم
yasser,ياسر
mana3raf,مانعرف
ham,هم
waktah,وقتاه
yahakak,يحقق
reves,ريف
reves,غاف
ti3ooo,تيعو
ti3ooo,تاعو
3azize,عزيز
simple,سيمبل
simple,سامبل
shiekh,شيخ
jibelna,جيبلنا
jouer,جووي
qualification,كاليفيكاسيو
yebdalacenshakouri,يبدا لحسن شاقوري 
ya3arfou,يعرفو
masrienne,مصريين
khawetena,خاوتنا
fahem,فاهم
yefham,يفهم
tela9,طلق
chera3,شرع
proces,بروصي
rolastion,رولاسيو
masali7,مصالح
lha,لها
mariage,مارياج
force,فورس
possible,بوسيبل
