Arabizi,Arabic
yasla,يسهلك
arzk,رزقك
yarzk,يرزقك
ssalh,صالحة
gawr,قاور
wriy,ورية
gawri,قاوري
awriy,اوريا
wriya,وريات
gawriy,قاوريا
awriya,اوريات
gawriya,قاوريات
natz,نتزو
natza,نتزوج
natzaw,نتزوجو
rhom,هونا
karho,كرهون
arhom,رهونا
tkarho,تكرهون
karhom,كرهونا
tkarhom,تكرهونا
yaman,يمانا
khiyat,خياتنا
amila,اميلت
ilatn,يلتنا
famila,فاميلت
amilat,اميلتن
milatn,ميلتنا
familat,فاميلتن
amilatn,اميلتنا
familatn,فاميلتنا
asamh,اسمحي
wa3ri,واعري
a3rin,اعرين
wa3rin,واعرين
atast,اتسته
matast,ماتسته
atasta,اتستهل
matasta,ماتستهل
atastah,اتستهلش
matastah,ماتستهلش
a7ak,حكمو
ya7ak,يحكمو
madda,مدمات
7way,حواي
7waye,حوايج
7atne,حتنجي
atnej,تنجيك
7atnej,حتنجيك
hdina,هدينا
ahdina,اهدينا
e3fo,اعفو
we3fo,واعفو
cru,كرو
amati,اماتي
dramat,دغامات
ramati,غاماتي
amatiq,اماتيك
dramati,دغاماتي
ramatiq,غاماتيك
dramatiq,دغاماتيك
lheu,لهور
alheu,الهور
lheur,لهورو
malheu,مالهور
alheur,الهورو
lheure,لهوروز
malheur,مالهورو
alheure,الهوروز
lheureu,لهوروزم
malheure,مالهوروز
alheureu,الهوروزم
lheureus,لهوروزمو
malheureu,مالهوروزم
alheureus,الهوروزمو
malheureus,مالهوروزمو
ealit,ياليت
realit,غياليت
ealite,ياليتي
realite,غياليتي
gin,جين
agin,اجين
gine,جيني
imagi,اماجي
magin,ماجين
agine,اجيني
imagin,اماجين
magine,ماجيني
imagine,اماجيني
7ate,حاتش
7atec,حاتشك
atech,اتشكي
7atech,حاتشكي
nlh,لاش
kanl,كنلا
anlh,نلاش
akanl,اكنلا
kanlh,كنلاش
makanl,ماكنلا
akanlh,اكنلاش
makanlh,ماكنلاش
s7aba,صحابا
7abat,حابات
abath,اباته
s7abat,صحابات
7abath,حاباته
abatha,اباتها
s7abath,صحاباته
7abatha,حاباتها
s7abatha,صحاباتها
atelg,اتلقا
telga,تلقاش
matelg,ماتلقا
atelga,اتلقاش
matelga,ماتلقاش
madek,مادخل
adekh,ادخلن
dekha,دخلنا
madekh,مادخلن
adekha,ادخلنا
dekhal,دخلناش
madekha,مادخلنا
adekhal,ادخلناش
madekhal,مادخلناش
gik,جيك
agik,اجيك
magik,ماجيك
semo,سموه
hayc,هايش
lhayc,لهايش
haych,هايشة
alhayc,الهايش
lhaych,لهايشة
alhaych,الهايشة
dahay,ضحايا
ahaya,حاياه
dahaya,ضحاياه
uvri,فرية
lmano,لمانو
anouv,انوفر
nouvr,نوفري
ouvri,وفرية
almano,المانو
lmanou,لمانوف
manouv,مانوفر
anouvr,انوفري
nouvri,نوفرية
almanou,المانوف
lmanouv,لمانوفر
manouvr,مانوفري
anouvri,انوفرية
almanouv,المانوفر
lmanouvr,لمانوفري
manouvri,مانوفرية
almanouvr,المانوفري
lmanouvri,لمانوفرية
almanouvri,المانوفرية
grev,قريف
nsei,وسين
seig,سيني
ensei,اوسين
nseig,وسيني
seign,سينيو
enseig,اوسيني
nseign,وسينيو
enseign,اوسينيو
zgu,قيو
ezgu,زقيو
yezgu,يزقيو
fain,فيني
faine,فينيو
n7aws,تحوسو
ntri,نتري
trin,ترين
entri,انتري
ntrin,نترين
trine,ترينو
rineu,رينور
entrin,انترين
ntrine,نترينو
trineu,ترينور
entrine,انترينو
ntrineu,نترينور
entrineu,انترينور
zwaw,زواو
wawa,واول
zwawa,زواول
wawaw,واولة
zwawaw,زواولة
ufoul,ولينا
oufoul,فولينا
choufou,شوفولين
houfoul,وفولينا
choufoul,شوفولينا
kedr,قدرو
kedro,قدروش
lecol,ليكول
yekho,يخرطو
lazh,لازه
elazh,الازه
lazha,لازهر
elazha,الازهر
eykh,ايخر
eykhe,ايخرج
fetw,فتوى
esur,وزوغ
mesur,موزوغ
tereb,تربحو
gero,جيرو
lgero,لجيرو
geroi,جيروا
algero,الجيرو
lgeroi,لجيروا
algeroi,الجيروا
wia,وية
awia,اوية
brawi,براوي
rawia,راوية
brawia,براوية
nva,نفا
vah,فاه
onva,انفا
nvah,نفاه
vahi,فاهي
onvah,انفاه
nvahi,نفاهي
vahir,فاهيغ
onvahi,انفاهي
nvahir,نفاهيغ
onvahir,انفاهيغ
mtal3,مطلعت
l3ata,عتلنا
mtal3a,مطلعتل
tal3at,طلعتلن
al3ata,لعتلنا
mtal3at,مطلعتلن
tal3ata,طلعتلنا
mtal3ata,مطلعتلنا
rassa,راسنا
iy3,يعل
liy3,ليعل
iy3a,يعلق
liy3a,ليعلق
liye,ليدو
eab,ربح
neab,نربح
eabh,ربحو
neabh,نربحو
eldi,الدي
weldi,والدي
eldih,الديه
ldiha,لديها
weldih,والديه
eldiha,الديها
weldiha,والديها
orbi,اوغب
bite,غبيت
orbit,اوغبي
rbite,وغبيت
orbite,اوغبيت
bidou,بيدون
yont,يونت
iniw,ينيو
yontr,يونتر
ontri,ونتري
trini,تريني
riniw,رينيو
yontri,يونتري
ontrin,ونترين
ntrini,نتريني
triniw,ترينيو
yontrin,يونترين
ontrini,ونتريني
ntriniw,نترينيو
yontrini,يونتريني
ontriniw,ونترينيو
yontriniw,يونترينيو
gres,قريس
agres,اقريس
gress,قريسي
ressi,ريسيو
agress,اقريسي
gressi,قريسيو
agressi,اقريسيو
kop,قبة
e3adi,عاودو
te3adi,تعاودو
legd,لقدي
egdi,قديم
legdi,لقديم
helil,حليلك
elile,ليلكم
helile,حليلكم
grok,روكم
agrok,قروكم
hagrok,حقروكم
mahat,ماحطو
ahato,احطوش
mahato,ماحطوش
kahe,كهرب
kaher,كهربا
kahera,كهرباء
onec,اونك
orre,وراك
rrec,راكس
ecti,كسيو
corre,كوراك
orrec,وراكس
rrect,راكسي
recti,اكسيو
correc,كوراكس
orrect,وراكسي
rrecti,راكسيو
correct,كوراكسي
orrecti,وراكسيو
correcti,كوراكسيو
lgdi,لقدي
lgdim,لقديم
belko,بالكم
belkou,بلقنطة
yahed,يهديك
3era,حرام
hasse,حسبنا
ekw,اخو
ekwa,اخوا
kwan,خوان
ekwan,اخوان
kwana,خوانن
wanan,واننا
ekwana,اخوانن
kwanan,خواننا
ekwanan,اخواننا
amre,امري
amrek,امريك
mreka,مريكا
amreka,امريكا
aaya,ايهم
raaya,رايهم
ndirh,نديره
ndirha,نديرها
etwal,توليش
etji,اتجي
tadfn,تدفني
delto,لتونا
hdelto,دلتونا
ahdelto,هدلتونا
bahdelto,بهدلتونا
drib,دغيب
ribl,غيبل
dribl,دغيبل
rible,غيبلي
drible,دغيبلي
via,فيا
oub7,بحان
soub7,سبحان
oub7a,بحانو
soub7a,سبحانو
rwahi,رواحي
lbada,لبلاد
badak,بلادك
lbadak,لبلادك
wlada,ولادك
fbla,فبلا
fblad,فبلاد
alhor,الحري
alhori,الحرية
okrate,قراطية
mokrate,مقراطية
imokrate,يمقراطية
dimokrate,ديمقراطية
lkada,لقذاف
alkada,القذاف
lkadaf,لقذافي
alkadaf,القذافي
satak,ستكون
atarik,التاري
atarikh,التاريخ
alhadi,الحديث
wlida,وليدك
eyra,يرحم
eyrah,يرحمو
3lie,عليه
yahfa,يحفظه
yahfad,يحفظهم
crea,كريا
creat,كريات
reate,رياتو
eateu,ياتور
create,كرياتو
reateu,رياتور
createu,كرياتور
tjou,تجوز
lemb,لمبي
salem,سالمب
alemb,المبي
salemb,سالمبي
prec,بريس
reci,ريسي
cisa,سيزي
preci,بريسي
recis,ريسيز
ecisa,يسيزي
cisam,سيزيم
isame,يزيمو
precis,بريسيز
recisa,ريسيزي
ecisam,يسيزيم
cisame,سيزيمو
precisa,بريسيزي
recisam,ريسيزيم
ecisame,يسيزيمو
precisam,بريسيزيم
recisame,ريسيزيمو
precisame,بريسيزيمو
mahss,محصول
smahl,سمحلي
djz,جزا
ldjz,لجزا
djza,جزائ
eldjz,الجزا
ldjza,لجزائ
djzai,جزائر
eldjza,الجزائ
ldjzai,لجزائر
eldjzai,الجزائر
elbarc,البرسا
ebaw,اوهم
kheba,خباوه
hebaw,باوهم
khebaw,خباوهم
cag,كاڨ
cago,كاڨو
agou,اڨول
cagou,كاڨول
yahw,يحوا
yahwa,يحوال
yahwal,يحوالو
adni,ذنيك
wadni,وذنيك
yatw,يطوا
yatwa,يطوال
yatwal,يطوالو
nhabk,نحبكم
hoti,حطيط
otit,طيطو
hotit,حطيطو
otito,طيطوه
hotito,حطيطوه
msa3b,مصعبي
sa3bi,صعبين
3binh,بينها
msa3bi,مصعبين
sa3bin,صعبينه
a3binh,عبينها
msa3bin,مصعبينه
sa3binh,صعبينها
msa3binh,مصعبينها
alhi,الهي
walhi,والهي
alhih,الهيه
walhih,والهيه
ahit,حيتو
sahit,صحيتو
olec,ولاك
ctif,كتيف
colec,كولاك
olect,ولاكت
lecti,لاكتي
ectif,اكتيف
colect,كولاكت
olecti,ولاكتي
lectif,لاكتيف
colecti,كولاكتي
olectif,ولاكتيف
colectif,كولاكتيف
tgam,تڨمب
ambr,مبري
atgam,اتڨمب
tgamb,تڨمبر
gambr,ڨمبري
atgamb,اتڨمبر
tgambr,تڨمبري
atgambr,اتڨمبري
djayi,جايين
loln,لولن
tgolo,تقولو
ololn,ولولن
lolna,لولنا
tgolol,تقولول
gololn,قولولن
ololna,ولولنا
tgololn,تقولولن
gololna,قولولنا
tgololna,تقولولنا
klim,لكلي
atiz,اتيز
tizo,تيزو
izor,يزور
klima,لكليم
limat,كليما
imati,يماتي
matiz,ماتيز
atizo,اتيزو
tizor,تيزور
klimat,لكليما
limati,ليماتي
imatiz,يماتيز
matizo,ماتيزو
atizor,اتيزور
klimati,كليماتي
limatiz,ليماتيز
imatizo,يماتيزو
matizor,ماتيزور
klimatiz,كليماتيز
limatizo,ليماتيزو
imatizor,يماتيزور
klimatizo,كليماتيزو
limatizor,ليماتيزور
klimatizor,كليماتيزور
tjs,تجر
fenne,فيناك
harou,هارون
pard,بارد
pardo,باردو
trot,تروت
otoi,وتوا
troto,تروتو
rotoi,روتوا
otoir,وتوار
trotoi,تروتوا
rotoir,روتوار
trotoir,تروتوار
edah,داها
yedah,يداها
ytbak,يتباك
tbaka,تباكو
bakaw,باكوا
ytbaka,يتباكو
tbakaw,تباكوا
ytbakaw,يتباكوا
nnou,لنور
salmo,سلموا
yahdr,يهدرو
yahdro,يهدروا
',ل
l',ال
'a,لأ
l'a,الأ
'ak,لآخ
l'ak,الآخ
'akh,لآخر
l'akh,الآخر
hemto,همتوش
fhemto,فهمتوش
rrid,لرضو
ridw,رضوا
errid,الرضو
rridw,لرضوا
ridwa,رضوان
idwan,ضواني
dwani,وانية
erridw,الرضوا
rridwa,لرضوان
ridwan,رضواني
idwani,ضوانية
erridwa,الرضوان
rridwan,لرضواني
ridwani,رضوانية
erridwan,الرضواني
rridwani,لرضوانية
erridwani,الرضوانية
lilas,للعشا
ilash,لعشاء
lilash,للعشاء
rwaa,روعة
nnsah,ننساه
nsaha,نساها
sahac,ساهاش
nnsaha,ننساها
nsahac,نساهاش
nnsahac,ننساهاش
rayt,رايت
qrayt,قرايت
rayti,رايتي
qrayti,قرايتي
'af,لأف
l'af,الأف
'afa,لأفا
l'afa,الأفا
'afak,لأفاق
l'afak,الأفاق
b',با
's,ال
b's,بال
'sa,الص
b'sa,بالص
'say,الصي
b'say,بالصي
'sayf,الصيف
b'sayf,بالصيف
knts,كنتش
sery,صيري
eryu,يريو
seryu,صيريو
sbital,لسبيطا
lsbital,السبيطا
desi,ديسي
idit,يديت
desid,ديسيد
esidi,يسيدي
sidit,سيديت
desidi,ديسيدي
esidit,يسيديت
desidit,ديسيديت
erbiy,ربيان
terbiy,تربيان
ganiz,رقاني
anizi,قانيز
rganiz,ورقاني
ganizi,رقانيز
organiz,أورقاني
rganizi,ورقانيز
organizi,أورقانيز
esbi,السب
esbit,السبي
esbita,السبيت
esbitar,السبيتا
itai,يليت
milit,الميل
ilita,لميلي
litai,ميليت
itair,يليتا
taire,ليتار
milita,الميلي
ilitai,لميليت
litair,ميليتا
itaire,يليتار
militai,الميليت
ilitair,لميليتا
litaire,ميليتار
militair,الميليتا
ilitaire,لميليتار
militaire,الميليتار
ssbi,لسبي
essbi,السبي
ssbit,لسبيط
essbit,السبيط
ssbita,لسبيطا
essbita,السبيطا
ssbitar,لسبيطار
essbitar,السبيطار
edam,امين
hedam,دامين
khedam,خدامين
biyy,وبيو
iyyo,بيون
obiyy,روبيو
biyyo,وبيون
robiyy,وروبيو
obiyyo,روبيون
orobiyy,أوروبيو
robiyyo,وروبيون
orobiyyo,أوروبيون
a',عي
aa',اعي
taa',تاعي
desida,ديسيدا
engliz,إنقليز
taaw,تعاو
wado,ودعو
nwado,نودعو
wadou,ودعوه
nwadou,نودعوه
iziz,يزيز
zizi,زيزي
izin,يزين
riziz,ريزيز
izizi,يزيزي
zizin,زيزين
izina,يزينا
briziz,بريزيز
rizizi,ريزيزي
izizin,يزيزين
zizina,زيزينا
brizizi,بريزيزي
rizizin,ريزيزين
izizina,يزيزينا
brizizin,بريزيزين
rizizina,ريزيزينا
brizizina,بريزيزينا
lblas,لبلاص
lblass,لبلاصة
jnin,لجني
ljnin,الجني
jnina,لجنين
ljnina,الجنين
jedn,جدنا
wjedn,وجدنا
hrei,رينا
shrei,شرينا
lqato,القاط
lqz,لقز
qzo,قزو
welq,والق
elqz,القز
lqzo,لقزو
qzou,قزوز
welqz,والقز
elqzo,القزو
lqzou,لقزوز
welqzo,والقزو
elqzou,القزوز
welqzou,والقزوز
nmth,نمذه
nmthl,نمذهل
mthlo,مذهلو
nmthlo,نمذهلو
nhl,نحل
nhlm,نحلم
etbi,الطب
etbib,الطبي
elway,الحوا
lwaye,لحواي
wayej,حوايج
elwaye,الحواي
lwayej,لحوايج
elwayej,الحوايج
rads,تراد
adsy,رادس
dsyo,ادسي
etrad,الترا
trads,لتراد
radsy,ترادس
adsyo,رادسي
dsyon,ادسيو
etrads,التراد
tradsy,لترادس
radsyo,ترادسي
adsyon,رادسيو
dsyona,ادسيون
etradsy,الترادس
tradsyo,لترادسي
radsyon,ترادسيو
adsyona,رادسيون
dsyonal,ادسيونا
etradsyo,الترادسي
tradsyon,لترادسيو
radsyona,ترادسيون
adsyonal,رادسيونا
etradsyon,الترادسيو
tradsyona,لترادسيون
radsyonal,ترادسيونا
etradsyona,الترادسيون
tradsyonal,لترادسيونا
etradsyonal,الترادسيونا
wlyd,وليد
shry,شريل
nshry,نشريل
shryl,شريلو
nshryl,نشريلو
nsri,نصري
sril,صريل
rilo,ريلو
nsril,نصريل
srilo,صريلو
nsrilo,نصريلو
ongl,لونق
blong,بالون
longl,الونق
ongli,لونقل
glizi,نقليز
blongl,بالونق
longli,الونقل
ongliz,لونقلي
nglizi,ونقليز
blongli,بالونقل
longliz,الونقلي
onglizi,لونقليز
blongliz,بالونقلي
longlizi,الونقليز
blonglizi,بالونقليز
tfkrt,تفكرت
dyt,ضيت
adyt,أضيت
mdye,مديت
mdyet,مديتل
mdyetl,مديتلو
tbyb,طبيب
awej,لأيا
wejt,أيام
zawej,الأيا
awejt,لأيام
zawejt,الأيام
sltn,صلتن
wsltn,وصلتن
sltni,صلتني
wsltni,وصلتني
rip,ريب
brip,بريب
t',ته
'h,ها
it',يته
t'h,تها
rit',ريته
it'h,يتها
qrit',قريته
rit'h,ريتها
qrit'h,قريتها
umia,ميار
miar,يارم
iarm,ارمو
broum,برومي
roumi,روميا
oumia,وميار
umiar,ميارم
miarm,يارمو
iarmo,ارمون
broumi,بروميا
roumia,روميار
oumiar,وميارم
umiarm,ميارمو
miarmo,يارمون
broumia,بروميار
roumiar,روميارم
oumiarm,وميارمو
umiarmo,ميارمون
broumiar,بروميارم
roumiarm,روميارمو
oumiarmo,وميارمون
broumiarm,بروميارمو
roumiarmo,روميارمون
broumiarmo,بروميارمون
tino,تينو
konti,كونتر
ntino,نتينو
kontin,كونتين
ontino,ونتينو
kontino,كونتينو
ta',تاع
a'h,اعه
'ha,عها
ta'h,تاعه
a'ha,اعها
ta'ha,تاعها
emtu,متوش
hemtu,همتوش
fhemtu,فهمتوش
glq,غلق
glqt,غلقت
brib,بريب
krtc,كرتش
fkrtc,فكرتش
wdr,وحذ
wdra,وحذر
balch,بالشو
lchwi,لشوية
balchw,بالشوي
alchwi,الشوية
balchwi,بالشوية
sitc,سيتش
nsitc,نسيتش
saab,صحاب
dilk,ديلك
ndilk,نديلك
ouhu,وهول
uhul,هولي
abouh,ابوهو
bouhu,بوهول
ouhul,وهولي
jabouh,جابوهو
abouhu,ابوهول
bouhul,بوهولي
jabouhu,جابوهول
abouhul,ابوهولي
jabouhul,جابوهولي
eez,ليز
glee,نجلي
leez,جليز
lingl,الإنج
ingle,لإنجل
nglee,إنجلي
gleez,نجليز
lingle,الإنجل
inglee,لإنجلي
ngleez,إنجليز
linglee,الإنجلي
ingleez,لإنجليز
lingleez,الإنجليز
rito,ريتو
qrito,قريتو
lgla,الجل
glaf,لجلا
lglaf,الجلا
lidr,لأدر
idra,أدرا
lidra,لأدرا
idras,أدراس
lidras,لأدراس
umnd,مندي
ndoum,ندومن
doumn,دومند
oumnd,ومندي
ndoumn,ندومند
doumnd,دومندي
ndoumnd,ندومندي
hhdt,شهدت
shhdt,وشهدت
mzyk,مزيت
sbanh,سبحان
bzrb,بالز
zrba,الزر
bzrba,بالزر
zade,زادت
awdet,عاودت
qryt,قريت
qryth,قريته
qrytha,قريتها
asatni,قاستني
barib,لبريب
lbarib,البريب
mntc,منتش
syb,سيب
syba,سيبا
ybab,يباب
sybab,سيباب
osyb,وسيب
sybl,سيبل
sosyb,سوسيب
osybl,وسيبل
sosybl,سوسيبل
htars,أخطرش
lkhtar,الأخطر
khtars,لأخطرش
lkhtars,الأخطرش
yod,يظه
biry,بيري
iryo,يريو
ryod,ريود
labir,لابير
abiry,ابيري
biryo,بيريو
iryod,يريود
labiry,لابيري
abiryo,ابيريو
biryod,بيريود
labiryo,لابيريو
abiryod,ابيريود
labiryod,لابيريود
myn,مين
damy,دامي
amyn,امين
lkhda,الخدا
hdamy,خدامي
damyn,دامين
lkhdam,الخدام
khdamy,لخدامي
hdamyn,خدامين
lkhdamy,الخدامي
khdamyn,لخدامين
lkhdamyn,الخدامين
rtlo,رتلو
hdrtl,هدرتل
drtlo,درتلو
hdrtlo,هدرتلو
tmashi,تمشيخر
mashik,مشيخرت
tmashik,تمشيخرت
artl,ارتل
rtla,تلهم
dartl,دارتل
artla,رتلهم
adartl,حضرتله
dartla,ضرتلهم
adartla,حضرتلهم
nkri,نقري
katr,كاتر
triy,تريا
katri,كاتري
atriy,اتريا
triya,تريام
katriy,كاتريا
atriya,اتريام
katriya,كاتريام
nesn,نسنا
yzew,يزوج
zewe,زوجن
ewej,وجني
yzewe,يزوجن
zewej,زوجني
yzewej,يزوجني
balam,بالام
balama,بالاما
ysas,يسقس
ysasi,يسقسي
sasin,سقسين
ysasin,يسقسين
sasini,سقسيني
ysasini,يسقسيني
ltc,لتش
eltc,بلتش
beltc,قبلتش
't,لأ
l't,الأ
'tr,لأخ
l'tr,الأخ
'trs,لأخت
l'trs,الأخت
'trsh,لأختر
l'trsh,الأختر
ytwd,عيتو
twdy,يتود
wdyo,تودي
dyon,وديو
ytwdy,عيتود
twdyo,يتودي
wdyon,توديو
dyont,وديون
ytwdyo,عيتودي
twdyon,يتوديو
wdyont,توديون
ytwdyon,عيتوديو
twdyont,يتوديون
ytwdyont,عيتوديون
yedn,ايدن
wayed,عوايد
ayedn,وايدن
yedna,ايدنا
wayedn,عوايدن
ayedna,وايدنا
wayedna,عوايدنا
tefla,التفل
teo,تقو
teou,تقول
hdrb,هدرب
syf,لصي
lsyf,الصي
lyy,الي
lyya,اليا
hwata,واتات
watat,اتاتي
khwata,خواتات
hwatat,واتاتي
khwatat,خواتاتي
ncer,نسير
cern,سيرن
erno,يرنو
rnou,رنون
oncer,ونسير
ncern,نسيرن
cerno,سيرنو
ernou,يرنون
concer,كونسير
oncern,ونسيرن
ncerno,نسيرنو
cernou,سيرنون
concern,كونسيرن
oncerno,ونسيرنو
ncernou,نسيرنون
concerno,كونسيرنو
oncernou,ونسيرنون
concernou,كونسيرنون
swaj,صوجي
aswaj,أصوجي
zawaj,تزوجش
tzawaj,تتزوجش
bp,بر
bpr,برو
bpro,بروب
obla,بلام
bprob,بروبل
robla,وبلام
bprobl,بروبلا
probla,روبلام
bprobla,بروبلام
lray,القر
lrayb,القرا
thac,تهاش
lthac,لتهاش
mlthac,ملتهاش
kmlthac,كملتهاش
anir,قوان
awani,لأقوا
wanir,أقوان
lawani,الأقوا
awanir,لأقوان
lawanir,الأقوان
-,ل
t-,ال
-t,لط
t-t,الط
-ta,لتر
t-ta,التر
-tar,لترب
t-tar,الترب
-tarb,لتربي
t-tarb,التربي
-tarbi,لتربية
t-tarbi,التربية
l-,ال
-k,خا
l-k,لخا
-kh,خال
l-kh,لخال
-kha,خالت
l-kha,لخالت
-khal,خالتو
l-khal,لخالتو
yic,يعي
yich,يعيش
-a,لأ
l-a,الأ
-ak,لأخ
l-ak,الأخ
-akh,لأخط
l-akh,الأخط
-akht,لأخطر
l-akht,الأخطر
-akhta,لأخطرش
l-akhta,الأخطرش
-khe,لخدم
l-khe,الخدم
-khed,لخدمة
l-khed,الخدمة
chia,عشية
wldou,وليدو
yish,يعيش
lbalh,العبا
alhas,عباله
lhash,الهاش
lbalha,العبال
balhas,لعباله
alhash,عبالها
lbalhas,العباله
balhash,لعبالها
lbalhash,العبالها
bilw,بالو
bilwe,بالول
ilwel,الولد
bilwel,بالولد
omro,عمرو
enag,يناج
menag,ميناج
malih,ماليه
maliha,ماليها
yetas,يتعشا
yetash,يتعشاو
lkheda,الخدام
lkhedam,الخدامة
belar,بالأر
belard,بالأرض
lweld,الولد
laila,العائ
ysro,يقصر
yshouf,يشوفوا
akor,الاك
gaed,قاعد
etale,التال
alemo,تالمو
etalem,التالم
talemo,لتالمو
alemou,تالمون
etalemo,التالمو
talemou,لتالمون
etalemou,التالمون
tekm,تكمش
biban,البيب
ibane,لبيبا
bibane,البيبا
hdama,خدامة
khdama,لخدامة
lkhdama,الخدامة
ltat,لتات
d-,ال
-d,لد
d-d,الد
-da,لدا
d-da,الدا
-dar,لدار
d-dar,الدار
rqd,رقد
-w,لو
l-w,الو
-wl,لول
l-wl,الول
-wld,لولد
l-wld,الولد
malyi,مالين
badm,بعدم
badma,بعدما
lawho,لاوهم
klawho,كلاوهم
raet,راحت
tssi,تسقس
jelh,جلها
ajelh,اجلها
rajelh,راجلها
sasah,سقساه
asaha,قساها
sasaha,سقساها
tbalh,تعبال
tbalha,تعباله
tbalhas,تعبالها
tbalhash,تعبالهاش
'o,لأ
l'o,الأ
'ou,لأو
l'ou,الأو
'oul,لأول
l'oul,الأول
'oula,لأولى
l'oula,الأولى
aletl,قالتل
letlo,التلو
aletlo,قالتلو
'w,لو
l'w,الو
'wa,ولي
l'wa,لولي
'wal,وليد
l'wal,لوليد
'wali,وليدك
l'wali,لوليدك
sqsa,سقسا
mrto,مرتو
tmnat,تمنات
hqat,قاتش
chqat,شقاتش
ttkd,تتأك
ntbo,انتب
tboh,نتبه
ntboh,انتبه
lwli,لولي
lidk,ليدك
lwlid,لوليد
wlidk,وليدك
lwlidk,لوليدك
malah,مالقا
alahc,القاه
lahch,لقاهش
malahc,مالقاه
alahch,القاهش
malahch,مالقاهش
hyk,هيك
ongi,ونجي
ngin,نجين
longi,لونجي
ongin,ونجين
longin,لونجين
youl,يقول
lyit,اللي
yita,لليت
blyit,باللي
lyita,الليت
yitar,لليتا
blyita,بالليت
lyitar,الليتا
blyitar,بالليتا
diza,ديزي
izay,يزيف
zayf,زيفي
dizay,ديزيف
izayf,يزيفي
dizayf,ديزيفي
wmb,ومب
wmba,ومبع
wmbad,ومبعد
zwjt,زوجت
kheyf,خيفور
onsu,ونسي
nsul,نسيل
consu,كونسي
onsul,ونسيل
nsult,نسيلت
ultat,يلتاس
ltati,لتاسي
consul,كونسيل
onsult,ونسيلت
nsulta,نسيلتا
sultat,سيلتاس
ultati,يلتاسي
ltatio,لتاسيو
tation,تاسيون
consult,كونسيلت
onsulta,ونسيلتا
nsultat,نسيلتاس
sultati,سيلتاسي
ultatio,يلتاسيو
ltation,لتاسيون
consulta,كونسيلتا
onsultat,ونسيلتاس
nsultati,نسيلتاسي
sultatio,سيلتاسيو
ultation,يلتاسيون
consultat,كونسيلتاس
onsultati,ونسيلتاسي
nsultatio,نسيلتاسيو
sultation,سيلتاسيون
consultati,كونسيلتاسي
onsultatio,ونسيلتاسيو
nsultation,نسيلتاسيون
consultatio,كونسيلتاسيو
onsultation,ونسيلتاسيون
consultation,كونسيلتاسيون
fibl,فيبل
fibla,فيبلا
iblas,يبلاص
fiblas,فيبلاص
batm,باطم
libat,ليباط
ibatm,يباطم
batmo,باطمو
atmon,اطمون
libatm,ليباطم
ibatmo,يباطمو
batmon,باطمون
libatmo,ليباطمو
ibatmon,يباطمون
libatmon,ليباطمون
dokt,دكتو
dokto,دكتور
'afi,لأفي
afib,أفيب
l'afi,الأفي
'afib,لأفيب
afibl,أفيبل
l'afib,الأفيب
'afibl,لأفيبل
afibla,أفيبلا
l'afibl,الأفيبل
'afibla,لأفيبلا
afiblas,أفيبلاص
l'afibla,الأفيبلا
'afiblas,لأفيبلاص
l'afiblas,الأفيبلاص
'oun,لونج
ungi,نجين
l'oun,الونج
'oung,لونجي
oungi,ونجين
l'oung,الونجي
'oungi,لونجين
l'oungi,الونجين
hkim,حكمت
imtn,متني
hkimt,حكمتن
kimtn,كمتني
hkimtn,حكمتني
artli,ارتلي
dartli,دارتلي
huma,ومات
atis,تيزم
rhuma,رومات
humat,وماتي
umati,ماتيز
matis,اتيزم
rhumat,روماتي
humati,وماتيز
umatis,ماتيزم
rhumati,روماتيز
humatis,وماتيزم
rhumatis,روماتيزم
icu,يكو
ticu,تيكو
icul,يكول
rticu,قتيكو
ticul,تيكول
icula,يكولا
culai,كولار
articu,أقتيكو
rticul,قتيكول
ticula,تيكولا
iculai,يكولار
articul,أقتيكول
rticula,قتيكولا
ticulai,تيكولار
articula,أقتيكولا
rticulai,قتيكولار
articulai,أقتيكولار
ration,راسيون
eration,يراسيون
peration,بيراسيون
operation,وبيراسيون
aitem,اتمون
raitem,راتمون
traitem,تراتمون
n',نو
n'o,نوب
'op,وبر
n'op,نوبر
'ope,وبرا
n'ope,نوبرا
'oper,وبراس
n'oper,نوبراس
'opera,وبراسي
n'opera,نوبراسي
'operat,وبراسيو
n'operat,نوبراسيو
'operati,وبراسيون
n'operati,نوبراسيون
'al,لقل
l'al,القل
'alb,لقلب
l'alb,القلب
lltb,للطب
lltbi,للطبي
lltbib,للطبيب
ioa,يوا
dioa,ديوا
ioat,يوات
adioa,اديوا
dioat,ديوات
radioa,راديوا
adioat,اديوات
radioat,راديوات
badam,بعدما
lizan,ليزان
izana,يزانا
zanal,زانال
naliz,ناليز
lizana,ليزانا
izanal,يزانال
zanali,زانالي
analiz,اناليز
lizanal,ليزانال
izanali,يزانالي
zanaliz,زاناليز
lizanali,ليزانالي
izanaliz,يزاناليز
lizanaliz,ليزاناليز
lira,ليرا
adyo,اديو
lirad,ليراد
irady,يرادي
radyo,راديو
lirady,ليرادي
iradyo,يراديو
liradyo,ليراديو
ndiv,نديف
rondi,روندي
ondiv,ونديف
ndivo,نديفو
rondiv,رونديف
ondivo,ونديفو
rondivo,رونديفو
ndkh,ندخل
lope,لوبي
loper,لوبير
lopera,لوبيرا
loperat,لوبيراس
loperati,لوبيراسي
