Arabizi,Arabic
kneneh,قنينه
qneneh,قنينه
gneneh,قنينه
thaneh,ثانيه
b3dh,بعض
b3d,بعض
elbnat,البنات
mkeaj,مكياج
sh3rha,شعرها
ch3rha,شعرها
mthl,مثل
elmokneseh,المكنسه
elbaladeh,البلاده
labseh,لابسه
bejamah,بجامه
mrq3ah,مرقعه
mrg3ah,مرقعه
mrk3ah,مرقعه
fathah,فاتحه
elface,الفيس
tchof,تشوف
tshof,تشوف
eljn,الجن
btktb,بتكتب
hram,حرام
khoftony,خوفتوني
wraha,وراها
mhshor,محشور
mhchor,محشور
bzaweh,بزاويه
elrorfeh,الغرفه
elghorfeh,الغرفه
ygra,يقرا
yqra,يقرا
ykra,يقرا
elm3othat,المعوذات
toloh,طوله
ah,اه
y3ni,يعني
sart,صارت
3lamet,علامة
elnjah,النجاح
khbr,خبر
akdm,اقدم
agdm,اقدم
aqdm,اقدم
twjehi,توجيهي
wa3ed,واعيد
eshthet,اشتهيت
echthet,اشتهيت
arj3,ارجع
elthqafah,الثقافه
elthkafah,الثقافه
elthgafah,الثقافه
el3ameh,العامه
elmoad,المواد
btser,بتصير
moshkelto,مشكلتو
mochkelto,مشكلتو
eltjme3,التجميع
klel,قليل
glel,قليل
qlel,قليل
t3b,تعب
bhasb,بحاسب
mjmo3,مجموع
mrtb,مرتب
kther,كثير
3edi,عيدي
tsli,تسلي
ebnk,ابنك
bghlb,بغلب
brlb,بغلب
tnjhi,تنجحي
yjeblk,يجيبلك
wsloni,وصلوني
mnorah,منوره
ajetk,اجيتك
ys3dha,يسعدها
elmosetreh,المسيطره
trbaytk,تربايتك
yofqek,يوفقك
yofgek,يوفقك
yofkek,يوفقك
habeh,حابه
mt2lkah,متألقه
mt2lqah,متألقه
mtalgah,متألقه
mt2lgah,متألقه
mtalkah,متألقه
mtalqah,متألقه
elmrateb,المراتب
atybk,اطيبك
ykhleki,يخليكي
bnchofek,بنشوفك
bnshofek,بنشوفك
yhneki,يهنيكي
wahed,واحد
akn3oh,اقنعه
agn3oh,اقنعه
aqn3oh,اقنعه
ytzoj,يتزوج
bnt,بنت
khalo,خالو
rsb,غصب
ghsb,غصب
wafg,وافق
wafq,وافق
wafk,وافق
wrah,وراح
yshofha,يشوفها
ychofha,يشوفها
elndhrah,النظره
elndrah,النظره
elnthrah,النظره
elchr3eh,الشرعيه
elshr3eh,الشرعيه
t3jbo,تعجبو
tale3,طالع
blozeh,بلوزه
bydha,بيضا
byda,بيضا
rsmi,رسمي
bttkhothi,بتتخوثي
elshare3,الشرع 
elchare3,الشرع 
khbesah,خبيصه
joa2z,جوائز
joaaz,جوائز
resaleh,رساله
mosa3deh,مساعده
kmarah,قمره
gmarah,قمره
qmarah,قمره
sameh,سامح
mksorah,مكسوره
elashe3ah,الاشعه
elache3ah,الاشعه
mblcheh,مبلشه
mblsheh,مبلشه
emskeha,امسكيها
eldhrbah,الضربه
eldrbah,الضربه
gdesh,قديش
qdech,قديش
kdech,قديش
gdech,قديش
qdesh,قديش
kdesh,قديش
bg3o,بقعو
bq3o,بقعو
bk3o,بقعو
hfo,حفو
el3mleh,العمليه
elsobh,الصبح
raj3en,راجعين
fayten,فايتين
elsearah,السياره
a3yt,اعيط
enhblt,انهبلت
mrebeh,مغيبه
mghebeh,مغيبه
myteh,ميته
eljehaz,الجهاز
d3ef,ضعيف
dh3ef,ضعيف
elhmam,الحمام 
met,مية 
elroh,الروح
ebreh,ابره
mato,ماتو
fhst,فحصت
ashtri,اشتري
achtri,اشتري
az3l,ازعل
elbs,البس
tjmd,تجمد
mlehah,مليحه
sejadtna,سجادتنا
elndafah,النضافه
elndhafah,النضافه
sakneh,ساكنه
eljajeh,الجاجه
elwtneh,الوطنيه
mbshrk,مبشرك
mbchrk,مبشرك
elmsta2jreh,المستأجره
elmstaajreh,المستأجره
estht,استحت 
bt3rfi,بتعرفي
g3dethom,قعدتهم
q3dethom,قعدتهم
k3dethom,قعدتهم
chaftni,شافتني
shaftni,شافتني
btl3b,بتلعب
elbab,الباب
btnzlsh,بتنزلش
btnzlch,بتنزلش
elneh,النيه
ejazeh,اجازه
3tli,عطلي 
mben,مبين
t3baneh,تعبانه
rybi,غيبي
ghybi,غيبي
b3toki,بعطوكي
tkhten,تختين
frach,فراش
frash,فراش
mq3talah,مقعطله
mg3talah,مقعطله
mk3talah,مقعطله
mchafeh,مشافيه
mshafeh,مشافيه
m3joneh,معجونه
3mtk,عمتك
mredah,مريضه
mredhah,مريضه
rzni,غزني
ghzni,غزني
bdech,بديش
bdesh,بديش
chkalek,شكالك
shkalek,شكالك
bchtrelk,بشتريلك
bshtrelk,بشتريلك
allah,الله
ysamhek,يسامحك
qena3,قناع
kena3,قناع
gena3,قناع
tkhafi,تخافي
btftft,بتفتفت
khrbaneh,خربانه
koeseh,كويسه
kobeha,كبيها
elzbaleh,الزباله
elbaket,الباكيت
ykhrbn,يخربن
3chan,عشان
3shan,عشان
t3rfe,تعرفي
3amod,عامود
golelha,قوليلها
qolelha,قوليلها
kolelha,قوليلها
khleni,خليني
ashrb,اشرب
achrb,اشرب
ykt3,يقطع
ygt3,يقطع
yqt3,يقطع
zehi,زيحي
etl3i,اطلعي
bra,برا
tkhtk,تختك
akebo,اكبو
hda,حدا
bkhaf,بخاف
mleheh,مليحه
akhbeha,اخبيها 
a3teha,اعطيها
z3lt,زعلت
hbobty,حبوبتي
3rfte,عرفتي
oq3de,اقعدي
og3de,اقعدي
ok3de,اقعدي
troh,تروح
tgra,تقرا
tkra,تقرا
tqra,تقرا
ntfi,نطفي
eldo,الضو
eldho,الضو
nesha,نصحى
mtkhbeh,متخبيه
tht,تحت
eltkht,التخت
tjeblk,تجيبلك
3ndha,عندها
skeneh,سكينه
m3aleg,معالق
m3alek,معالق
m3aleq,معالق
tnajer,طناجر
tlhgeha,تلحقيها
tlhkeha,تلحقيها
tlhqeha,تلحقيها
tdkr,تذكر
tthkr,تذكر
tdhkr,تذكر
bmot,بموت
btboseha,بتبوسيها
enkl3i,انقلعي
engl3i,انقلعي
enql3i,انقلعي
t3ban,تعبان 
sorah,صوره
elsma,السماء
el3kbah,العقبه
el3gbah,العقبه
el3qbah,العقبه
tsolfi,تسولفي
tahontek,طاحونتك
llmghs,للمغص
llmrs,للمغص
thmeleh,تحميله
tdhhki,تضحكي
tdhki,تضحكي
hakdeh,حاقده
hagdeh,حاقده
haqdeh,حاقده
bttsmmi,بتتسممي
tawleh,طوليه
mrchheh,مرشحه
mrshheh,مرشحه
awele,اويلي 
hbebt,حبيبة
klbi,قلبي
glbi,قلبي
qlbi,قلبي
hrarah,حراره
chatreh,شاطره
shatreh,شاطره
hbebeh,حبيبه
nami,نامي
jnbi,جنبي
bwj3ni,بوجعني
t3etech,تعيطيش
t3etesh,تعيطيش
asef,اسف
b3edha,بعيدها
chofele,شوفيلي
shofele,شوفيلي
chameh,شامه
shameh,شامه
soda,سودا
jrh,جرح
bfrjeki,بفرجيكي
leqaa,لقاء
leka2,لقاء
leqa2,لقاء
legaa,لقاء
lega2,لقاء
lekaa,لقاء
btni,بطني
sem3oh,سمعه
3qlha,عقلها
3klha,عقلها
3glha,عقلها
sgher,صغير
srer,صغير
bkhrbch,بخربش
bkhrbsh,بخربش
rsmt,رسمت
tbchorah,طبشوره
tbshorah,طبشوره
j3lha,جعلها
dokaneh,دكانه
n3ml,نعمل
eldar,الدار
eljadedeh,الجديده
bdrb,بدرب
eltrab,التراب
srakat,سراقات
sragat,سراقات
sraqat,سراقات
rasi,راسي
tthmli,تتحملي
lhta,لحتى
dghtek,ضغطك
drtek,ضغطك
dhghtek,ضغطك
dhrtek,ضغطك
bnkhnq,بنخنق
bnkhng,بنخنق
bnkhnk,بنخنق
reht,ريحة
btchele,بتشيلي
btshele,بتشيلي
fesh,فيش
fech,فيش
elchacheh,الشاشه
elshasheh,الشاشه
nktlha,نكتلها
elmdrseh,المدرسه
erf3i,ارفعي
eltlfzeon,التلفزيون
jerana,جيرانا
ahtmal,احتمال
2htmal,احتمال
mat3m,مطعم
nizar,نزار
atesh,اطش
rj3li,رجعلي
bshakil,بشكل
jozai,جزئي
joz2i,جزئي
jnana,جنانا
hblna,هبلنا
alrona,الغنى
alghona,الغنى
khreef,خريف
fadyh,فاضيه
3asas,عأساس
32sas,عأساس
mnti,منتي
bt3rfesh,بتعرفش
bt3rfech,بتعرفش
tthkrtiiha,تذكرتيها
tdkrtiiha,تذكرتيها
tdhkrtiiha,تذكرتيها
elfsl,الفصل
shahni,شحني
oghnyh,اغنيه
ornyh,اغنيه
f3yonak,فعيونك
abyh,ابيه
atslene,اتسليني
btrn,بترن
bnhki,بنحكي
ltrne,لترني
lsneh,لسنه
wlik,ولك
tal3etlik,طالعتلك
mrje3na,مرجعنا
bdayqni,بضايقني
bdhayqni,بضايقني
bdhaykni,بضايقني
bdaykni,بضايقني
bdhaygni,بضايقني
bdaygni,بضايقني
bhafdh,بحافظ
bhafth,بحافظ
bhafd,بحافظ
slato,صلاتو
alsla,الصلاه
rinad,ريناد
tl3ti,طلعتي
mnaker,مناكير
yes3dik,يساعدك
ybyin,يبين
bl3rbi,بالعربي
hwleh,حوليه
afthi,افتحي
tsrft,تصرفت
a3ish,اعيش
btshofi,بتشوفي
bnam,بنام
khibrh,خابره
azbt,ازبط
2zbt,ازبط
b3lmk,بعلمك
e3mli,اعملي
blswr,بالصور
ihzri,احزري
jhz,جهز
mskhm,مصخم
laymon,ليمون
bn3n3,بنعنع
tshrbi,تشربي
bhmni,بهمني
bhmni,بهمني
azwaa,ازوء
azwa2,ازوء
ajbro,اجبرو
ahkelo,احكيلو
blmkhtsr,بالمختصر
2lbso,البسو
albso,البسو
blbso,بلبسو
bsh3re,بشعري
radik,ردك
3aysheh,عايشه
kaif,كيف
bdema,بديما
altarfen,الطرفين
al3laga,العلقه
al3laka,العلقه
al3laqa,العلقه
mlayen,ملايين
alghale,الغالي
alrale,الغالي
2swad,اسود
aswad,اسود
athnk,اذنك
adnk,اذنك
adhnk,اذنك
b3esh,بعيش
nagsni,ناقصني
naqsni,ناقصني
naksni,ناقصني
2agdm,اقدم
aaqdm,اقدم
aagdm,اقدم
2aqdm,اقدم
2akdm,اقدم
aakdm,اقدم
astd3a,استدعى
tkblo,تقبلو
tgblo,تقبلو
tqblo,تقبلو
albamia,الباميه
2lbamia,الباميه
jdla,جدله
bjebha,بجيبها
lajebha,لأجيبها
l2jebha,لأجيبها
bntfhm,بنتفهم
fatha,فاتحه
bdhm,بدهم
kashef,كاشف
ajebha,اجيبها
bshdeh,بشده
syarti,سيارتي
almstgbleh,المستقبله
almstqbleh,المستقبله
almstkbleh,المستقبله
dafsh,دفش
dafsha,دفشه
ysmhna,يسامحنا
bhmhosh,بهمهوش
btjebo,بتجيبو
ghrebh,غريبه
rrebh,غريبه
afhmo,افهمو
wrakm,وراكم
ykhrab,يخرب
ahzani,احزاني
shbtna,صحبتنا
bnkhrb,بنخرب
aldinea,الدنيا
ankon,انكون
mbsoten,مبسوطين
thanwe,ثانوي
ngi,نقي
nki,نقي
nqi,نقي
tbene,تبيني
3zezti,عزيزتي
almutklm,المتكلم
shhta,شحطه
rohele,روحيلي
nsena,نسينا
tlbele,تلبيلي
2ltalb,اطلبي
altalb,اطلبي
bchbho,بشبهو
bshbho,بشبهو
grayb,قريب
krayb,قريب
qrayb,قريب
by3trf,بيعترف
mgsodeh,مقصوده
mqsodeh,مقصوده
mksodeh,مقصوده
btnghzo,بتنغزو
btnrzo,بتنغزو
shoke,شوكه
2tlbe,اطلبي
atlbe,اطلبي
2jeblk,اجيبلك
ajeblk,اجيبلك
nami,نامي
3zezat,عزيزات
tmshklt,تمشكلت
btmshkl,بتمشكل
gaith,غيث
tolen,تولين
ashrbo,اشربو
2shrbo,اشربو
emad,عماد
dema,ديما
ynkd,ينكد
asbgh,اصبغ
asbr,اصبغ
2aksu,اقصو
aaksu,اقصو
2agsu,اقصو
aaqsu,اقصو
aagsu,اقصو
2aqsu,اقصو
ahdrto,احضرتو
abki,ابكي
kdrt,قدرت
qdrt,قدرت
gdrt,قدرت
akml,اكمل
alhlqa,الحلقه
alhlga,الحلقه
alhlka,الحلقه
golt,قلت
qolt,قلت
kolt,قلت
tb3n,طبعا
talt,تلت
hlkat,حلقات
hlqat,حلقات
hlgat,حلقات
b3deh,بعديه
brj3,برجع
lhyato,لحياتو
tb3eh,طبيعيه
lhdrjh,لهدرجه
yaret,ياريت
thkeli,تحكيلي
wsalet,وصلت
bhzn,بحزن
dalet,ضليت
tbki,تبكي
fareha,فريحه
tkmlha,تكملها
llmsalsl,للمسلسل
jz2,جزء
jza,جزء
dhkeni,ضحكيني
dhhkeni,ضحكيني
3rdo,عرضو
3rdo,عرضو
tkmlha,تكملها
id3elna,ادعيلنا
hajeh,حجه
swatlek,سويتلك
ishy,اشي
mhsesni,محسسني
dahrak,ضهرك
surt,صورت
suhbeh,صحبه
shwyet,شويت
afdah,افضح
blmshakel,بالمشاكل
bnten,بنتين
shraf,شرف 
ahki,احكي
zabet,زابط
bmaano,بماانه
bma2no,بماانه
thki,ذكي
y3rf,يعرف
asfen,اسفين
zagfolha,زقفولها
elkhlatat,الخلطات
awfar,اوفر
il3be,العبي
merna,ميرنا
nt3rf,نتعرف
murad,مراد
hkoli,حكولي
khwatk,خواتك
okhtak,اختك
elhata,الحطه
wasalatek,وصلاتك
helweh,حلوه
esmha,اسمها
haketelek,حكيتلك
bteshbah,بتشبه
nataly,نتالي
3andek,عندك
mrawha,مروه
sakneh,ساكنه
bdw,بدو
bkfe,بكفي
rehthom,ريحتهم
bagar,بقر
elbadaw,البدو
3arasak,عراسك
bdweh,بدويه
tshofi,تشوفي
yel3an,يلعن
darasatak,دراستك
habibi,حبيبي
roh,روح
kwyes,كويس
agolak,اقلك
mesh,مش
mech,مش
engale3,انقلع
saf,صف
elmutakhalfeh,المتخلفه
mutakhalfen,متخلفه
kwesen,كويسين
shawareb,شوارب
mogrefeh,مقرفه
moqrefeh,مقرفه
mokrefeh,مقرفه
rabani,رباني
bashofek,بشوفك
3agbk,عاجبك
frhan,فرحان
swyh,سويه
bmawdo3,بموضوع
bdahek,بضحك
shad,شاد
ordoneih,اردنيه
muslima,مسلمه
sarelek,صارلك
mbaineh,مبينه
hagadet,حقدت
hakadet,حقدت
haqadet,حقدت
akhdet,اخذت
mdrastek,مدرستك
daya2ek,دايئك
dayaaek,دايئك
golele,قوليلي
akhbaratk,اخبارتك
bteshare,بتسهري
wsho, وشو
wcho, وشو
hwjbik,حواجبك
3amlih,عامله
3amlethom,عامليتهم
bealmonasbat,بالمناسبات
halshfayf,هالشفايف
elhlwen,الحلوين
akheeran,اخيرا
ashgar,اشقر
d3ifeh,ضعيفه
mnashitek,منصحيتك
belsoura,بالصوره
sabra,صبغه
sabgha,صبغه
gesty,قصتي
qesty,قصتي
kesty,قصتي
kaaenw,كأنو
ka2enw,كأنو
bmerna,بميرنا
3anjd,عنجد
kawya,قويه
gawya,قويه
qawya,قويه
bte3rafi,بتعرفي
behayatek,بحياتك
homeh,همه
tetfashan,تتفسحن
tegesh,تجيش
egleb,اقلب
weghak,وجهك
ordonyeh,اردنيه
shu3beh,شعبه
hares,حارس
hmodeh,حموده
3eltko,عيلتكو
ga3tak,قاعتك
qa3tak,قاعتك
ka3tak,قاعتك
3alme,علمي
2mtihan,امتحان
amtihan,امتحان
eltarbiyeh,التربيه
zena,زينا
toktob,تكتب
safek,صفك
mlagat,ملقت
sho3betek,شعبتك
altarbiyeh,ألتربيه
2ltarbiyeh,ألتربيه
razan,رزان
dalia,داليا
jmbk,جمبك
qa3to,قاعته
ga3to,قاعته
ka3to,قاعته
jmbe,جمبي
ma3kom,معكم
talj,تلج
btseri,بتصيري
akid,اكيد
bt3tqdi,بتعتقدي
bt3tgdi,بتعتقدي
bt3tkdi,بتعتقدي
tkbri,تكبري
be3lam,بيعلم
btshbhe,بتشبهي
omek,امك
bthbha,بتحبها
te3raf,تعرف
tetkharag,تتخرج
elrawdeh,الرواده
3sbya,عصبيه
gdish,قديش
3mrik,عمرك
jbara,جباره
nshan,نصحان
wmsh,ومش
az3al,ازعل
2z3al,ازعل
shadi,شادي
blrlat,بالغلات
blghlat,بالغلات
efthe,افتحي
tabarbour,طبربور
sakneh,ساكنه
a3raf,اعرف
23raf,اعرف
ba3taqed,بعتقد
ba3taged,بعتقد
ba3taked,بعتقد
na3omeh,نعومه
ajeblk,اجيبلك
thbeni,تحبيني
kolchy,كلشي 
kolshy,كلشي 
a3sab,اعصب
bhkeha,بحكيها
hafleh,حفله
shahen,شاهين
saed,سعد
darbak,دربك
tkhafash,تخافيش
bnrtah,بنرتاح
b3rafhom,بعرفهم
thwani,ثواني
yeslamle,يسلملي
elsakane,الساكنه
shagfet,شقفت
thanawi,ثانوي
kwaes,كويس
ba3rafhum,بعرفهم
bthesi,بتحسي
et2sft,اتأسفت
etasft,اتأسفت
golet,قولت
wdetlk,وديتلك
mabtegak,مابطيقك
btegak,بطيقك
khleke,خليكي
tz3le,تزعلي
wtrohi,وتروحي
lahlek,لأهلك
l2hlek,لأهلك
wl2hli,ولأهلي
wlahli,ولأهلي
ihna,احنا
ntfaham,نتفاهم
khamin,خامين
btstaw3eb,بتستوعب
btstaw3ab, بتستوعب
tatkhwat,تتخوت
zaftantak,زفتانتك
cheklak,شكلك
sheklak,شكلك
btwrgene,بتورجيني
atzakar,اتزكر
dalo3et,دلوعة
elbaba,البابا
welmama,والماما
knafeh,كنافه
mumtaz,ممتاز
ismha,اسمها
2lhqeqe,الحقيقي
2lhkeke,الحقيقي
alhkeke,الحقيقي
alhgege,الحقيقي
alhqeqe,الحقيقي
2lhgege,الحقيقي
taba3ek,تبعك
wzena,وزينا
mhlyeto,محليته
ibrahim,ابراهيم
tfhmne,تفهمني
bgaweb,بجاوب
2sma3i,اسمعي
asma3i,اسمعي
gayeh,جايه
monasaba,مناسبه
bthbeha,بتحبيها
aklh,اكله
btkrahe,بتكرهي
btbahdele,بتبهديلي
ahkelak,احكيلك
hadol,هضول
hadhol,هضول
kharfante,خرفانتي
bt3rafhom,بتعرفهم
mkhrfen,مخرفن
2lmkhrfen,المخرفن
almkhrfen,المخرفن
bsaheb,بصاحب
lahyeh,لحيه
tfahmna,تفاهمنا
r2yek,رأيك
rayek,رأيك
elzalameh,الزلمه
jbtele,جبتيلي
jbteli, جبتيلي
shghlat,شغلات
shrlat,شغلات
3asabte,عصبتي
belforsa,بالفرصه
eljadoleh,الجدوله
orbote,اربطي
lemaza,لمازا
3alras2el,عالرسائل
3alrasael,عالرسائل
trodi,تردي
trodsh,تردش
yosef,يوسف
btoktoby,بتكتبي
tetgawazini,تتجوزيني
betjaneni,بتجنني
sayren,صايرين
tmshu,تمشو
gstk,قصتك
3ala2,علاء
3alaa,علاء
tmshn,تمشن
ag3oud,اقعد
bhodni,بحضني
yekon,يكون
etfashan,اتفصحن
khzgti,خزقتي
msahbeh,مصاحبه
nrsha,نغشه
nghsha,نغشه
wahdih,وحده
byhkele,بيحكيلي
2bteqrablak,ابتقربلك
abtekrablak,ابتقربلك
2btegrablak,ابتقربلك
abtegrablak,ابتقربلك
2btekrablak,ابتقربلك
abteqrablak,ابتقربلك
3eltha,عيلتها
btqrblk,بتقربلك
btgrblk,بتقربلك
btkrblk,بتقربلك
gadesh,قديش
askaki, اسكاكي
2skaki, اسكاكي
mo3adalek,معدلك
d3of,ضعف
blbsha,بلبسها
btelbese,بتلبسي
nadara,نضاره
btothege,بتوثقي
btotheqe,بتوثقي
btotheke,بتوثقي
tjawbe,تجاوبي
bewaslek,بوصلك
marten,مرتين
tb3etk,تبعتك
btefth,بتفتح
3rfteha,عرفتيها
asmaahom,اسمائهم
asma2hom,اسمائهم
sho3bah,شعبه
2t3rf,اتعرف
at3rf,اتعرف
2zrar,ازغر
2zghar,ازغر
azghar,ازغر
azrar,ازغر
3aleko,عليكو
2kthar,اكثر
akthar,اكثر
2kolek,اقلك
akolek,اقلك
aqolek,اقلك
2qolek,اقلك
2golek,اقلك
agolek,اقلك
antabha,انتبها
2ntabha,انتبها
moarahaga,مراهقه
moarahaka,مراهقه
moarahaqa,مراهقه
shayfni,شايفني
bswei,بسوي
mslahte,مصلحتي
betsawe,بتسوي
laba3den,لبعدين
thamen,ثمين
rawahat,روحت
sho3bet,شعبة
motkhlaf,متخلف
ytla3lak,يطلعلك
motkhlfen,متخلفين
tkhlof,تخلف
3glak,عقلك
akhtem,اختم
tobloghe,تبلغي
toblore,تبلغي
ehkelek,احكيلك
mnltf,منلطف
eljaw,الجو
dalel,دليل
yqn3ni,يقنعني
ykn3ni,يقنعني
ygn3ni,يقنعني
beltarekh,بالتاريخ
3rahtek,عراحتك
dalek,ضلك
dhalek,ضلك
el3abe,العبي
rglek,رجلك
zhgtk,زهقتك
z3lanh,زعلانه
dkhalak,دخلك
tshrdg,تشردق
b3sfor,بعصفور
tza3l,تزعل
shglat,شغلات
btekrahe,بتكرهي
embtleh,امبطله
temshy,تمشي
dakhalaek,دخلك
akhbari,اخباري
mtgayrh,متغيره
y3rfoha,يعرفوها
ashyaa,اشياء
achyaa,اشياء
ashya2,اشياء
achya2,اشياء
atsahbene,اتصاحبيني
lerah,ليره
tkalam,تكلم
shqarah,شقره
mayat,ميت
bhkilak,بحكيلك
btganen,بتجنن
m3jbih,معجبه
btte3refi,بتتعرفي
bakhabes,بخبص
bdf3,بدفع
betdf3e,بتدفعي
bit3zihm,بتعزيهم
bhkelkom,بحكيلكم
mshare3kom,مشاعركم
lasatna,لساتنا
b2aya,بأي
baaya,بأي
s2latak,سألتك
salatak,سألتك
trja,ترجى
ykhalfo,يخالفو
3ashar,عاشر
mntkha,منطقها
mntgha,منطقها
mntqha,منطقها
jbeiha,جبيها
masrofi,مصروفي
2bsafek,ابصفك
absafek,ابصفك
begann,بيجنن
jamalha,جمالها
yeshof,يشوف
betsye3e,بتصيعي
khames,خميس
alkhames,الخميس
lhytak,لحيتك
hlwen,حلوين
mgadmen,مقدمين
blaskan,بالأسكان
bl2skan,بالأسكان
yokhthk,يخوثك
wejhk,وجهك
eglb,اقلب
jummaa,جمعه
mubaraka,مباركه
ryadhyah,رياضيه
ryadyah,رياضيه
tlagi,تلاقي
enkhmdi,انخمدي
askoni,اسكني
3ajbatni,عجبتني
2lhmam,الحمام
alhmam,الحمام
hmam,حمام
elgames,القميص
elbntlon,البنطلون
shyalat,شيلات
mdageg,مدقق
faga3,فاقع
3yar,عيار
eldhek,الضحك
hadrtk,حضرتك
sdgne,صدقني
sdkne,صدقني
sdqne,صدقني
almhm,المهم
slmle,سلملي
wbosle,وبوسلي
bustle,بوستلي
ehzar,احزر
elhmar,الحمار
wshklk, وشكلك
zhgtne,زهقتني
zhgank,زهقناك
tajal,تأجل
t2jal,تأجل
elryadyat,الرياضيات
lbokrh,لبكره
adroso,ادرسو
ahsle,احسلي
tokhdne,توخدني
zhegtak,زهقتك
dowar,دوار
yamen,يمين
blmahlat,بالمحلات
asmaahom,اسمائهم
2sma2hom,اسمائهم
elbantalon,البنطلون
elhamam,الحمام
khatrlak,خطرلك
tzakrne,تزكرني
sadegi,صديقي
lebsetak,لبستك
gazdak,قزدك
elshayalat,الشيلات
d2nk,دأنك
dank,دأنك
thkesh,تحكيش
thkech,تحكيش
elkelmeh,الكلمه
bjaneno,بجننو
dmot,دموت
khanzer,خنزير
b3rafak,بعرفك
mshallah,ماشاءالله
mohtaram,محترم
shkhsetak,شخصيتك
ehmek,يحميك
elhag,الحق
rayg,رايق
t3yt,تعيط
saalne,سألني
sa2lne,سألني
a3tlha,اعطلها
tfahmna,تفاهمنا
mzkane,مزكاني
wasa3,وسع
a3teni,اعطيني
3ndesh,عنديش
3ndech,عنديش
mshalah,ماشاءالله
mt3awd,متعود
thot,تحط
znekh,زنخ
badri,بدري
bjeha,بجيها
mghor,مقهور
anhreg,انحرج
yhdek,يهديك
ensref,انصرف
ghalat,غلط
ralat,غلط
hkena,حكينا
hbal, هبل
tyop,طيوب
khalsto,خلصتو
aemor,أمور
2emor,أمور
bedhahek,بضحك
bedahek,بضحك
mashateb,مشاطيب
makenat,ماكينات
ylaheg,يلاحق
waqfh,واقفه
wagfh,واقفه
wakfh,واقفه
2tl3,اطلع
atl3,اطلع
atl3le,اطلعلي
2tl3le,اطلعلي
betk,بيتك
em3atl,امعطل
dar, دار
edawm,اداوم
mshalef,مشلف
ttrazl,تتغزل
ttghazl,تتغزل
nawaesah,نواسه
enset,انسيت
t3alimni,تعلمني
raltah,غلطه
ghaltah,غلطه
ra2e3,رائع
raae3,رائع
wghletna,وغلطنا
wrletna,وغلطنا
rlttna,غلطتنا
ghlttna,غلطتنا
msthi,مستحي
tjaweb,تجاوب
khletk,خليتك
tntbeh,تنتبه
m3rfksh,معرفكش
ywafgak,يوفقك
ga3det,قعدت
yhdekom,يهديكم
ba3refak,بعرفك
hbeby,حبيبي
laeykat,لايكات
a3mltk,اعملتك
jehad,جهاد
eshtret,اشتريت
dokhan,دخان
bdakhnesh,بدخنش
3azmne,عازمني
oskoto,اسكتو
tafran,طفران
maklen,ماكلين
el3otla,العطله
sarafet,صرفت
ehdek,أهديك
ahlali,احلالي
zlmeh, زلمه
efthh,يفضح
3rthak,عرضك
mshtaglak,مشتاقلك
btkhk,بطخك
almsa,المسا
zayhm,زيهم
twakl,توكل
i3ml,اعمل
bwrjek,بورجيك
nakhont,نخونت
3dhom,عدهم
3mloni,عملوني
b3mlkesh,بعملكيش
b3mlosh,بعملوش
bwgef,بوقف
y3mlone,يعملوني
3ars,عرص
23mali,اعملي
a3mali,اعملي
e3malele,اعمليلي
b3mlko,بعملكو
btshtghel,بتشتغل
btshtrel,بتشتغل
bidak,بدك
tsahib,تصاحب
bakdar,بقدر
bagdar,بقدر
baqdar,بقدر
baqdr,بقدر
bagdr,بقدر
bakdr,بقدر
bsdr,بصدر
konit,كنت
binit,بنت
mbarih,مبارح
shari3,شارع
labis,لابس
ames,ئميص
abyad,ابيض
blozh,بلوزه
al3n,العن
emheha,امحيها
t3res,تعريس
ashtobha,اشطبها
khalasto,خلصتو
eslmo,يسلمو
astshrek,استشيرك
grfan,قرفان
hoste,حصتي
tswrnaha,تصورناها
nazltha,نزلتها
maslha,مصلحه
falh,فالح
bjebti,بجيبتي
nsawi,نسوي
dahktni,ضحكتني
b3rfak,بعرفك
hketle,حكيتلي
mznakh,مزنخ
rajol,رجل
mgablen,مقابلين
3bit,عبيت
banzen,بنزين
rawaht,روحت
esmhum,اسمهم
althamneh,الثامنه
bsafi,بصفي
aradhek,اراضيك
aradek,اراضيك
elmehanya,المهنيه
sena3i,صناعي
bte3mal,بتعمل
jebli,جيبلي
dal,ضل
aeshe,اشي
aeche,اشي
2eche,اشي
2eshe,اشي
ththm,تحتهم
ashfago,اشفقو
rane,غني
ghane,غني
zbaleh,زباله
entm,انطم
jedak,جدك
bidna,بدنا
nshof,نشوف
alfatiha,الفاتحه
nigraa,نقرأ
nikraa,نقرأ
niqra2,نقرأ
niqraa,نقرأ
nikra2,نقرأ
nigra2,نقرأ
negraha,نقرأها
2zabitha,ازبطها
azabitha,ازبطها
asbe3,اصابع
rejle,رجلي
btghasheshne,بتغششني
btrasheshne,بتغششني
eghsheshak,يغششك
ersheshak,يغششك
btn,بطن
ajre,اجري
bt3rfch,بتعرفش
bt3rfsh,بتعرفش
sawet,سويت
osba3,اصبع
bshlog,بشلق
eltaloleh,التالوله
shebsheby,شبشبي
ghaeb,غايب
raeb,غايب
mishtaglk,مشاقلك
marmoka,مرموقه
marmoga,مرموقه
marmoqa,مرموقه
khandakji,خندقحي
khandaqji,خندقحي
khandagji,خندقحي
hayalah,حيالله 
balshekh,بالشيخ
astnak,استناك
