Arabizi,Arabic
ytfy,يطفى
dqay,دقائق
ytfa,يطفى
khfaf,خفاف
echetrat,الشاطرات
waleb,خولب
wratli,وراتلي
wreb,حوريب
l'afsoon,الأفسون
tsarebi,تصربي
lqahwa,القهوة
yawdo,يعودو
yjiwok,يجيوك
diriha,ديريها
dekor,ديكور
toti,تحطي
srafiyat,صرفيات
kas,كاس
fenjan,فنجان
damo,قدامه
farin,فارغين
chafi,شافي
msabqa,مسابقة
tawdheef,التوظيف
wan,عوان
idariyin,إداريين
awn,عون
idari,أداري
metsaref,متصرف
lbetata,البطاطا
sker,السكر
ada'ha,أضاها
dayrin,دايرين
lftor,الفطور
dirina,ديرينا
mloukhia,ملوخية
chefetini,شفتيني
ndoumandilha,ندومنديلها
lemmi,لميمي
hwayej,حوايج
wrine,وعرين
ndirha,نديرها
mech,مش
hatb,بورتابل
fouou,
hat,حاط
portabl,بورتابل
foo,فوقه
hakat,حكات
zerdazi,زردازي
khoi,خوي
at'ha,حطها
saka,ساكا
lebalek,العبالك
yayetlna,يعيطلنا
yeayetlna,يعيطلنا
yezndijan,يزنديجان
lach,العش
yassar,يقصر
slah,سلاح
ymot,يموت
ltwaysh,التوايش
lonkdor,لونكدور
youlha,يقولها
brkay,بركاي
lnbd,النبض
bba,بصباص
msous,مسوس
ndnsh,نظنش
l-kokakola,الكوكاكولا
wsfa,وصفة
siriya,سرية
klassiko,كلاسيكو
llsamp,للسامب
akib,أكيب
alklassiko,الكلاسيكو
lreal,الريال
lbarsa,البارصا
imagine,أيماجيني
galtelhom,قلتلهم
rbah,ربح
clasico,كلاسيكو
ytqdo,يتقعدو
maandouch,ماعندوش
talidi,تقليدي
tmni,تمني
sebtha,حسبتها
akeed,أكيد
rbaet,ربحت
barsa,بارصا
trouan,تروحان
etyali,اتيحالي
jabt'ha,جابتها
qrayha,اقرايها
notha,نحطها
smto,سمعتو
dakhel,داخل
laljam,للجامع
tsarref,تصرف
tera,تقرا
salon,الصالون
mentouha,منتوها
kherj,خرج
swr,صور
brtwn,برتون
zfa,زعفة
yreqed,يرقد
sara,سارة
teqra,تقرى
rahsh,راحش
reqed,رقد
beit,البيت
mahabsh,ماحبش
nhkm,نحكم
mma,معما
ndirlha,نديرلها
chir,شير
tsqsi,تسقسي
nkre'hom,نكرهم
cher,شير
daayi,دقائق
awlin,الأولين
laba,لعبة
tabha,تعبها
teloum,تلوم
n'koubi,نكوبي
wjeha,وجهها
toud,تعود
trahna,ترحنا
krht,كرهت
mna,منا
dzayer,دزاير
khelwha,ترانكيل
twashtoha,توحشتوها
tewhashtha,توحشتها
jedoub,جدوب
naayetlha,نعيطلها
l'niya,الڨنية
houaha,هواها
maaya,معايا
nhhar,نهار
ybi,يبيع
nnounoursat,النونورسات
tman,تمان
nbi,نبيع
fhemtch,فهمتش
hawah,هواها
shta,اشتاق
lruyaha,لرؤياها
fommek,فمك
chara,شرى
ennhar,النهار
zama,زعمة
jabouh,جابوه
lmasabih,المصابيح
tbni,طبعني
tnihash,تنيهاش
ldari,العداري
lmtasref,المتصرف
hajib,حاجب
habtb,حابطب
yabloh,يقبلوه
ladri,العادري
motasaref,المتصرف
gader,قادر
dayra,دايرة
oslomon,الأسلمون
en-nas,الناس
yetiwk,يعطوك
amala,أمالا
essayed,السيد
l'makama,المحكمة
blaak,بلاك
ayt,عيط
yto,يتو
lnmro,النميرو
asna,اسنا
ntakd,نتأكد
andouch,عندوش
lizabil,ليزابيل
elablek,الأبلك
chrabtech,شربتش
ellib,الحليب
sset,حسيت
safia,صافية
eddukhan,الدخان
ajeb,حاجب
khasetni,خاصتني
saat,ساعات
nheb,نحب
nakol,ناكل
adt,عدت
waltwan,والتوان
ettwan,التوان
echips,الشيبس
mder,مضر
sea,صحة
llawi,الحلاوي
saybon,سايبون
nkrhm,نكرهم
mosalsal,مسلسل
nghasalhom,نغسلهم
incha,إن شاء
nmsa,نمسح
ltablet,التابلات
assab,أسامب
eltamanya,التمانية
ygoul,يقول
nerqed,نرقد
wygoul,ويقول
tiri,طيري
netir,نطير
ndarbsh,نضربش
trouhi,تروحي
lyon,ليون
bzouj,بزوج
balse,بالصح
abtda,أبتدا
